nuts2_id,year,gdp_mio_eur,gdp_eur,gdp_pc,log_gdp_pc,gdp_pc_growth,gdp_pc_pps,log_gdp_pc_pps,gdp_pc_pps_growth,gdp_volume_index,gdp_pc_real,log_gdp_pc_real,gdp_pc_real_growth
DE60,2018,118960.88,1.1896088e+11,64985.20691,11.08191494,0.9077135457,59700,10.9970873,1.010109599,104,62995.40326,11.05081704,0
DE60,2019,128229.9,1.282299e+11,69645.53691,11.1511739,6.925896139,63000,11.05089001,5.380270599,107.3,64994.29587,11.08205479,3.12377505
DE60,2020,122717.25,1.2271725e+11,66432.29162,11.10393854,-4.723536142,60000,11.00209984,-4.879016417,101.9,61723.3807,11.03041808,-5.163670941
DE60,2021,137825.94,1.3782594e+11,74400.85118,11.21722266,11.32841245,67100,11.11393932,11.18394818,104.6,63358.83828,11.05656969,2.61516114
DE60,2022,151481.34,1.5148134e+11,81708.01026,11.31090732,9.368465943,72600,11.1927202,7.878087785,109.4,66266.31843,11.10143703,4.486733836
DE60,2023,153117.33,1.5311733e+11,83548.54516,11.33318312,2.227580023,72000,11.1844214,-0.8298802815,108.1,65478.87589,11.08948286,-1.195416534
DE71,2000,,,,,,33300,10.41331268,,92.3,44643.32237,10.70646002,
DE71,2001,,,,,,34900,10.46024211,4.692943222,94.8,45852.51312,10.73318529,2.672526775
DE71,2002,,,,,,35100,10.46595641,0.5714301263,92.7,44836.79289,10.71078435,-2.240093669
DE71,2003,,,,,,36800,10.51325312,4.72967147,92.8,44885.16052,10.71186252,0.107816722
DE71,2004,,,,,,38000,10.54534144,3.208831455,92.6,44788.42526,10.70970502,-0.215749814
DE71,2005,,,,,,38400,10.55581274,1.047129987,92.9,44933.52815,10.71293952,0.3234504168
DE71,2006,,,,,,39600,10.5865844,3.077165867,95.9,46384.55705,10.74472186,3.178233607
DE71,2007,,,,,,41200,10.62619354,3.96091381,98.3,47545.38016,10.76943991,2.471804526
DE71,2008,,,,,,41800,10.64065162,1.445808318,98.9,47835.58594,10.77552512,0.6085211476
DE71,2009,,,,,,39500,10.58405595,-5.659566762,91.9,44449.85185,10.70211691,-7.340820927
DE71,2010,,,,,,41100,10.6237634,3.97074496,94.6,45755.77786,10.73107335,2.89564467
DE71,2011,,,,,,42900,10.6666271,4.286370443,98.1,47448.6449,10.76740325,3.632989051
DE71,2012,,,,,,42400,10.65490364,-1.17234637,97.2,47013.33623,10.75818659,-0.9216655105
DE71,2013,,,,,,42800,10.66429338,0.938974035,97.9,47351.90964,10.76536243,0.717583807
DE71,2014,182514.07,1.8251407e+11,,,,44300,10.69873996,3.444657446,99.6,48174.15935,10.78257804,1.721561505
DE71,2015,187006.04,1.8700604e+11,,,,44400,10.70099475,0.2254792387,100,48367.62987,10.78658606,0.4008021398
DE71,2016,194648.3,1.946483e+11,49625.18825,10.81225381,,45600,10.727663,2.666824708,102.6,49625.18825,10.81225381,2.566774675
DE71,2017,201150.69,2.0115069e+11,50908.3213,10.83778167,2.552786108,46800,10.75363848,2.59754864,104.9,50737.64373,10.83442339,2.216958267
DE71,2018,205595.07,2.0559507e+11,51682.37453,10.85287208,1.509041173,47500,10.76848499,1.484650812,105.5,51027.84951,10.84012683,0.5703437514
DE71,2019,217009.56,2.1700956e+11,54269.70203,10.90172138,4.884929243,49000,10.79957558,3.109058707,107,51753.36396,10.85424471,1.411788155
DE71,2020,210668.03,2.1066803e+11,52405.491,10.86676665,-3.495472176,47300,10.76426557,-3.531000261,101.6,49141.51195,10.80245941,-5.178529932
DE71,2021,225503.25,2.2550325e+11,56003.13961,10.93316303,6.63963777,50500,10.82972862,6.546304078,106.5,51511.52581,10.84956086,4.710145001
DE71,2022,237944.59,2.3794459e+11,59093.7062,10.9868797,5.371667103,52700,10.87237073,4.264211927,106.6,51559.89344,10.85049939,0.09385265823
DE71,2023,255724.12,2.5572412e+11,63912.71901,11.06527367,7.839396244,55700,10.92773543,5.536469139,107.9,52188.67263,10.86262075,1.212136053
DE72,2000,,,,,,20300,9.918376165,,91.7,28966.15297,10.27388329,
DE72,2001,,,,,,21000,9.952277717,3.390155168,92.9,29345.20841,10.28688455,1.300126656
DE72,2002,,,,,,21400,9.971146201,1.88684843,92.4,29187.26864,10.28148789,-0.5396667172
DE72,2003,,,,,,22100,10.00333289,3.21866865,92.4,29187.26864,10.28148789,0
DE72,2004,,,,,,23300,10.05620864,5.287575205,94.6,29882.20361,10.30501839,2.353049741
DE72,2005,,,,,,23800,10.07744086,2.123222011,95.6,30198.08314,10.31553373,1.0515344
DE72,2006,,,,,,24500,10.1064284,2.898753687,98.4,31082.54583,10.34440171,2.8867984
DE72,2007,,,,,,26000,10.16585182,5.942342047,101.3,31998.59647,10.37344732,2.90456072
DE72,2008,,,,,,27000,10.20359214,3.774032798,103.1,32567.17962,10.3910603,1.761297977
DE72,2009,,,,,,24700,10.11455852,-8.903362237,93,29376.79636,10.2879604,-10.30998979
DE72,2010,,,,,,26000,10.16585182,5.129329439,95.8,30261.25905,10.31762359,2.966319182
DE72,2011,,,,,,27400,10.21829829,5.244647537,99.2,31335.24945,10.35249892,3.487532931
DE72,2012,,,,,,27300,10.21464198,-0.3656311203,98.1,30987.78197,10.34134828,-1.115064772
DE72,2013,,,,,,27500,10.22194128,0.7299302482,97.5,30798.25425,10.33521329,-0.6134988568
DE72,2014,31700.69,3.170069e+10,,,,28800,10.26813067,4.618938247,99.9,31556.36512,10.35953059,2.431730765
DE72,2015,32374.59,3.237459e+10,,,,28900,10.27159687,0.3466207976,100,31587.95308,10.3605311,0.1000500334
DE72,2016,33642.85,3.364285e+10,32346.06395,10.38424762,,29800,10.30226367,3.066679839,102.4,32346.06395,10.38424762,2.371652662
DE72,2017,35130.03,3.513003e+10,33660.96453,10.42409412,3.984650053,31000,10.34174248,3.947881097,105.8,33420.05435,10.41691143,3.266380682
DE72,2018,36160.57,3.616057e+10,34576.71444,10.45093574,2.684161919,31900,10.37036129,2.861880531,107.2,33862.2857,10.43005716,1.314572921
DE72,2019,38254.68,3.825468e+10,36528.28041,10.50584205,5.490630388,33100,10.40728856,3.692727259,108.9,34399.2809,10.44579094,1.57337813
DE72,2020,37614.24,3.761424e+10,35869.34008,10.48763817,-1.820387247,32400,10.3859137,-2.137485958,104.5,33009.41096,10.40454798,-4.124295853
DE72,2021,40105.9,4.01059e+10,38241.98562,10.55168929,6.405111817,34500,10.4487146,6.280090124,109.2,34494.04476,10.44854197,4.399399191
DE72,2022,41884.45,4.188445e+10,39860.91086,10.59315144,4.146215394,35500,10.47728798,2.857337244,108.3,34209.75318,10.44026606,-0.8275909304
DE72,2023,44846.83,4.484683e+10,43257.2139,10.67491929,8.176784892,37500,10.53209621,5.480823649,109.3,34525.63271,10.4494573,0.9191241176
DE73,2000,,,,,,20800,9.942708266,,89.8,30671.05355,10.33107461,
DE73,2001,,,,,,21600,9.980448594,3.774032798,91,31080.91173,10.34434914,1.327453121
DE73,2002,,,,,,22300,10.01234196,3.189336378,91.4,31217.53112,10.34873511,0.4385971943
DE73,2003,,,,,,23600,10.06900199,5.666003357,93.4,31900.62808,10.37038098,2.164586677
DE73,2004,,,,,,24100,10.08996712,2.096512847,93,31764.00869,10.36608913,-0.4291852082
DE73,2005,,,,,,24300,10.09823163,0.826450985,92.6,31627.38929,10.36177877,-0.4310351501
DE73,2006,,,,,,25400,10.14250445,4.427282368,95.7,32686.18958,10.39470793,3.292915681
DE73,2007,,,,,,26700,10.19241884,4.991439138,97.6,33335.1317,10.41436713,1.965919496
DE73,2008,,,,,,27100,10.20728901,1.487016248,97.2,33198.5123,10.41026034,-0.4106781953
DE73,2009,,,,,,26000,10.16585182,-4.143718986,91.5,31251.68597,10.3498286,-6.043173918
DE73,2010,,,,,,27400,10.21829829,5.244647537,94.9,32412.9508,10.38631334,3.648473333
DE73,2011,,,,,,28900,10.27159687,5.329858172,97.8,33403.44139,10.41641421,3.010087142
DE73,2012,,,,,,29000,10.27505111,0.3454234868,97.3,33232.66715,10.41128862,-0.5125587849
DE73,2013,,,,,,29700,10.29890232,2.385121582,97.8,33403.44139,10.41641421,0.5125587849
DE73,2014,39550.43,3.955043e+10,,,,30700,10.33201793,3.311560878,98.7,33710.83503,10.42557458,0.9160369399
DE73,2015,40882.32,4.088232e+10,,,,31300,10.35137338,1.935544295,100,34154.84805,10.43865982,1.308523955
DE73,2016,42863.59,4.286359e+10,35316.11288,10.47209459,,32500,10.38899537,3.762199179,103.4,35316.11288,10.47209459,3.343477609
DE73,2017,43813.48,4.381348e+10,35965.42799,10.49031342,1.821882808,33200,10.41030515,2.130978659,104.5,35691.81621,10.4826767,1.058210933
DE73,2018,44371.86,4.437186e+10,36388.12372,10.50199773,1.168430637,33500,10.41930072,0.8995562909,104.5,35691.81621,10.4826767,0
DE73,2019,47088.63,4.708863e+10,38602.83828,10.56108108,5.908335449,35000,10.46310334,4.380262266,106.5,36374.91317,10.50163462,1.895791374
DE73,2020,44963.97,4.496397e+10,36871.64045,10.51519798,-4.588310016,33300,10.41331268,-4.97906645,99.2,33881.60927,10.43062765,-7.100697086
DE73,2021,47660.71,4.766071e+10,39136.85872,10.57481998,5.962199698,35300,10.47163824,5.832556695,103.1,35213.64834,10.46918902,3.856137673
DE73,2022,52672.19,5.267219e+10,43255.89971,10.67488891,10.00689323,38600,10.56100756,8.936931253,107.5,36716.46165,10.51098048,4.179145654
DE73,2023,56450.3,5.64503e+10,47079.6196,10.75959548,8.470656896,40800,10.61643736,5.542980494,108.6,37092.16498,10.52116104,1.018055993
DE80,2000,,,,,,14600,9.588776808,,89.7,22543.23495,10.0231903,
DE80,2001,,,,,,15100,9.622450023,3.367321511,88.9,22342.18045,10.01423167,-0.8958626545
DE80,2002,,,,,,15400,9.642122788,1.96727656,89.2,22417.57589,10.01760057,0.3368897066
DE80,2003,,,,,,16000,9.680344001,3.822121282,89,22367.31227,10.0153559,-0.2244669854
DE80,2004,,,,,,16600,9.717157974,3.681397312,89.5,22492.97132,10.02095815,0.5602255549
DE80,2005,,,,,,16900,9.735068901,1.791092657,89.1,22392.44408,10.01647886,-0.4479290804
DE80,2006,,,,,,17600,9.775654181,4.058528012,91,22869.9485,10.03757903,2.110017204
DE80,2007,,,,,,18700,9.836278803,6.062462182,94.1,23649.03465,10.07107758,3.349854007
DE80,2008,,,,,,19400,9.873028345,3.674954221,94.9,23850.08915,10.07954323,0.8465659025
DE80,2009,,,,,,19200,9.862665558,-1.036278704,93.8,23573.63922,10.06788438,-1.16588496
DE80,2010,,,,,,20100,9.908475094,4.580953603,94.8,23824.95733,10.07848894,1.060455325
DE80,2011,,,,,,21200,9.961756461,5.328136661,97,24377.85719,10.10143051,2.294156924
DE80,2012,,,,,,21300,9.966462352,0.4705891037,96.5,24252.19813,10.09626254,-0.5167970158
DE80,2013,,,,,,21900,9.994241916,2.777956411,96.8,24327.59357,10.09936652,0.3103985938
DE80,2014,39406.52,3.940652e+10,,,,23000,10.04324949,4.900757911,99.7,25056.4161,10.12888521,2.951868269
DE80,2015,40070.43,4.007043e+10,,,,23100,10.0475879,0.4338401599,100,25131.81153,10.13188971,0.300450902
DE80,2016,41088.88,4.108888e+10,25483.6569,10.14579262,,23500,10.0647557,1.716780362,101.4,25483.6569,10.14579262,1.390290517
DE80,2017,44182.99,4.418299e+10,27431.36724,10.21944243,7.36498078,25300,10.13855967,7.380397458,105.8,26589.4566,10.18827005,4.247742827
DE80,2018,44332.47,4.433247e+10,27516.57078,10.22254368,0.31012486,25400,10.14250445,0.3944778291,103.8,26086.82037,10.1691855,-1.908454869
DE80,2019,48170.47,4.817047e+10,29925.58746,10.30646916,8.392548539,27100,10.20728901,6.478455386,108.4,27242.8837,10.21254762,4.336211827
