nuts2_id,year,country
CH06,2018,CH
CH06,2019,CH
CH06,2020,CH
CH06,2021,CH
CH06,2022,CH
CH06,2023,CH
CH06,2024,CH
CH06,2025,CH
CH07,1986,CH
CH07,1987,CH
CH07,1988,CH
CH07,1989,CH
CH07,1990,CH
CH07,1991,CH
CH07,1992,CH
CH07,1993,CH
CH07,1994,CH
CH07,1995,CH
CH07,1996,CH
CH07,1997,CH
CH07,1998,CH
CH07,1999,CH
CH07,2000,CH
CH07,2001,CH
CH07,2002,CH
CH07,2003,CH
CH07,2004,CH
CH07,2005,CH
CH07,2006,CH
CH07,2007,CH
CH07,2008,CH
CH07,2009,CH
CH07,2010,CH
CH07,2011,CH
CH07,2012,CH
CH07,2013,CH
CH07,2014,CH
CH07,2015,CH
CH07,2016,CH
CH07,2017,CH
CH07,2018,CH
CH07,2019,CH
CH07,2020,CH
CH07,2021,CH
CH07,2022,CH
CH07,2023,CH
CH07,2024,CH
CH07,2025,CH
CY00,1986,CY
CY00,1987,CY
CY00,1988,CY
CY00,1989,CY
CY00,1990,CY
CY00,1991,CY
CY00,1992,CY
CY00,1993,CY
CY00,1994,CY
CY00,1995,CY
CY00,1996,CY
CY00,1997,CY
CY00,1998,CY
CY00,1999,CY
CY00,2000,CY
CY00,2001,CY
CY00,2002,CY
CY00,2003,CY
CY00,2004,CY
CY00,2005,CY
CY00,2006,CY
CY00,2007,CY
CY00,2008,CY
CY00,2009,CY
CY00,2010,CY
CY00,2011,CY
CY00,2012,CY
CY00,2013,CY
CY00,2014,CY
CY00,2015,CY
CY00,2016,CY
CY00,2017,CY
CY00,2018,CY
CY00,2019,CY
CY00,2020,CY
CY00,2021,CY
CY00,2022,CY
CY00,2023,CY
CY00,2024,CY
CY00,2025,CY
CZ01,1986,CZ
CZ01,1987,CZ
CZ01,1988,CZ
CZ01,1989,CZ
CZ01,1990,CZ
CZ01,1991,CZ
CZ01,1992,CZ
CZ01,1993,CZ
CZ01,1994,CZ
CZ01,1995,CZ
CZ01,1996,CZ
CZ01,1997,CZ
CZ01,1998,CZ
CZ01,1999,CZ
CZ01,2000,CZ
CZ01,2001,CZ
CZ01,2002,CZ
CZ01,2003,CZ
CZ01,2004,CZ
CZ01,2005,CZ
CZ01,2006,CZ
CZ01,2007,CZ
CZ01,2008,CZ
CZ01,2009,CZ
CZ01,2010,CZ
CZ01,2011,CZ
CZ01,2012,CZ
CZ01,2013,CZ
CZ01,2014,CZ
CZ01,2015,CZ
CZ01,2016,CZ
CZ01,2017,CZ
CZ01,2018,CZ
CZ01,2019,CZ
CZ01,2020,CZ
CZ01,2021,CZ
CZ01,2022,CZ
CZ01,2023,CZ
CZ01,2024,CZ
CZ01,2025,CZ
CZ02,1986,CZ
CZ02,1987,CZ
CZ02,1988,CZ
CZ02,1989,CZ
CZ02,1990,CZ
CZ02,1991,CZ
CZ02,1992,CZ
CZ02,1993,CZ
CZ02,1994,CZ
CZ02,1995,CZ
CZ02,1996,CZ
CZ02,1997,CZ
CZ02,1998,CZ
CZ02,1999,CZ
CZ02,2000,CZ
CZ02,2001,CZ
CZ02,2002,CZ
CZ02,2003,CZ
CZ02,2004,CZ
CZ02,2005,CZ
CZ02,2006,CZ
CZ02,2007,CZ
CZ02,2008,CZ
CZ02,2009,CZ
CZ02,2010,CZ
CZ02,2011,CZ
CZ02,2012,CZ
CZ02,2013,CZ
CZ02,2014,CZ
CZ02,2015,CZ
CZ02,2016,CZ
CZ02,2017,CZ
CZ02,2018,CZ
CZ02,2019,CZ
CZ02,2020,CZ
CZ02,2021,CZ
CZ02,2022,CZ
CZ02,2023,CZ
CZ02,2024,CZ
CZ02,2025,CZ
CZ03,1986,CZ
CZ03,1987,CZ
CZ03,1988,CZ
CZ03,1989,CZ
CZ03,1990,CZ
CZ03,1991,CZ
CZ03,1992,CZ
CZ03,1993,CZ
CZ03,1994,CZ
CZ03,1995,CZ
CZ03,1996,CZ
CZ03,1997,CZ
CZ03,1998,CZ
CZ03,1999,CZ
CZ03,2000,CZ
CZ03,2001,CZ
CZ03,2002,CZ
CZ03,2003,CZ
CZ03,2004,CZ
CZ03,2005,CZ
CZ03,2006,CZ
CZ03,2007,CZ
CZ03,2008,CZ
CZ03,2009,CZ
CZ03,2010,CZ
CZ03,2011,CZ
CZ03,2012,CZ
CZ03,2013,CZ
CZ03,2014,CZ
CZ03,2015,CZ
CZ03,2016,CZ
CZ03,2017,CZ
CZ03,2018,CZ
CZ03,2019,CZ
CZ03,2020,CZ
CZ03,2021,CZ
CZ03,2022,CZ
CZ03,2023,CZ
CZ03,2024,CZ
CZ03,2025,CZ
CZ04,1986,CZ
CZ04,1987,CZ
CZ04,1988,CZ
CZ04,1989,CZ
CZ04,1990,CZ
CZ04,1991,CZ
CZ04,1992,CZ
CZ04,1993,CZ
CZ04,1994,CZ
CZ04,1995,CZ
CZ04,1996,CZ
CZ04,1997,CZ
CZ04,1998,CZ
CZ04,1999,CZ
CZ04,2000,CZ
CZ04,2001,CZ
CZ04,2002,CZ
CZ04,2003,CZ
CZ04,2004,CZ
CZ04,2005,CZ
CZ04,2006,CZ
CZ04,2007,CZ
CZ04,2008,CZ
CZ04,2009,CZ
CZ04,2010,CZ
CZ04,2011,CZ
CZ04,2012,CZ
CZ04,2013,CZ
CZ04,2014,CZ
CZ04,2015,CZ
CZ04,2016,CZ
CZ04,2017,CZ
CZ04,2018,CZ
CZ04,2019,CZ
CZ04,2020,CZ
CZ04,2021,CZ
CZ04,2022,CZ
CZ04,2023,CZ
CZ04,2024,CZ
CZ04,2025,CZ
CZ05,1986,CZ
CZ05,1987,CZ
CZ05,1988,CZ
CZ05,1989,CZ
CZ05,1990,CZ
CZ05,1991,CZ
CZ05,1992,CZ
CZ05,1993,CZ
CZ05,1994,CZ
CZ05,1995,CZ
CZ05,1996,CZ
CZ05,1997,CZ
CZ05,1998,CZ
CZ05,1999,CZ
CZ05,2000,CZ
CZ05,2001,CZ
CZ05,2002,CZ
CZ05,2003,CZ
CZ05,2004,CZ
CZ05,2005,CZ
CZ05,2006,CZ
CZ05,2007,CZ
CZ05,2008,CZ
CZ05,2009,CZ
CZ05,2010,CZ
CZ05,2011,CZ
CZ05,2012,CZ
CZ05,2013,CZ
CZ05,2014,CZ
CZ05,2015,CZ
CZ05,2016,CZ
CZ05,2017,CZ
CZ05,2018,CZ
CZ05,2019,CZ
CZ05,2020,CZ
CZ05,2021,CZ
CZ05,2022,CZ
CZ05,2023,CZ
CZ05,2024,CZ
CZ05,2025,CZ
CZ06,1986,CZ
CZ06,1987,CZ
CZ06,1988,CZ
CZ06,1989,CZ
CZ06,1990,CZ
CZ06,1991,CZ
CZ06,1992,CZ
CZ06,1993,CZ
CZ06,1994,CZ
CZ06,1995,CZ
CZ06,1996,CZ
CZ06,1997,CZ
CZ06,1998,CZ
CZ06,1999,CZ
CZ06,2000,CZ
CZ06,2001,CZ
CZ06,2002,CZ
CZ06,2003,CZ
CZ06,2004,CZ
CZ06,2005,CZ
CZ06,2006,CZ
CZ06,2007,CZ
CZ06,2008,CZ
CZ06,2009,CZ
CZ06,2010,CZ
CZ06,2011,CZ
CZ06,2012,CZ
CZ06,2013,CZ
CZ06,2014,CZ
CZ06,2015,CZ
CZ06,2016,CZ
CZ06,2017,CZ
CZ06,2018,CZ
CZ06,2019,CZ
CZ06,2020,CZ
CZ06,2021,CZ
CZ06,2022,CZ
CZ06,2023,CZ
CZ06,2024,CZ
CZ06,2025,CZ
CZ07,1986,CZ
CZ07,1987,CZ
CZ07,1988,CZ
CZ07,1989,CZ
CZ07,1990,CZ
CZ07,1991,CZ
CZ07,1992,CZ
CZ07,1993,CZ
CZ07,1994,CZ
CZ07,1995,CZ
CZ07,1996,CZ
CZ07,1997,CZ
CZ07,1998,CZ
CZ07,1999,CZ
CZ07,2000,CZ
CZ07,2001,CZ
CZ07,2002,CZ
CZ07,2003,CZ
CZ07,2004,CZ
CZ07,2005,CZ
CZ07,2006,CZ
CZ07,2007,CZ
CZ07,2008,CZ
CZ07,2009,CZ
CZ07,2010,CZ
CZ07,2011,CZ
CZ07,2012,CZ
CZ07,2013,CZ
CZ07,2014,CZ
CZ07,2015,CZ
CZ07,2016,CZ
CZ07,2017,CZ
CZ07,2018,CZ
CZ07,2019,CZ
CZ07,2020,CZ
CZ07,2021,CZ
CZ07,2022,CZ
CZ07,2023,CZ
CZ07,2024,CZ
CZ07,2025,CZ
CZ08,1986,CZ
CZ08,1987,CZ
CZ08,1988,CZ
CZ08,1989,CZ
CZ08,1990,CZ
CZ08,1991,CZ
CZ08,1992,CZ
CZ08,1993,CZ
CZ08,1994,CZ
CZ08,1995,CZ
CZ08,1996,CZ
CZ08,1997,CZ
CZ08,1998,CZ
CZ08,1999,CZ
CZ08,2000,CZ
CZ08,2001,CZ
CZ08,2002,CZ
CZ08,2003,CZ
CZ08,2004,CZ
CZ08,2005,CZ
CZ08,2006,CZ
CZ08,2007,CZ
CZ08,2008,CZ
CZ08,2009,CZ
CZ08,2010,CZ
CZ08,2011,CZ
CZ08,2012,CZ
CZ08,2013,CZ
CZ08,2014,CZ
CZ08,2015,CZ
CZ08,2016,CZ
CZ08,2017,CZ
CZ08,2018,CZ
CZ08,2019,CZ
CZ08,2020,CZ
CZ08,2021,CZ
CZ08,2022,CZ
CZ08,2023,CZ
CZ08,2024,CZ
CZ08,2025,CZ
DE11,1986,DE
DE11,1987,DE
DE11,1988,DE
DE11,1989,DE
DE11,1990,DE
DE11,1991,DE
DE11,1992,DE
DE11,1993,DE
DE11,1994,DE
DE11,1995,DE
DE11,1996,DE
DE11,1997,DE
DE11,1998,DE
DE11,1999,DE
DE11,2000,DE
DE11,2001,DE
DE11,2002,DE
DE11,2003,DE
DE11,2004,DE
DE11,2005,DE
DE11,2006,DE
DE11,2007,DE
DE11,2008,DE
DE11,2009,DE
DE11,2010,DE
DE11,2011,DE
DE11,2012,DE
DE11,2013,DE
DE11,2014,DE
DE11,2015,DE
DE11,2016,DE
DE11,2017,DE
DE11,2018,DE
DE11,2019,DE
DE11,2020,DE
DE11,2021,DE
DE11,2022,DE
DE11,2023,DE
DE11,2024,DE
DE11,2025,DE
DE12,1986,DE
DE12,1987,DE
DE12,1988,DE
DE12,1989,DE
DE12,1990,DE
DE12,1991,DE
DE12,1992,DE
DE12,1993,DE
DE12,1994,DE
DE12,1995,DE
DE12,1996,DE
DE12,1997,DE
DE12,1998,DE
DE12,1999,DE
DE12,2000,DE
DE12,2001,DE
DE12,2002,DE
DE12,2003,DE
DE12,2004,DE
DE12,2005,DE
DE12,2006,DE
DE12,2007,DE
DE12,2008,DE
DE12,2009,DE
DE12,2010,DE
DE12,2011,DE
DE12,2012,DE
DE12,2013,DE
DE12,2014,DE
DE12,2015,DE
DE12,2016,DE
DE12,2017,DE
DE12,2018,DE
DE12,2019,DE
DE12,2020,DE
DE12,2021,DE
DE12,2022,DE
DE12,2023,DE
DE12,2024,DE
DE12,2025,DE
DE13,1986,DE
DE13,1987,DE
DE13,1988,DE
DE13,1989,DE
DE13,1990,DE
DE13,1991,DE
DE13,1992,DE
DE13,1993,DE
DE13,1994,DE
DE13,1995,DE
DE13,1996,DE
DE13,1997,DE
DE13,1998,DE
DE13,1999,DE
DE13,2000,DE
DE13,2001,DE
DE13,2002,DE
DE13,2003,DE
DE13,2004,DE
DE13,2005,DE
DE13,2006,DE
DE13,2007,DE
DE13,2008,DE
DE13,2009,DE
DE13,2010,DE
DE13,2011,DE
DE13,2012,DE
DE13,2013,DE
DE13,2014,DE
DE13,2015,DE
DE13,2016,DE
DE13,2017,DE
DE13,2018,DE
DE13,2019,DE
DE13,2020,DE
DE13,2021,DE
DE13,2022,DE
DE13,2023,DE
DE13,2024,DE
DE13,2025,DE
DE14,1986,DE
DE14,1987,DE
DE14,1988,DE
DE14,1989,DE
DE14,1990,DE
DE14,1991,DE
DE14,1992,DE
DE14,1993,DE
DE14,1994,DE
DE14,1995,DE
DE14,1996,DE
DE14,1997,DE
DE14,1998,DE
DE14,1999,DE
DE14,2000,DE
DE14,2001,DE
DE14,2002,DE
DE14,2003,DE
DE14,2004,DE
DE14,2005,DE
DE14,2006,DE
DE14,2007,DE
DE14,2008,DE
DE14,2009,DE
DE14,2010,DE
DE14,2011,DE
DE14,2012,DE
DE14,2013,DE
DE14,2014,DE
DE14,2015,DE
DE14,2016,DE
DE14,2017,DE
DE14,2018,DE
DE14,2019,DE
DE14,2020,DE
DE14,2021,DE
DE14,2022,DE
DE14,2023,DE
DE14,2024,DE
DE14,2025,DE
DE21,1986,DE
DE21,1987,DE
DE21,1988,DE
DE21,1989,DE
DE21,1990,DE
DE21,1991,DE
DE21,1992,DE
DE21,1993,DE
DE21,1994,DE
DE21,1995,DE
DE21,1996,DE
DE21,1997,DE
DE21,1998,DE
DE21,1999,DE
DE21,2000,DE
DE21,2001,DE
DE21,2002,DE
DE21,2003,DE
DE21,2004,DE
DE21,2005,DE
DE21,2006,DE
DE21,2007,DE
DE21,2008,DE
DE21,2009,DE
DE21,2010,DE
DE21,2011,DE
DE21,2012,DE
DE21,2013,DE
DE21,2014,DE
DE21,2015,DE
DE21,2016,DE
DE21,2017,DE
DE21,2018,DE
DE21,2019,DE
DE21,2020,DE
DE21,2021,DE
DE21,2022,DE
DE21,2023,DE
DE21,2024,DE
DE21,2025,DE
DE22,1986,DE
DE22,1987,DE
DE22,1988,DE
DE22,1989,DE
DE22,1990,DE
DE22,1991,DE
DE22,1992,DE
DE22,1993,DE
DE22,1994,DE
DE22,1995,DE
DE22,1996,DE
DE22,1997,DE
DE22,1998,DE
DE22,1999,DE
DE22,2000,DE
DE22,2001,DE
DE22,2002,DE
DE22,2003,DE
DE22,2004,DE
DE22,2005,DE
DE22,2006,DE
DE22,2007,DE
DE22,2008,DE
DE22,2009,DE
DE22,2010,DE
DE22,2011,DE
DE22,2012,DE
DE22,2013,DE
DE22,2014,DE
DE22,2015,DE
DE22,2016,DE
DE22,2017,DE
DE22,2018,DE
DE22,2019,DE
DE22,2020,DE
DE22,2021,DE
DE22,2022,DE
DE22,2023,DE
DE22,2024,DE
DE22,2025,DE
DE23,1986,DE
DE23,1987,DE
DE23,1988,DE
DE23,1989,DE
DE23,1990,DE
DE23,1991,DE
DE23,1992,DE
DE23,1993,DE
DE23,1994,DE
DE23,1995,DE
DE23,1996,DE
DE23,1997,DE
DE23,1998,DE
DE23,1999,DE
DE23,2000,DE
DE23,2001,DE
DE23,2002,DE
DE23,2003,DE
DE23,2004,DE
DE23,2005,DE
DE23,2006,DE
DE23,2007,DE
DE23,2008,DE
DE23,2009,DE
DE23,2010,DE
DE23,2011,DE
DE23,2012,DE
DE23,2013,DE
DE23,2014,DE
DE23,2015,DE
DE23,2016,DE
DE23,2017,DE
DE23,2018,DE
DE23,2019,DE
DE23,2020,DE
DE23,2021,DE
DE23,2022,DE
DE23,2023,DE
DE23,2024,DE
DE23,2025,DE
DE24,1986,DE
DE24,1987,DE
DE24,1988,DE
DE24,1989,DE
DE24,1990,DE
DE24,1991,DE
DE24,1992,DE
DE24,1993,DE
DE24,1994,DE
DE24,1995,DE
DE24,1996,DE
DE24,1997,DE
DE24,1998,DE
DE24,1999,DE
DE24,2000,DE
DE24,2001,DE
DE24,2002,DE
DE24,2003,DE
DE24,2004,DE
DE24,2005,DE
DE24,2006,DE
DE24,2007,DE
DE24,2008,DE
DE24,2009,DE
DE24,2010,DE
DE24,2011,DE
DE24,2012,DE
DE24,2013,DE
DE24,2014,DE
DE24,2015,DE
DE24,2016,DE
DE24,2017,DE
DE24,2018,DE
DE24,2019,DE
DE24,2020,DE
DE24,2021,DE
DE24,2022,DE
DE24,2023,DE
DE24,2024,DE
DE24,2025,DE
DE25,1986,DE
DE25,1987,DE
DE25,1988,DE
DE25,1989,DE
DE25,1990,DE
DE25,1991,DE
DE25,1992,DE
DE25,1993,DE
DE25,1994,DE
DE25,1995,DE
DE25,1996,DE
DE25,1997,DE
DE25,1998,DE
DE25,1999,DE
DE25,2000,DE
DE25,2001,DE
DE25,2002,DE
DE25,2003,DE
DE25,2004,DE
DE25,2005,DE
DE25,2006,DE
DE25,2007,DE
DE25,2008,DE
DE25,2009,DE
DE25,2010,DE
DE25,2011,DE
DE25,2012,DE
DE25,2013,DE
DE25,2014,DE
DE25,2015,DE
DE25,2016,DE
DE25,2017,DE
DE25,2018,DE
DE25,2019,DE
DE25,2020,DE
DE25,2021,DE
DE25,2022,DE
DE25,2023,DE
DE25,2024,DE
DE25,2025,DE
DE26,1986,DE
DE26,1987,DE
DE26,1988,DE
DE26,1989,DE
DE26,1990,DE
DE26,1991,DE
DE26,1992,DE
DE26,1993,DE
DE26,1994,DE
DE26,1995,DE
DE26,1996,DE
DE26,1997,DE
DE26,1998,DE
DE26,1999,DE
DE26,2000,DE
DE26,2001,DE
DE26,2002,DE
DE26,2003,DE
DE26,2004,DE
DE26,2005,DE
DE26,2006,DE
DE26,2007,DE
DE26,2008,DE
DE26,2009,DE
DE26,2010,DE
DE26,2011,DE
DE26,2012,DE
DE26,2013,DE
DE26,2014,DE
DE26,2015,DE
DE26,2016,DE
DE26,2017,DE
DE26,2018,DE
DE26,2019,DE
DE26,2020,DE
DE26,2021,DE
DE26,2022,DE
DE26,2023,DE
DE26,2024,DE
DE26,2025,DE
DE27,1986,DE
DE27,1987,DE
DE27,1988,DE
DE27,1989,DE
DE27,1990,DE
DE27,1991,DE
DE27,1992,DE
DE27,1993,DE
DE27,1994,DE
DE27,1995,DE
DE27,1996,DE
DE27,1997,DE
DE27,1998,DE
DE27,1999,DE
DE27,2000,DE
DE27,2001,DE
DE27,2002,DE
DE27,2003,DE
DE27,2004,DE
DE27,2005,DE
DE27,2006,DE
DE27,2007,DE
DE27,2008,DE
DE27,2009,DE
DE27,2010,DE
DE27,2011,DE
DE27,2012,DE
DE27,2013,DE
DE27,2014,DE
DE27,2015,DE
DE27,2016,DE
DE27,2017,DE
DE27,2018,DE
DE27,2019,DE
DE27,2020,DE
DE27,2021,DE
DE27,2022,DE
DE27,2023,DE
DE27,2024,DE
DE27,2025,DE
DE30,1986,DE
DE30,1987,DE
DE30,1988,DE
DE30,1989,DE
DE30,1990,DE
DE30,1991,DE
DE30,1992,DE
DE30,1993,DE
DE30,1994,DE
DE30,1995,DE
DE30,1996,DE
DE30,1997,DE
DE30,1998,DE
DE30,1999,DE
DE30,2000,DE
DE30,2001,DE
DE30,2002,DE
DE30,2003,DE
DE30,2004,DE
DE30,2005,DE
DE30,2006,DE
DE30,2007,DE
DE30,2008,DE
DE30,2009,DE
DE30,2010,DE
DE30,2011,DE
DE30,2012,DE
DE30,2013,DE
DE30,2014,DE
DE30,2015,DE
DE30,2016,DE
DE30,2017,DE
DE30,2018,DE
DE30,2019,DE
DE30,2020,DE
DE30,2021,DE
DE30,2022,DE
DE30,2023,DE
DE30,2024,DE
DE30,2025,DE
DE40,1986,DE
DE40,1987,DE
DE40,1988,DE
DE40,1989,DE
DE40,1990,DE
DE40,1991,DE
DE40,1992,DE
DE40,1993,DE
DE40,1994,DE
DE40,1995,DE
DE40,1996,DE
DE40,1997,DE
DE40,1998,DE
DE40,1999,DE
DE40,2000,DE
DE40,2001,DE
DE40,2002,DE
DE40,2003,DE
DE40,2004,DE
DE40,2005,DE
DE40,2006,DE
DE40,2007,DE
DE40,2008,DE
DE40,2009,DE
DE40,2010,DE
DE40,2011,DE
DE40,2012,DE
DE40,2013,DE
DE40,2014,DE
DE40,2015,DE
DE40,2016,DE
DE40,2017,DE
DE40,2018,DE
DE40,2019,DE
DE40,2020,DE
DE40,2021,DE
DE40,2022,DE
DE40,2023,DE
DE40,2024,DE
DE40,2025,DE
DE50,1986,DE
DE50,1987,DE
DE50,1988,DE
DE50,1989,DE
DE50,1990,DE
DE50,1991,DE
DE50,1992,DE
DE50,1993,DE
DE50,1994,DE
DE50,1995,DE
DE50,1996,DE
DE50,1997,DE
DE50,1998,DE
DE50,1999,DE
DE50,2000,DE
DE50,2001,DE
DE50,2002,DE
DE50,2003,DE
DE50,2004,DE
DE50,2005,DE
DE50,2006,DE
DE50,2007,DE
DE50,2008,DE
DE50,2009,DE
DE50,2010,DE
DE50,2011,DE
DE50,2012,DE
DE50,2013,DE
DE50,2014,DE
DE50,2015,DE
DE50,2016,DE
DE50,2017,DE
DE50,2018,DE
DE50,2019,DE
DE50,2020,DE
DE50,2021,DE
DE50,2022,DE
DE50,2023,DE
DE50,2024,DE
DE50,2025,DE
DE60,1986,DE
DE60,1987,DE
DE60,1988,DE
DE60,1989,DE
DE60,1990,DE
DE60,1991,DE
DE60,1992,DE
DE60,1993,DE
DE60,1994,DE
DE60,1995,DE
DE60,1996,DE
DE60,1997,DE
DE60,1998,DE
DE60,1999,DE
DE60,2000,DE
DE60,2001,DE
DE60,2002,DE
DE60,2003,DE
DE60,2004,DE
DE60,2005,DE
DE60,2006,DE
DE60,2007,DE
DE60,2008,DE
DE60,2009,DE
DE60,2010,DE
DE60,2011,DE
DE60,2012,DE
DE60,2013,DE
DE60,2014,DE
DE60,2015,DE
DE60,2016,DE
DE60,2017,DE
DE60,2018,DE
DE60,2019,DE
DE60,2020,DE
DE60,2021,DE
DE60,2022,DE
DE60,2023,DE
DE60,2024,DE
DE60,2025,DE
DE71,1986,DE
DE71,1987,DE
DE71,1988,DE
DE71,1989,DE
DE71,1990,DE
DE71,1991,DE
DE71,1992,DE
DE71,1993,DE
DE71,1994,DE
DE71,1995,DE
DE71,1996,DE
DE71,1997,DE
DE71,1998,DE
DE71,1999,DE
DE71,2000,DE
DE71,2001,DE
DE71,2002,DE
DE71,2003,DE
DE71,2004,DE
DE71,2005,DE
DE71,2006,DE
DE71,2007,DE
DE71,2008,DE
DE71,2009,DE
DE71,2010,DE
DE71,2011,DE
DE71,2012,DE
DE71,2013,DE
DE71,2014,DE
DE71,2015,DE
DE71,2016,DE
DE71,2017,DE
DE71,2018,DE
DE71,2019,DE
DE71,2020,DE
DE71,2021,DE
DE71,2022,DE
DE71,2023,DE
DE71,2024,DE
DE71,2025,DE
DE72,1986,DE
DE72,1987,DE
DE72,1988,DE
DE72,1989,DE
DE72,1990,DE
DE72,1991,DE
DE72,1992,DE
DE72,1993,DE
DE72,1994,DE
DE72,1995,DE
DE72,1996,DE
DE72,1997,DE
DE72,1998,DE
DE72,1999,DE
DE72,2000,DE
DE72,2001,DE
DE72,2002,DE
DE72,2003,DE
DE72,2004,DE
DE72,2005,DE
DE72,2006,DE
DE72,2007,DE
DE72,2008,DE
DE72,2009,DE
DE72,2010,DE
DE72,2011,DE
DE72,2012,DE
DE72,2013,DE
DE72,2014,DE
DE72,2015,DE
DE72,2016,DE
DE72,2017,DE
DE72,2018,DE
DE72,2019,DE
DE72,2020,DE
DE72,2021,DE
DE72,2022,DE
DE72,2023,DE
DE72,2024,DE
DE72,2025,DE
DE73,1986,DE
DE73,1987,DE
DE73,1988,DE
DE73,1989,DE
DE73,1990,DE
DE73,1991,DE
DE73,1992,DE
DE73,1993,DE
DE73,1994,DE
DE73,1995,DE
DE73,1996,DE
DE73,1997,DE
DE73,1998,DE
DE73,1999,DE
DE73,2000,DE
DE73,2001,DE
DE73,2002,DE
DE73,2003,DE
DE73,2004,DE
DE73,2005,DE
DE73,2006,DE
DE73,2007,DE
DE73,2008,DE
DE73,2009,DE
DE73,2010,DE
DE73,2011,DE
DE73,2012,DE
DE73,2013,DE
DE73,2014,DE
DE73,2015,DE
DE73,2016,DE
DE73,2017,DE
DE73,2018,DE
DE73,2019,DE
DE73,2020,DE
DE73,2021,DE
DE73,2022,DE
DE73,2023,DE
DE73,2024,DE
DE73,2025,DE
DE80,1986,DE
DE80,1987,DE
DE80,1988,DE
DE80,1989,DE
DE80,1990,DE
DE80,1991,DE
DE80,1992,DE
DE80,1993,DE
DE80,1994,DE
DE80,1995,DE
DE80,1996,DE
DE80,1997,DE
DE80,1998,DE
DE80,1999,DE
DE80,2000,DE
DE80,2001,DE
DE80,2002,DE
DE80,2003,DE
DE80,2004,DE
DE80,2005,DE
DE80,2006,DE
DE80,2007,DE
DE80,2008,DE
DE80,2009,DE
DE80,2010,DE
DE80,2011,DE
DE80,2012,DE
DE80,2013,DE
DE80,2014,DE
DE80,2015,DE
DE80,2016,DE
DE80,2017,DE
DE80,2018,DE
DE80,2019,DE
DE80,2020,DE
DE80,2021,DE
DE80,2022,DE
DE80,2023,DE
DE80,2024,DE
DE80,2025,DE
DE91,1986,DE
DE91,1987,DE
DE91,1988,DE
DE91,1989,DE
DE91,1990,DE
DE91,1991,DE
DE91,1992,DE
DE91,1993,DE
DE91,1994,DE
DE91,1995,DE
DE91,1996,DE
DE91,1997,DE
DE91,1998,DE
DE91,1999,DE
DE91,2000,DE
DE91,2001,DE
DE91,2002,DE
DE91,2003,DE
DE91,2004,DE
DE91,2005,DE
DE91,2006,DE
DE91,2007,DE
DE91,2008,DE
DE91,2009,DE
DE91,2010,DE
DE91,2011,DE
DE91,2012,DE
DE91,2013,DE
DE91,2014,DE
DE91,2015,DE
DE91,2016,DE
DE91,2017,DE
DE91,2018,DE
DE91,2019,DE
DE91,2020,DE
DE91,2021,DE
DE91,2022,DE
DE91,2023,DE
DE91,2024,DE
DE91,2025,DE
DE92,1986,DE
DE92,1987,DE
DE92,1988,DE
DE92,1989,DE
DE92,1990,DE
DE92,1991,DE
DE92,1992,DE
DE92,1993,DE
DE92,1994,DE
DE92,1995,DE
DE92,1996,DE
DE92,1997,DE
DE92,1998,DE
DE92,1999,DE
DE92,2000,DE
DE92,2001,DE
DE92,2002,DE
DE92,2003,DE
DE92,2004,DE
DE92,2005,DE
DE92,2006,DE
DE92,2007,DE
DE92,2008,DE
DE92,2009,DE
DE92,2010,DE
DE92,2011,DE
DE92,2012,DE
DE92,2013,DE
DE92,2014,DE
DE92,2015,DE
DE92,2016,DE
DE92,2017,DE
DE92,2018,DE
DE92,2019,DE
DE92,2020,DE
DE92,2021,DE
DE92,2022,DE
DE92,2023,DE
DE92,2024,DE
DE92,2025,DE
DE93,1986,DE
DE93,1987,DE
DE93,1988,DE
DE93,1989,DE
DE93,1990,DE
DE93,1991,DE
DE93,1992,DE
DE93,1993,DE
DE93,1994,DE
DE93,1995,DE
DE93,1996,DE
DE93,1997,DE
DE93,1998,DE
DE93,1999,DE
DE93,2000,DE
DE93,2001,DE
DE93,2002,DE
DE93,2003,DE
DE93,2004,DE
DE93,2005,DE
DE93,2006,DE
DE93,2007,DE
DE93,2008,DE
DE93,2009,DE
DE93,2010,DE
DE93,2011,DE
DE93,2012,DE
DE93,2013,DE
DE93,2014,DE
DE93,2015,DE
DE93,2016,DE
DE93,2017,DE
DE93,2018,DE
DE93,2019,DE
DE93,2020,DE
DE93,2021,DE
DE93,2022,DE
DE93,2023,DE
DE93,2024,DE
DE93,2025,DE
DE94,1986,DE
DE94,1987,DE
DE94,1988,DE
DE94,1989,DE
DE94,1990,DE
DE94,1991,DE
DE94,1992,DE
DE94,1993,DE
DE94,1994,DE
DE94,1995,DE
DE94,1996,DE
DE94,1997,DE
DE94,1998,DE
DE94,1999,DE
DE94,2000,DE
DE94,2001,DE
DE94,2002,DE
DE94,2003,DE
DE94,2004,DE
DE94,2005,DE
DE94,2006,DE
DE94,2007,DE
DE94,2008,DE
DE94,2009,DE
DE94,2010,DE
DE94,2011,DE
DE94,2012,DE
DE94,2013,DE
DE94,2014,DE
DE94,2015,DE
DE94,2016,DE
DE94,2017,DE
DE94,2018,DE
DE94,2019,DE
DE94,2020,DE
DE94,2021,DE
DE94,2022,DE
DE94,2023,DE
DE94,2024,DE
DE94,2025,DE
DEA1,1986,DE
DEA1,1987,DE
DEA1,1988,DE
DEA1,1989,DE
DEA1,1990,DE
DEA1,1991,DE
