nuts2_id,year,unemp_rate,emp_rate,tertiary_share_25_64,rd_gerd,gva
PT1A,2022,6.8,73.3,41.5,2.13,
PT1A,2023,6.7,74.9,42.4,2.08,
PT1A,2024,6.5,75,43.7,,
PT1B,2019,8.3,70.5,28.4,,
PT1B,2020,7.7,69,27.9,,
PT1B,2021,8.7,68.2,30.7,,
PT1B,2022,9.7,68.3,32.4,1.11,
PT1B,2023,8.4,70.9,33.8,0.9,
PT1B,2024,8,72.4,35.1,,
PT1C,2019,7.2,69.6,18.7,,
PT1C,2020,6.1,69.5,20.5,,
PT1C,2021,6.8,70.2,21.4,,
PT1C,2022,4.9,73,22.3,0.79,
PT1C,2023,6,72.4,21.1,0.84,
PT1C,2024,5.8,74,23.5,,
PT1D,2019,5.2,71,21.5,,
PT1D,2020,5.6,69.1,20.5,,
PT1D,2021,6,68.9,21.5,,
PT1D,2022,5.5,70.7,22.7,0.81,
PT1D,2023,5.4,71.7,24.2,0.81,
PT1D,2024,6.7,70.8,25.1,,
PT20,2013,16.8,55.9,12,0.35,
PT20,2014,16.1,57.3,13,0.35,
PT20,2015,12.5,60.1,14.2,0.34,
PT20,2016,10.9,61.3,14.8,0.3,
PT20,2017,8.8,63.3,15.5,0.3,
PT20,2018,8.4,64.3,15,0.32,
PT20,2019,7.7,65.6,13.7,0.3,
PT20,2020,5.9,65.6,15.2,0.34,
PT20,2021,7,63.3,15.9,0.41,
PT20,2022,6.1,66.3,16.6,0.48,
PT20,2023,6.5,67.5,16.9,0.49,
PT20,2024,5.6,69.5,17.6,,
PT30,2013,18,57,16.2,0.34,
PT30,2014,15,58.7,16.6,0.35,
PT30,2015,14.5,59.6,17.3,0.35,
PT30,2016,12.8,61.2,18.8,0.3,
PT30,2017,10.3,63.7,20.4,0.35,
PT30,2018,8.7,65.5,20.9,0.38,
PT30,2019,6.9,67.8,20.9,0.44,
PT30,2020,7.6,65.4,22.5,0.52,
PT30,2021,7.8,64.7,24.7,0.46,
PT30,2022,6.8,66.8,22.2,0.38,
PT30,2023,6,68.2,20.9,0.48,
PT30,2024,5.7,70.7,22.4,,
RO11,2013,4.1,62.9,14.2,0.32,
RO11,2014,3.8,63.8,14.2,0.27,98
RO11,2015,4.6,63.4,17.4,0.41,100
RO11,2016,4.3,64,17.4,0.26,105.4
RO11,2017,3.6,66.3,17.1,0.24,119.8
RO11,2018,2.9,67,17.7,0.22,125.8
RO11,2019,3,67,18.9,0.18,132.8
RO11,2020,3.8,66.5,20.1,0.2,129.3
RO11,2021,3.1,65.9,19.3,0.25,137.8
RO11,2022,3.1,66.7,18.2,0.24,145
RO11,2023,3,65.7,17.2,0.3,148.1
RO11,2024,4.5,66,18.3,,
RO12,2013,9.5,54.2,14.3,0.13,
RO12,2014,9.2,54.8,14.6,0.32,98.9
RO12,2015,7.4,56.7,17.8,0.33,100
RO12,2016,5.2,58.4,17.5,0.32,102.6
RO12,2017,4.2,60.8,17.9,0.27,109.9
RO12,2018,4.2,59,18.1,0.3,117.7
RO12,2019,5.3,60.2,18.3,0.3,119.1
RO12,2020,7.1,60.3,17.1,0.34,114
RO12,2021,5.1,60.3,16.4,0.35,119.6
RO12,2022,5.4,61.9,18.9,0.46,120.8
RO12,2023,4.6,61,18.1,0.43,123
RO12,2024,4.3,62.6,18.2,,
RO21,2013,4.4,65.9,11.9,0.31,
RO21,2014,4.2,66.8,12,0.28,104.1
RO21,2015,3.6,69.9,11.6,0.44,100
RO21,2016,3,69,11.5,0.22,97.3
RO21,2017,2.9,69.9,12.1,0.17,102.3
RO21,2018,2.4,71.8,12.7,0.19,103.8
RO21,2019,2.1,73.1,11.7,0.3,104.1
RO21,2020,3,72.5,11.8,0.28,97.6
RO21,2021,6.8,61.1,12.3,0.25,98.4
RO21,2022,6.6,63,14,0.25,98
RO21,2023,5.9,62.2,13.6,0.26,100.6
RO21,2024,4.9,62.9,13.3,,
RO22,2013,9.5,54.9,12.4,0.06,
RO22,2014,10.4,54.4,12,0.06,98.3
RO22,2015,9,57.5,12.9,0.08,100
RO22,2016,7.7,56.5,12.9,0.09,100.8
RO22,2017,6.5,57.6,12.7,0.07,106.8
RO22,2018,6.1,59.1,13.1,0.08,111.2
RO22,2019,6.4,60.4,13.8,0.08,112
RO22,2020,7.4,60.5,13.1,0.09,104.8
RO22,2021,6,58.1,12.9,0.1,108.8
RO22,2022,7.3,58.2,14,0.1,101.5
RO22,2023,9.1,57,13.7,0.12,103.6
RO22,2024,9.9,57.3,14.5,,
RO31,2013,9.5,59.4,11.4,0.34,
RO31,2014,9,60.5,11.4,0.34,101.9
RO31,2015,10.3,59.7,12.8,0.35,100
RO31,2016,8.9,59.9,13.3,0.39,98.5
RO31,2017,6.8,62.8,13.1,0.34,98.7
RO31,2018,5.5,64,12.7,0.32,101.4
RO31,2019,4.7,64.9,12.9,0.36,98.6
RO31,2020,5.9,64.4,13.1,0.35,92
RO31,2021,7.7,60.1,13.9,0.27,91.7
RO31,2022,7.9,60.5,13.7,0.23,88.2
RO31,2023,7.8,62,12.6,0.37,89.7
RO31,2024,7.3,63.5,13.4,,
RO32,2013,8,62.6,33.1,0.82,
RO32,2014,7.2,64.5,35,0.79,92.4
RO32,2015,5.3,66.2,33.6,0.92,100
RO32,2016,4.7,67.8,35.1,1.06,106.8
RO32,2017,4.3,70,36.1,1.22,120.9
RO32,2018,3.6,71.3,37.5,1.17,130.9
RO32,2019,2.5,72.3,40.3,1.07,144
RO32,2020,4.7,72.1,40.5,0.93,146.8
RO32,2021,3.5,72.7,41.1,0.97,162
RO32,2022,2.7,74.2,42.2,0.84,181
RO32,2023,2.8,75.1,39.4,0.81,185.5
RO32,2024,2.2,75.5,40.3,,
RO41,2013,7,60.2,14.3,0.19,
RO41,2014,6.5,62.1,15.1,0.15,101.7
RO41,2015,10.1,56.2,16.7,0.21,100
RO41,2016,9.9,55.7,16.8,0.15,98
RO41,2017,7.7,61,16.1,0.2,104.6
RO41,2018,6.4,62.5,14.7,0.23,109.6
RO41,2019,5.3,64,15.4,0.12,109.4
RO41,2020,5,64.4,16.7,0.1,100
RO41,2021,9.2,55.6,17.4,0.12,97.7
RO41,2022,8.8,57.1,17.6,0.12,93.9
RO41,2023,8.9,58.5,16.5,0.16,95.4
RO41,2024,7.7,58.6,16.4,,
RO42,2013,5.2,58.6,14.2,0.28,
RO42,2014,4.8,59.4,13.5,0.18,93
RO42,2015,5.4,57.7,16.1,0.43,100
RO42,2016,4.9,57.2,15.5,0.45,106.1
RO42,2017,4.4,58.9,16,0.4,114.3
RO42,2018,3.6,59.7,15.7,0.42,124.3
RO42,2019,3.4,60.6,16.3,0.38,131.8
RO42,2020,4.6,60.3,17,0.63,124.5
RO42,2021,3.5,59.4,16.3,0.67,133.6
RO42,2022,3.7,60.4,18.3,0.79,141
RO42,2023,2.8,61.6,19.4,1.21,143.6
RO42,2024,3.3,61.7,20.4,,
RS11,2013,17.9,50.8,31.4,,
RS11,2014,17.2,53,33.3,,96.9
RS11,2015,18.7,53.1,34.3,,100
RS11,2016,15.7,56.9,33.9,,104
RS11,2017,13.4,60.3,36.2,,107.3
RS11,2018,10.9,62.9,37.4,1.5,115
RS11,2019,8.3,64.9,38.4,1.53,122.3
RS11,2020,7.5,65,38.3,1.57,121
RS11,2021,8.9,67,40.3,1.74,126
RS11,2022,7.7,69.1,42.7,1.56,127.6
RS11,2023,7.1,70.8,42.2,1.13,142.1
RS11,2024,6.2,71.5,44.6,,
RS12,2013,24,45.8,15.8,,
RS12,2014,19.9,50.6,18.7,,101
RS12,2015,16.7,51.8,18.3,,100
RS12,2016,15.2,54.4,19.9,,103.2
RS12,2017,12.2,57.2,19.8,,105.2
RS12,2018,10.5,59.1,20.3,0.89,108
RS12,2019,9.1,60.7,20.3,0.69,112.2
RS12,2020,7.6,61.2,20.2,0.68,112
RS12,2021,9.6,62.3,21.9,0.9,120.6
RS12,2022,8,63.9,21.4,0.89,124.8
RS12,2023,9,65.3,23.6,1.31,126.7
RS12,2024,8.4,66.5,24.7,,
RS21,2013,22.8,47.2,15.2,,
RS21,2014,18.4,52.1,14.8,,97.8
RS21,2015,17.1,53.2,16,,100
RS21,2016,14.9,55.8,17.1,,100.5
RS21,2017,13.8,57.3,16.7,,101.9
RS21,2018,14.1,58.1,17.4,0.13,103.3
RS21,2019,11.8,59.9,17.7,0.17,107.3
RS21,2020,10,61.1,18,0.17,106.2
RS21,2021,13,60.7,18.7,0.16,115.9
RS21,2022,11.1,62.9,18.8,0.16,120
RS21,2023,9.8,62.9,19.4,0.19,117.6
RS21,2024,8.6,64.6,21.3,,
RS22,2013,24.4,46.9,16.5,,
RS22,2014,22.4,47.1,15.2,,98.9
RS22,2015,18.9,49.9,18.1,,100
RS22,2016,16,53.3,19.1,,101.6
RS22,2017,15.4,54.2,18.3,,105.9
RS22,2018,16.4,54.6,19.3,0.29,113.9
RS22,2019,13.3,56.9,19.2,0.24,117.5
RS22,2020,11.7,57.3,20,0.29,118.8
RS22,2021,13.8,55.7,20.2,0.21,141
RS22,2022,11.9,59.1,21,0.17,145.3
RS22,2023,12.9,58.8,22.3,0.25,147
RS22,2024,12.2,61.5,22.6,,
SE11,2013,6.9,77.5,45.7,3.82,
SE11,2014,7.1,77.5,47.6,,94.7
SE11,2015,7,77.9,48.7,3.72,100
SE11,2016,6.5,78.5,50.4,,102.1
SE11,2017,6.3,79.2,51,3.73,102.9
SE11,2018,5.6,80.1,52.3,,107.2
SE11,2019,6.1,79.5,53,3.33,111.7
SE11,2020,7.6,78.3,53.7,,109.2
SE11,2021,8.3,78.1,56.1,3.57,115.5
SE11,2022,7,79.7,57.4,,117.1
SE11,2023,6.9,79.5,58.8,3.53,117.4
SE11,2024,8.3,78.1,59.6,,
SE12,2013,8.8,72,35.1,3.86,
SE12,2014,8.3,73,36.6,,96.8
SE12,2015,7.9,73.6,36.8,3.88,100
SE12,2016,7.7,74.3,38,,102.8
SE12,2017,7.6,74.6,39.2,3.54,105.9
SE12,2018,7.2,74.9,40.1,,107.3
SE12,2019,7.3,75.3,42.1,3.95,108.2
SE12,2020,9.4,73,42.8,,106.7
SE12,2021,9.8,73.1,44.6,3.65,114.1
SE12,2022,9.5,72.9,45.4,,117.7
SE12,2023,9.1,74.4,45.7,4.27,118.4
SE12,2024,9.6,74.7,46.4,,
SE21,2013,7.1,75.2,29.2,1.45,
SE21,2014,6.7,76,31.2,,96.6
SE21,2015,6,76.9,32.9,1.5,100
SE21,2016,6.2,76.8,34,,103
SE21,2017,5.5,78.3,33.8,,106.8
SE21,2018,5.7,78.5,36.2,,106.3
SE21,2019,6.3,78.8,37.5,,107.2
SE21,2020,7.7,76.6,37.2,,104.3
SE21,2021,7.6,75.8,37.6,1.64,113.1
SE21,2022,6.2,78.7,40.3,,113.4
SE21,2023,6.9,78.5,42.7,1.41,112.4
SE21,2024,7.2,78.7,43.1,,
SE22,2013,9.9,72.2,37.9,3.75,
SE22,2014,10,72.2,38.9,,96.6
SE22,2015,9.5,73.4,40.9,3.19,100
SE22,2016,8.4,73.8,42.8,,100.1
SE22,2017,8.4,73.9,44.4,3.18,103.1
SE22,2018,8.6,73.8,45.3,,105.3
SE22,2019,8.9,73,45.6,3.64,108.9
SE22,2020,10.5,71.8,45.4,,108.1
SE22,2021,11.3,71.9,47.5,3.25,113.4
SE22,2022,9.3,74.1,49.2,,114.1
SE22,2023,9.4,75.6,50,3.5,117.4
SE22,2024,9.7,74.4,52.4,,
SE23,2013,8,74.8,36.5,3.59,
SE23,2014,7.6,75.9,38.8,,94.4
SE23,2015,6.6,76.8,39.2,3.75,100
SE23,2016,6.5,77,40,,102.6
SE23,2017,6,77.9,40.6,4.81,104.3
SE23,2018,5.6,78.7,42.2,,105.5
SE23,2019,6.1,79.2,42.3,5.11,108.1
SE23,2020,7.6,76.8,43.4,,103.1
SE23,2021,8.5,76,45.6,5.31,110.9
SE23,2022,6.4,78.4,48.8,,113
SE23,2023,7.4,78.1,48.5,5.7,113.7
SE23,2024,8.4,76.6,49.7,,
SE31,2013,8.8,73.3,27.4,1.34,
SE31,2014,8.6,72.2,28.3,,98.4
SE31,2015,7.9,72.8,30.6,1.29,100
SE31,2016,7.5,74.3,32.6,,102.4
SE31,2017,6.9,75.5,33.3,1.21,103.8
SE31,2018,6.4,76.7,33.9,,104.3
SE31,2019,7.3,75.4,33.6,1.27,106.5
SE31,2020,7.9,73.4,35.3,,103.6
SE31,2021,9.8,72.5,35.4,1.05,106.8
SE31,2022,7.7,76.1,38.3,,109.2
SE31,2023,7.3,77.1,40.5,0.96,100.9
SE31,2024,7.2,77.3,42.2,,
SE32,2013,7.2,74.6,30.5,0.79,
SE32,2014,7.4,75.8,31.1,,98.9
SE32,2015,7.1,75,32,0.74,100
SE32,2016,6.8,76,33,,100
SE32,2017,6.2,77.1,33.7,,102.1
SE32,2018,5.5,77.1,36.4,,101.9
SE32,2019,6.7,76.2,37.3,,104.1
SE32,2020,7.6,75.6,37,,101.3
SE32,2021,6.3,78.1,40.1,0.7,106.7
SE32,2022,6.6,78.5,42.9,,111.7
SE32,2023,6.5,77.6,41,1.03,111.7
SE32,2024,7.6,76.7,39.2,,
SE33,2013,7.2,73.5,35.4,2.46,
SE33,2014,7.4,74.3,37,,98.2
SE33,2015,7.2,74.5,37.3,2.66,100
SE33,2016,5.8,77.2,37.6,,100.9
SE33,2017,5.9,77,38.2,2.33,104.2
SE33,2018,5.4,76.9,39.5,,104.2
SE33,2019,6.1,75.9,39.7,2.47,106.7
SE33,2020,6.2,76.6,40,,106.7
SE33,2021,6.2,74.3,43,2.51,113.6
SE33,2022,5.2,77.4,43.8,,114.2
SE33,2023,5.7,78.4,47,2.25,110.4
SE33,2024,5.2,79.6,47.9,,
SI01,2013,,,,2.09,
SI02,2013,,,,2.97,
SI03,2013,11.4,61.3,23.6,2.06,
SI03,2014,11.1,62.5,24.8,1.94,97.8
SI03,2015,10.3,63.6,26,1.62,100
SI03,2016,8.9,64.3,26.8,1.49,102.5
SI03,2017,6.8,68.5,28.2,1.41,107.8
SI03,2018,5.5,69.8,27.9,1.49,111.9
SI03,2019,4.9,70.4,28.5,1.6,116.5
SI03,2020,5.5,69.7,30.8,1.59,112.7
SI03,2021,5,69.9,35.3,1.52,120.1
SI03,2022,4.2,71.4,35.7,1.42,123.4
SI03,2023,3.8,71.2,30,1.43,124.8
SI03,2024,4.1,71.4,30.9,,
SI04,2013,8.7,65.5,32.9,2.97,
SI04,2014,8.2,65.5,33.1,2.7,97.6
SI04,2015,7.5,67,35,2.65,100
SI04,2016,7.1,67.5,35.3,2.41,103.7
SI04,2017,6.4,70.1,37.5,2.22,109.6
SI04,2018,4.8,72.7,37.7,2.29,114.9
SI04,2019,4,73.5,38.7,2.38,118.7
SI04,2020,4.4,72.1,41.6,2.57,115.2
SI04,2021,4.5,73.1,46,2.59,125
SI04,2022,3.8,75,45.1,2.6,128.2
SI04,2023,3.5,74,38.2,2.64,132.8
SI04,2024,3.3,75.1,38.8,,
SK01,2013,6.4,70.6,37.5,1.63,
SK01,2014,6,70.9,39,1.45,94.2
SK01,2015,5.7,71.5,37.5,1.78,100
SK01,2016,5.1,74.9,39,1.36,103.2
SK01,2017,4.2,75.2,42.7,1.58,105
SK01,2018,2.9,76.2,43.8,1.4,108.2
SK01,2019,2.4,77.1,45.5,1.41,108.8
SK01,2020,3.4,75.4,45.6,1.49,106.4
SK01,2021,2.6,78.5,46.7,1.52,112.1
SK01,2022,2.3,79.5,47,1.57,112
SK01,2023,2.3,80.4,51.2,1.8,113.5
SK01,2024,2.3,80,52.6,,
SK02,2013,11.7,61.8,16.6,0.34,
SK02,2014,11,63.2,16.4,0.65,98.1
SK02,2015,9.7,64.7,17.9,0.88,100
SK02,2016,7.7,67.3,19.7,0.54,102.7
SK02,2017,5.5,68.9,20.7,0.67,103.5
SK02,2018,4.3,69.4,20.6,0.7,107.1
SK02,2019,4,70.1,22.2,0.62,111.6
SK02,2020,4.7,69.6,22.4,0.64,108.7
SK02,2021,4.7,72.6,23.6,0.78,112.7
SK02,2022,4.1,73.3,24.8,0.83,111.7
SK02,2023,3.6,73.8,24.2,0.89,117.3
SK02,2024,3.3,74.2,24.6,,
SK03,2013,16.8,58.1,18.8,0.65,
SK03,2014,16,58.8,17.8,0.75,94.3
SK03,2015,12.8,62.1,19.4,1.13,100
SK03,2016,10.8,63.8,20,0.61,101.1
SK03,2017,9.4,65.1,20.3,0.59,103
SK03,2018,7.5,66.8,21.6,0.61,107.7
SK03,2019,6.1,68.1,23.2,0.65,110.9
SK03,2020,6.7,67.5,23.7,0.73,106.3
SK03,2021,7.5,68.7,24.5,0.72,114.9
SK03,2022,6.6,71.2,26.6,0.81,116.3
SK03,2023,5.9,72.4,26.5,0.74,118
SK03,2024,5.1,73.1,26.9,,
SK04,2013,18.5,55,17.5,0.58,
SK04,2014,16.6,56.4,19.7,0.56,93.7
SK04,2015,15,57.6,19.7,0.73,100
SK04,2016,13.2,59.1,19.3,0.52,100.6
SK04,2017,12,60.5,20.1,0.53,105.9
SK04,2018,10.1,62.7,23.6,0.48,111.7
SK04,2019,9.1,63.4,23.8,0.5,110.8
SK04,2020,10.6,62.1,26.6,0.64,110.2
SK04,2021,10.9,62.9,27.7,0.57,114.9
SK04,2022,10.2,65.5,28.2,0.56,115.8
SK04,2023,10.4,65.7,25.4,0.58,122.5
SK04,2024,9.6,66.4,24.7,,
TR10,2013,10.6,49.4,18.8,,
TR10,2014,11.9,49.7,18.9,,
TR10,2015,12.8,50.8,20.8,,100
TR10,2016,13.5,52.2,22.6,,
TR10,2017,13.8,53.3,23.4,,
TR10,2018,12.4,54.2,24.3,,
TR10,2019,14.8,52.7,24.7,,
TR10,2020,14.7,48.7,26.3,,
TR10,2021,12.4,51.4,27.9,1.37,
TR10,2022,10.1,54.9,28.2,1.31,
TR10,2023,8.8,56.6,30,1.35,
TR10,2024,8.8,57.6,31.3,,
TR21,2013,6.4,56.3,13.5,,
TR21,2014,7.6,57.5,13,,
TR21,2015,7.3,59.1,13.5,,100
TR21,2016,7.5,59.9,14.8,,
TR21,2017,8.3,59.7,17,,
TR21,2018,7.5,61.4,18.2,,
TR21,2019,11.2,58.6,19.2,,
TR21,2020,9.1,57.2,23.2,,
TR21,2021,9.3,58.6,22,0.89,
TR21,2022,7.9,60.9,20.4,0.96,
TR21,2023,7.7,61.5,22.8,0.99,
TR21,2024,6.7,61.4,24.3,,
TR22,2013,5.6,50.9,13.1,,
TR22,2014,5.6,52.4,16.4,,
TR22,2015,5.4,52.3,17.3,,100
TR22,2016,6.8,53.3,18.1,,
TR22,2017,5.9,54.5,18.6,,
TR22,2018,5.7,54.4,19.3,,
TR22,2019,8.3,52.6,21.6,,
TR22,2020,7.8,52.2,22.6,,
TR22,2021,8,54.2,21.4,0.52,
TR22,2022,7.1,57,23.4,0.6,
TR22,2023,6.1,59.4,25.4,0.63,
TR22,2024,6.1,60.9,25.9,,
TR31,2013,14.3,51.8,18.9,,
TR31,2014,13.8,51.3,19.1,,
TR31,2015,14.9,50.9,20.5,,100
TR31,2016,13.9,53.4,21.6,,
TR31,2017,14,53.3,23.7,,
TR31,2018,13.7,54.3,25.4,,
TR31,2019,15.9,53.1,25,,
TR31,2020,17.1,48.7,25.2,,
TR31,2021,14.6,51.4,28.2,0.9,
TR31,2022,13.2,54.4,27.7,0.88,
TR31,2023,11.5,55.3,29.5,1.05,
TR31,2024,11,57.6,31.6,,
TR32,2013,6,57.7,11.9,,
TR32,2014,7.2,56.5,13.8,,
TR32,2015,6.9,56.6,15.4,,100
TR32,2016,6.7,56.4,16.5,,
TR32,2017,7.1,57.8,17.6,,
TR32,2018,6.9,59.6,18.3,,
TR32,2019,9.2,58.2,20.5,,
TR32,2020,9.7,53.5,22.6,,
TR32,2021,10.1,55.4,23.3,0.46,
TR32,2022,8.7,57.1,24.6,0.45,
TR32,2023,8.2,57.7,25.2,0.51,
TR32,2024,8.2,59.6,26.3,,
TR33,2013,5.2,56.9,8,,
TR33,2014,4,56.4,11.1,,
TR33,2015,4.1,56.5,12.6,,100
TR33,2016,4.9,55.9,13.6,,
TR33,2017,6.1,56,13.7,,
TR33,2018,6.8,56.6,15,,
TR33,2019,9.8,54.2,16.1,,
TR33,2020,8.3,53.2,15.8,,
TR33,2021,6.9,54.9,16.6,0.99,
TR33,2022,7.3,57.5,18,1,
TR33,2023,7.3,58.3,18.1,1,
TR33,2024,6.4,59.3,19.5,,
TR41,2013,6,51.1,15.2,,
TR41,2014,6.2,50.6,15.6,,
TR41,2015,7.7,51.1,17,,100
TR41,2016,9,50.7,17.8,,
TR41,2017,9.7,52.4,18.8,,
TR41,2018,8.9,53.6,20.1,,
TR41,2019,11.2,50.9,21,,
TR41,2020,9.7,50.5,21.3,,
TR41,2021,9.5,53.8,23.9,1.47,
TR41,2022,8.9,56.6,25.4,1.34,
TR41,2023,8.3,57.1,25.3,1.41,
TR41,2024,8.9,56.6,26.1,,
TR42,2013,9.1,53,16.8,,
TR42,2014,9.9,52.9,14.8,,
TR42,2015,10.2,53.8,15.9,,100
TR42,2016,10.6,52.2,17.2,,
TR42,2017,10.8,53.1,17.1,,
TR42,2018,10.2,54.1,17.5,,
TR42,2019,13.4,51.1,18.9,,
TR42,2020,12.2,49.1,20.7,,
TR42,2021,9.5,52.9,21.5,1.94,
TR42,2022,10.2,56,21.9,1.73,
TR42,2023,9.1,58.2,24,2.34,
TR42,2024,8.5,59,27.2,,
TR51,2013,9,47.8,25.8,,
TR51,2014,11.5,49.6,26.8,,
TR51,2015,11.1,50.5,27.4,,100
TR51,2016,11.4,51.1,28.6,,
TR51,2017,11.3,51.5,28.8,,
TR51,2018,10.1,51.5,29.4,,
TR51,2019,14.2,49.8,31.4,,
TR51,2020,14.8,47.1,32.4,,
TR51,2021,13.5,50.2,32.8,4.3,
TR51,2022,12.2,52.3,33.6,4.44,
TR51,2023,11.3,53.8,33.9,4.42,
TR51,2024,9.7,55.5,35.4,,
TR52,2013,3.8,50.8,11.5,,
TR52,2014,5.6,50.6,12.5,,
TR52,2015,6.5,52.2,13.9,,100
TR52,2016,6.1,51.6,14.6,,
TR52,2017,5.9,52.1,14.7,,
TR52,2018,5.9,52.5,14.8,,
TR52,2019,8,51.4,16.4,,
TR52,2020,7.8,49.3,18.3,,
TR52,2021,7.9,51.5,18.7,1.05,
TR52,2022,7.5,52.9,19,0.88,
TR52,2023,6,54.4,21.9,0.92,
TR52,2024,7.8,54.1,23.7,,
TR61,2013,7.2,56.9,15.9,,
TR61,2014,8.4,56.5,16.4,,
TR61,2015,9.5,55.2,18.2,,100
TR61,2016,11.4,55.2,20.4,,
TR61,2017,11.9,54.4,20.6,,
TR61,2018,11.4,55.4,21.4,,
TR61,2019,13.3,54.6,22.8,,
TR61,2020,12.2,52.4,24.4,,
TR61,2021,11.8,54.1,24.9,0.69,
TR61,2022,9.3,57.8,26.7,0.57,
TR61,2023,7.3,60.9,28,0.61,
TR61,2024,5.9,61.7,27.8,,
TR62,2013,11.3,47,12.6,,
TR62,2014,10.7,47.5,14.2,,
TR62,2015,9.8,49.3,15.2,,100
TR62,2016,10.4,48.6,15.6,,
TR62,2017,10.7,48.9,16.4,,
TR62,2018,11.2,48.9,17.3,,
TR62,2019,12,48.4,18.1,,
TR62,2020,13.3,45.2,19.9,,
TR62,2021,13.3,48.5,21.7,0.45,
TR62,2022,12.5,51,21.4,0.47,
TR62,2023,11,50.5,21.5,0.51,
TR62,2024,9.2,53.5,22.8,,
TR63,2013,10.9,43.2,9.1,,
TR63,2014,15.4,40.3,9.4,,
TR63,2015,16.3,39.2,11.3,,100
TR63,2016,14.5,43.4,12.8,,
TR63,2017,11.6,46.4,12.1,,
TR63,2018,14.1,46.5,12.3,,
TR63,2019,18.2,43.5,15.3,,
TR63,2020,15.2,41.9,18.3,,
TR63,2021,17,44.8,19.1,0.26,
TR63,2022,14.6,47.4,19.9,0.33,
TR63,2023,15.4,43.4,20.4,0.43,
TR63,2024,11.7,49.3,20.4,,
TR71,2013,5.6,49.1,12.8,,
TR71,2014,7.6,49,12,,
TR71,2015,10,51,13.2,,100
TR71,2016,13.4,50.5,12,,
TR71,2017,11.3,50.1,14.1,,
TR71,2018,10.9,51.6,15.1,,
TR71,2019,13.2,50.2,15.7,,
TR71,2020,11.9,47.2,17.8,,
TR71,2021,12.9,49,18.1,1.5,
TR71,2022,9.5,51.2,20.1,0.72,
TR71,2023,8.7,51.4,20.4,0.72,
TR71,2024,8.3,53,19.9,,
TR72,2013,8.5,49.4,14.6,,
TR72,2014,9.6,47.5,13.5,,
TR72,2015,9.7,48.6,14.3,,100
TR72,2016,8.4,50.1,14.8,,
TR72,2017,11.7,48.3,15,,
TR72,2018,13.1,46,15.5,,
TR72,2019,14.4,44.9,17,,
TR72,2020,12.7,44.3,18.2,,
TR72,2021,11.8,48.6,20.1,0.94,
TR72,2022,9.4,51,22.3,0.97,
TR72,2023,9.4,51.5,22.3,1.02,
TR72,2024,9,51.4,23.1,,
TR81,2013,6.3,55.8,9.6,,
TR81,2014,6,53.4,10,,
TR81,2015,6.9,52.5,10.3,,100
TR81,2016,8.7,51.2,11.3,,
TR81,2017,7.2,51.5,12.5,,
TR81,2018,8.1,51.2,14.8,,
TR81,2019,9.6,51.5,17.6,,
TR81,2020,9.3,48.3,19.5,,
TR81,2021,10.7,49.6,20.1,1.08,
TR81,2022,11.3,50.2,19.7,0.67,
TR81,2023,10.8,53.2,20.3,0.82,
TR81,2024,9.3,55.2,19.9,,
TR82,2013,5.7,51.1,10.1,,
TR82,2014,6.6,57.1,10.5,,
TR82,2015,6.9,57.8,12.1,,100
TR82,2016,5.8,62.2,12.6,,
TR82,2017,4.6,62.5,14.3,,
TR82,2018,5.2,62.5,15.9,,
TR82,2019,7.7,57.9,16.4,,
TR82,2020,6.6,56.1,16.1,,
TR82,2021,6.2,57.1,18.1,2,
TR82,2022,6.5,58.4,20,0.6,
TR82,2023,5.1,60.2,18.9,0.57,
TR82,2024,4.7,60.8,17.8,,
TR83,2013,5.6,51.8,10.1,,
TR83,2014,6.2,51.5,12.4,,
TR83,2015,6.6,52.4,13.1,,100
TR83,2016,8,53.5,13.6,,
TR83,2017,6.8,54.8,14.8,,
TR83,2018,6.4,58,14.8,,
TR83,2019,8.3,55.4,15.8,,
TR83,2020,8.4,52.5,18,,
TR83,2021,7.9,56,18.4,0.59,
TR83,2022,8.2,57.3,19.1,0.69,
TR83,2023,8.7,56.3,20.9,0.71,
TR83,2024,7,56.2,22.3,,
TR90,2013,6.1,52.7,11.3,,
TR90,2014,6.3,54.8,12.4,,
TR90,2015,4.9,56.5,14.8,,100
TR90,2016,4.5,57.4,17.2,,
TR90,2017,3.5,58.3,17,,
TR90,2018,6.1,57.5,16.8,,
TR90,2019,9.9,57.4,17.9,,
TR90,2020,8.8,54.1,20.5,,
TR90,2021,9.7,56,20.3,0.58,
TR90,2022,9.2,57.2,21.1,0.77,
TR90,2023,8.6,58.7,22,0.75,
TR90,2024,8,58.2,21.4,,
TRA1,2013,6.2,50.6,13.1,,
TRA1,2014,7.4,51.3,10.1,,
TRA1,2015,6,51.7,11.1,,100
TRA1,2016,5,51.4,13.8,,
TRA1,2017,5.3,51.1,16.1,,
TRA1,2018,7.5,48.4,17.5,,
TRA1,2019,11.3,46.1,21.5,,
TRA1,2020,10.1,46.8,20.8,,
TRA1,2021,10,47.7,21.6,1.72,
TRA1,2022,9.3,49.9,20.6,2.1,
TRA1,2023,7.6,52.1,22.7,1.62,
TRA1,2024,6.4,54.8,24.9,,
TRA2,2013,5.7,57.2,8.2,,
TRA2,2014,3.4,55.9,7.7,,
TRA2,2015,3.9,55.6,10.2,,100
