nuts2_id,year,population,erdf_eur,erdf_eur_pc,erdf_eur_pc_l1,erdf_eur_pc_l2,erdf_eur_pc_l3
TRC1,2009,,0,,,,
TRC1,2010,,0,,,,
TRC1,2011,,0,,,,
TRC1,2012,,0,,,,
TRC1,2013,,0,,,,
TRC1,2014,,0,,,,
TRC1,2015,,0,,,,
TRC1,2016,2665265,0,0,,,
TRC1,2017,2715553,0,0,0,,
TRC1,2018,2756910,0,0,0,0,
TRC1,2019,2795617,0,0,0,0,0
TRC1,2020,2838319,0,0,0,0,0
TRC1,2021,2876408,0,0,0,0,0
TRC1,2022,2908406,0,0,0,0,0
TRC1,2023,2937139,0,0,0,0,0
TRC1,2024,2924291,0,0,0,0,0
TRC1,2025,2961139,0,0,0,0,0
TRC2,1986,,0,,,,
TRC2,1987,,0,,,,
TRC2,1988,,0,,,,
TRC2,1989,,0,,,,
TRC2,1990,,0,,,,
TRC2,1991,,0,,,,
TRC2,1992,,0,,,,
TRC2,1993,,0,,,,
TRC2,1994,,0,,,,
TRC2,1995,,0,,,,
TRC2,1996,,0,,,,
TRC2,1997,,0,,,,
TRC2,1998,,0,,,,
TRC2,1999,,0,,,,
TRC2,2000,,0,,,,
TRC2,2001,,0,,,,
TRC2,2002,,0,,,,
TRC2,2003,,0,,,,
TRC2,2004,,0,,,,
TRC2,2005,,0,,,,
TRC2,2006,,0,,,,
TRC2,2007,,0,,,,
TRC2,2008,,0,,,,
TRC2,2009,,0,,,,
TRC2,2010,,0,,,,
TRC2,2011,,0,,,,
TRC2,2012,,0,,,,
TRC2,2013,,0,,,,
TRC2,2014,,0,,,,
TRC2,2015,,0,,,,
TRC2,2016,3546516,0,0,,,
TRC2,2017,3613746,0,0,0,,
TRC2,2018,3685654,0,0,0,0,
TRC2,2019,3768205,0,0,0,0,0
TRC2,2020,3829967,0,0,0,0,0
TRC2,2021,3898687,0,0,0,0,0
TRC2,2022,3934393,0,0,0,0,0
TRC2,2023,3974990,0,0,0,0,0
TRC2,2024,4032097,0,0,0,0,0
TRC2,2025,4071429,0,0,0,0,0
TRC3,1986,,0,,,,
TRC3,1987,,0,,,,
TRC3,1988,,0,,,,
TRC3,1989,,0,,,,
TRC3,1990,,0,,,,
TRC3,1991,,0,,,,
TRC3,1992,,0,,,,
TRC3,1993,,0,,,,
TRC3,1994,,0,,,,
TRC3,1995,,0,,,,
TRC3,1996,,0,,,,
TRC3,1997,,0,,,,
TRC3,1998,,0,,,,
TRC3,1999,,0,,,,
TRC3,2000,,0,,,,
TRC3,2001,,0,,,,
TRC3,2002,,0,,,,
TRC3,2003,,0,,,,
TRC3,2004,,0,,,,
TRC3,2005,,0,,,,
TRC3,2006,,0,,,,
TRC3,2007,,0,,,,
TRC3,2008,,0,,,,
TRC3,2009,,0,,,,
TRC3,2010,,0,,,,
TRC3,2011,,0,,,,
TRC3,2012,,0,,,,
TRC3,2013,,0,,,,
TRC3,2014,,0,,,,
TRC3,2015,,0,,,,
TRC3,2016,2173759,0,0,,,
TRC3,2017,2179588,0,0,0,,
TRC3,2018,2222601,0,0,0,0,
TRC3,2019,2284158,0,0,0,0,0
TRC3,2020,2307332,0,0,0,0,0
TRC3,2021,2343826,0,0,0,0,0
TRC3,2022,2367645,0,0,0,0,0
TRC3,2023,2393781,0,0,0,0,0
TRC3,2024,2454236,0,0,0,0,0
TRC3,2025,2457718,0,0,0,0,0
UKC1,1986,,0,,,,
UKC1,1987,,0,,,,
UKC1,1988,,0,,,,
UKC1,1989,,0,,,,
UKC1,1990,,51571,,,,
UKC1,1991,,857094,,,,
UKC1,1992,,25768463,,,,
UKC1,1993,,18891200,,,,
UKC1,1994,,52639502,,,,
UKC1,1995,,15024197,,,,
UKC1,1996,,29735623,,,,
UKC1,1997,,45201488,,,,
UKC1,1998,,5471360,,,,
UKC1,1999,,20407514,,,,
UKC1,2000,,77669643,,,,
UKC1,2001,,17220343,,,,
UKC1,2002,,18424455,,,,
UKC1,2003,,19959263,,,,
UKC1,2004,,59128799,,,,
UKC1,2005,,58060846,,,,
UKC1,2006,,8747,,,,
UKC1,2007,,35592696,,,,
UKC1,2008,,46590103,,,,
UKC1,2009,,13389328,,,,
UKC1,2010,,32766808,,,,
UKC1,2011,,29081826,,,,
UKC1,2012,,11017503,,,,
UKC1,2013,,0,,,,
UKC1,2014,,37904228,,,,
UKC1,2015,,20505108,,,,
UKC1,2016,1190177,4156883,3.492659495,,,
UKC1,2017,1194437,8299262,6.948262654,3.492659495,,
UKC1,2018,1197992,24427785,20.39060778,6.948262654,3.492659495,
UKC1,2019,1201543,12744161,10.60649598,20.39060778,6.948262654,3.492659495
UKC1,2020,,23217032,,10.60649598,20.39060778,6.948262654
UKC1,2021,,33817545,,,10.60649598,20.39060778
UKC1,2022,,28035945,,,,10.60649598
UKC1,2023,,0,,,,
UKC1,2024,,0,,,,
UKC1,2025,,0,,,,
UKC2,1986,,0,,,,
UKC2,1987,,0,,,,
UKC2,1988,,0,,,,
UKC2,1989,,0,,,,
UKC2,1990,,64017,,,,
UKC2,1991,,9576728,,,,
UKC2,1992,,20400863,,,,
UKC2,1993,,25594819,,,,
UKC2,1994,,32289617,,,,
UKC2,1995,,18631598,,,,
UKC2,1996,,36874236,,,,
UKC2,1997,,56563511,,,,
UKC2,1998,,1524383,,,,
UKC2,1999,,25306726,,,,
UKC2,2000,,96315720,,,,
UKC2,2001,,24182734,,,,
UKC2,2002,,22878361,,,,
UKC2,2003,,28082804,,,,
UKC2,2004,,82548856,,,,
UKC2,2005,,81664626,,,,
UKC2,2006,,10858,,,,
UKC2,2007,,50166554,,,,
UKC2,2008,,65681064,,,,
UKC2,2009,,19043307,,,,
UKC2,2010,,46785782,,,,
UKC2,2011,,41622968,,,,
UKC2,2012,,15768651,,,,
UKC2,2013,,0,,,,
UKC2,2014,,54249916,,,,
UKC2,2015,,29347656,,,,
UKC2,2016,1440477,5902668,4.097717631,,,
UKC2,2017,1446249,2406713,1.664106941,4.097717631,,
UKC2,2018,1450223,17203580,11.86271353,1.664106941,4.097717631,
UKC2,2019,1455437,5436297,3.735164765,11.86271353,1.664106941,4.097717631
UKC2,2020,,8521915,,3.735164765,11.86271353,1.664106941
UKC2,2021,,12845486,,,3.735164765,11.86271353
UKC2,2022,,8362364,,,,3.735164765
UKC2,2023,,0,,,,
UKC2,2024,,0,,,,
UKC2,2025,,0,,,,
UKD1,1986,,0,,,,
UKD1,1987,,0,,,,
UKD1,1988,,0,,,,
UKD1,1989,,0,,,,
UKD1,1990,,21804,,,,
UKD1,1991,,4222551,,,,
UKD1,1992,,1785540,,,,
UKD1,1993,,2605384,,,,
UKD1,1994,,14430416,,,,
UKD1,1995,,168232,,,,
UKD1,1996,,5746605,,,,
UKD1,1997,,12393217,,,,
UKD1,1998,,144901,,,,
UKD1,1999,,1912272,,,,
UKD1,2000,,1781935,,,,
UKD1,2001,,14922416,,,,
UKD1,2002,,4880000,,,,
UKD1,2003,,15598865,,,,
UKD1,2004,,14139601,,,,
UKD1,2005,,29073055,,,,
UKD1,2006,,10144917,,,,
UKD1,2007,,644724,,,,
UKD1,2008,,17641383,,,,
UKD1,2009,,7255854,,,,
UKD1,2010,,10048091,,,,
UKD1,2011,,3146939,,,,
UKD1,2012,,2244054,,,,
UKD1,2013,,0,,,,
UKD1,2014,,6219952,,,,
UKD1,2015,,6345773,,,,
UKD1,2016,498745,1008279,2.021632297,,,
UKD1,2017,498641,2078769,4.168868986,2.021632297,,
UKD1,2018,498216,5771227,11.58378494,4.168868986,2.021632297,
UKD1,2019,498083,3149615,6.3234742,11.58378494,4.168868986,2.021632297
UKD1,2020,,5774579,,6.3234742,11.58378494,4.168868986
UKD1,2021,,8411156,,,6.3234742,11.58378494
UKD1,2022,,6973147,,,,6.3234742
UKD1,2023,,0,,,,
UKD1,2024,,0,,,,
UKD1,2025,,0,,,,
UKD3,1986,,0,,,,
UKD3,1987,,0,,,,
UKD3,1988,,0,,,,
UKD3,1989,,0,,,,
UKD3,1990,,113814,,,,
UKD3,1991,,268,,,,
UKD3,1992,,8346649,,,,
UKD3,1993,,375218,,,,
UKD3,1994,,78151100,,,,
UKD3,1995,,880438,,,,
UKD3,1996,,26578286,,,,
UKD3,1997,,148926819,,,,
UKD3,1998,,707351,,,,
UKD3,1999,,145486486,,,,
UKD3,2000,,1438674,,,,
UKD3,2001,,125044836,,,,
UKD3,2002,,13157671,,,,
UKD3,2003,,111979449,,,,
UKD3,2004,,57782764,,,,
UKD3,2005,,118449288,,,,
UKD3,2006,,52956360,,,,
UKD3,2007,,2175934,,,,
UKD3,2008,,71177118,,,,
UKD3,2009,,28824202,,,,
UKD3,2010,,34632740,,,,
UKD3,2011,,10620874,,,,
UKD3,2012,,7573649,,,,
UKD3,2013,,0,,,,
UKD3,2014,,20992244,,,,
UKD3,2015,,21416888,,,,
UKD3,2016,2767348,3391725,1.225622871,,,
UKD3,2017,2789735,3481928,1.248121417,1.225622871,,
UKD3,2018,2808080,14377394,5.120008689,1.248121417,1.225622871,
UKD3,2019,2822003,7922389,2.807363777,5.120008689,1.248121417,1.225622871
UKD3,2020,,12392603,,2.807363777,5.120008689,1.248121417
UKD3,2021,,18679956,,,2.807363777,5.120008689
UKD3,2022,,12160583,,,,2.807363777
UKD3,2023,,0,,,,
UKD3,2024,,0,,,,
UKD3,2025,,0,,,,
UKD4,1986,,0,,,,
UKD4,1987,,0,,,,
UKD4,1988,,0,,,,
UKD4,1989,,0,,,,
UKD4,1990,,62414,,,,
UKD4,1991,,147,,,,
UKD4,1992,,4170339,,,,
UKD4,1993,,205765,,,,
UKD4,1994,,3227939,,,,
UKD4,1995,,486182,,,,
UKD4,1996,,941035,,,,
UKD4,1997,,1152532,,,,
UKD4,1998,,390655,,,,
UKD4,1999,,940846,,,,
UKD4,2000,,690155,,,,
UKD4,2001,,14572288,,,,
UKD4,2002,,5525651,,,,
UKD4,2003,,25646655,,,,
UKD4,2004,,25110767,,,,
UKD4,2005,,51907074,,,,
UKD4,2006,,18875638,,,,
UKD4,2007,,1129801,,,,
UKD4,2008,,31760078,,,,
UKD4,2009,,13670092,,,,
UKD4,2010,,17529929,,,,
UKD4,2011,,5514633,,,,
UKD4,2012,,3932435,,,,
UKD4,2013,,0,,,,
UKD4,2014,,10899718,,,,
UKD4,2015,,11120203,,,,
UKD4,2016,1480296,1792585,1.210963888,,,
UKD4,2017,1487102,8266267,5.558641573,1.210963888,,
UKD4,2018,1490434,19440998,13.04385031,5.558641573,1.210963888,
UKD4,2019,1495318,12695842,8.490396023,13.04385031,5.558641573,1.210963888
UKD4,2020,,23114842,,8.490396023,13.04385031,5.558641573
UKD4,2021,,33668697,,,8.490396023,13.04385031
UKD4,2022,,27912545,,,,8.490396023
UKD4,2023,,0,,,,
UKD4,2024,,0,,,,
UKD4,2025,,0,,,,
UKD6,1986,,0,,,,
UKD6,1987,,0,,,,
UKD6,1988,,0,,,,
UKD6,1989,,0,,,,
UKD6,1990,,42848,,,,
UKD6,1991,,101,,,,
UKD6,1992,,482509,,,,
UKD6,1993,,141260,,,,
UKD6,1994,,787777,,,,
UKD6,1995,,333935,,,,
UKD6,1996,,646457,,,,
UKD6,1997,,791731,,,,
UKD6,1998,,268325,,,,
UKD6,1999,,646332,,,,
UKD6,2000,,474115,,,,
UKD6,2001,,7386500,,,,
UKD6,2002,,3248216,,,,
UKD6,2003,,14578259,,,,
UKD6,2004,,13909082,,,,
UKD6,2005,,28283594,,,,
UKD6,2006,,9861867,,,,
UKD6,2007,,877497,,,,
UKD6,2008,,17519280,,,,
UKD6,2009,,7457062,,,,
UKD6,2010,,13273943,,,,
UKD6,2011,,4283119,,,,
UKD6,2012,,3054253,,,,
UKD6,2013,,0,,,,
UKD6,2014,,8465619,,,,
UKD6,2015,,8636867,,,,
UKD6,2016,919711,1368914,1.488417557,,,
UKD6,2017,924261,1538081,1.664119767,1.488417557,,
UKD6,2018,927799,6126841,6.603629665,1.664119767,1.488417557,
UKD6,2019,931347,3479985,3.736507446,6.603629665,1.664119767,1.488417557
UKD6,2020,,5453249,,3.736507446,6.603629665,1.664119767
UKD6,2021,,8219940,,,3.736507446,6.603629665
UKD6,2022,,5351150,,,,3.736507446
UKD6,2023,,0,,,,
UKD6,2024,,0,,,,
UKD6,2025,,0,,,,
UKD7,1986,,0,,,,
UKD7,1987,,0,,,,
UKD7,1988,,0,,,,
UKD7,1989,,0,,,,
UKD7,1990,,64653,,,,
UKD7,1991,,152,,,,
UKD7,1992,,17060209,,,,
UKD7,1993,,52312951,,,,
UKD7,1994,,67794823,,,,
UKD7,1995,,4235459,,,,
UKD7,1996,,85973139,,,,
UKD7,1997,,78212636,,,,
UKD7,1998,,27041512,,,,
UKD7,1999,,290015,,,,
UKD7,2000,,325165201,,,,
UKD7,2001,,2002728,,,,
UKD7,2002,,66993004,,,,
UKD7,2003,,95391305,,,,
UKD7,2004,,85877698,,,,
UKD7,2005,,190535214,,,,
UKD7,2006,,96099518,,,,
UKD7,2007,,117097687,,,,
UKD7,2008,,150099406,,,,
UKD7,2009,,72452111,,,,
UKD7,2010,,175607198,,,,
UKD7,2011,,50212156,,,,
UKD7,2012,,35805840,,,,
UKD7,2013,,0,,,,
UKD7,2014,,99244720,,,,
UKD7,2015,,101252304,,,,
UKD7,2016,1533376,15961743,10.40954273,,,
UKD7,2017,1541473,10710661,6.948328644,10.40954273,,
UKD7,2018,1547607,47303903,30.5658368,6.948328644,10.40954273,
UKD7,2019,1553324,16498875,10.62165717,30.5658368,6.948328644,10.40954273
UKD7,2020,,30014385,,10.62165717,30.5658368,6.948328644
UKD7,2021,,43718456,,,10.62165717,30.5658368
UKD7,2022,,36244152,,,,10.62165717
UKD7,2023,,0,,,,
UKD7,2024,,0,,,,
UKD7,2025,,0,,,,
UKE1,1986,,0,,,,
UKE1,1987,,0,,,,
UKE1,1988,,0,,,,
UKE1,1989,,0,,,,
UKE1,1990,,4371545,,,,
UKE1,1991,,91,,,,
UKE1,1992,,15866922,,,,
UKE1,1993,,4839907,,,,
UKE1,1994,,21480615,,,,
UKE1,1995,,9372013,,,,
UKE1,1996,,7947881,,,,
UKE1,1997,,29259078,,,,
UKE1,1998,,4947322,,,,
UKE1,1999,,9330700,,,,
UKE1,2000,,27981828,,,,
UKE1,2001,,16498219,,,,
UKE1,2002,,5230437,,,,
UKE1,2003,,18011107,,,,
UKE1,2004,,28813389,,,,
UKE1,2005,,46492414,,,,
UKE1,2006,,17498898,,,,
UKE1,2007,,20870421,,,,
UKE1,2008,,29766656,,,,
UKE1,2009,,12530256,,,,
UKE1,2010,,8170509,,,,
UKE1,2011,,5495381,,,,
UKE1,2012,,6794110,,,,
UKE1,2013,,0,,,,
UKE1,2014,,11740012,,,,
UKE1,2015,,10549532,,,,
UKE1,2016,926818,4264993,4.601758921,,,
UKE1,2017,929189,5164970,5.558578502,4.601758921,,
UKE1,2018,931065,13005080,13.96796142,5.558578502,4.601758921,
UKE1,2019,932645,7894002,8.464101561,13.96796142,5.558578502,4.601758921
UKE1,2020,,14416961,,8.464101561,13.96796142,5.558578502
UKE1,2021,,20999508,,,8.464101561,13.96796142
UKE1,2022,,17409337,,,,8.464101561
UKE1,2023,,0,,,,
UKE1,2024,,0,,,,
UKE1,2025,,0,,,,
UKE2,1986,,0,,,,
UKE2,1987,,0,,,,
UKE2,1988,,0,,,,
UKE2,1989,,0,,,,
UKE2,1990,,492933,,,,
UKE2,1991,,74,,,,
UKE2,1992,,2493344,,,,
UKE2,1993,,2491036,,,,
UKE2,1994,,8589118,,,,
UKE2,1995,,1095725,,,,
UKE2,1996,,6481438,,,,
UKE2,1997,,23860591,,,,
UKE2,1998,,4034718,,,,
UKE2,1999,,7609090,,,,
UKE2,2000,,22173251,,,,
UKE2,2001,,5150355,,,,
UKE2,2002,,3076399,,,,
UKE2,2003,,8598797,,,,
UKE2,2004,,11227221,,,,
UKE2,2005,,17485872,,,,
UKE2,2006,,7786021,,,,
UKE2,2007,,9884920,,,,
UKE2,2008,,13573751,,,,
UKE2,2009,,6640487,,,,
UKE2,2010,,8877293,,,,
UKE2,2011,,7446165,,,,
UKE2,2012,,9407125,,,,
UKE2,2013,,57021,,,,
UKE2,2014,,15907553,,,,
UKE2,2015,,14294468,,,,
UKE2,2016,814066,5748156,7.061044191,,,
UKE2,2017,818141,1021114,1.248090488,7.061044191,,
UKE2,2018,820874,6167573,7.513422279,1.248090488,7.061044191,
UKE2,2019,824054,2309493,2.802599102,7.513422279,1.248090488,7.061044191
UKE2,2020,,3618768,,2.802599102,7.513422279,1.248090488
UKE2,2021,,5454740,,,2.802599102,7.513422279
UKE2,2022,,3551015,,,,2.802599102
UKE2,2023,,0,,,,
UKE2,2024,,0,,,,
UKE2,2025,,0,,,,
UKE3,1986,,0,,,,
UKE3,1987,,0,,,,
UKE3,1988,,0,,,,
UKE3,1989,,0,,,,
UKE3,1990,,896748,,,,
UKE3,1991,,136,,,,
UKE3,1992,,11267414,,,,
UKE3,1993,,14370615,,,,
UKE3,1994,,23716580,,,,
UKE3,1995,,1982505,,,,
UKE3,1996,,14194903,,,,
UKE3,1997,,42889612,,,,
UKE3,1998,,7253380,,,,
UKE3,1999,,13677239,,,,
UKE3,2000,,94861213,,,,
UKE3,2001,,3755865,,,,
UKE3,2002,,79547301,,,,
UKE3,2003,,64343797,,,,
UKE3,2004,,59475176,,,,
UKE3,2005,,187221358,,,,
UKE3,2006,,78011396,,,,
UKE3,2007,,78293880,,,,
UKE3,2008,,135733187,,,,
UKE3,2009,,61348642,,,,
UKE3,2010,,84186360,,,,
UKE3,2011,,40188280,,,,
UKE3,2012,,49686020,,,,
UKE3,2013,,0,,,,
UKE3,2014,,85855880,,,,
UKE3,2015,,77149792,,,,
UKE3,2016,1380458,31011414,22.46458349,,,
UKE3,2017,1389426,5792552,4.169025195,22.46458349,,
UKE3,2018,1397266,30907369,22.11988913,4.169025195,22.46458349,
UKE3,2019,1404971,8985660,6.395619554,22.11988913,4.169025195,22.46458349
UKE3,2020,,16288684,,6.395619554,22.11988913,4.169025195
UKE3,2021,,23725827,,,6.395619554,22.11988913
UKE3,2022,,19669553,,,,6.395619554
UKE3,2023,,0,,,,
UKE3,2024,,0,,,,
UKE3,2025,,0,,,,
UKE4,1986,,0,,,,
UKE4,1987,,0,,,,
UKE4,1988,,0,,,,
UKE4,1989,,0,,,,
UKE4,1990,,1428670,,,,
UKE4,1991,,217,,,,
UKE4,1992,,7226473,,,,
UKE4,1993,,11894783,,,,
UKE4,1994,,24877123,,,,
UKE4,1995,,3174224,,,,
UKE4,1996,,21570405,,,,
UKE4,1997,,69082470,,,,
UKE4,1998,,11681667,,,,
UKE4,1999,,22030225,,,,
UKE4,2000,,64199082,,,,
UKE4,2001,,17556395,,,,
UKE4,2002,,7158863,,,,
UKE4,2003,,26721081,,,,
UKE4,2004,,36649009,,,,
UKE4,2005,,53502929,,,,
UKE4,2006,,19251315,,,,
UKE4,2007,,25968440,,,,
UKE4,2008,,35575473,,,,
UKE4,2009,,15551837,,,,
UKE4,2010,,11056808,,,,
UKE4,2011,,7932443,,,,
UKE4,2012,,9807126,,,,
UKE4,2013,,0,,,,
UKE4,2014,,16946408,,,,
UKE4,2015,,15227979,,,,
UKE4,2016,2286357,6153463,2.691383279,,,
UKE4,2017,2301000,4786481,2.080174272,2.691383279,,
UKE4,2018,2313390,16056629,6.94073589,2.080174272,2.691383279,
UKE4,2019,2324560,10874269,4.677990243,6.94073589,2.080174272,2.691383279
UKE4,2020,,17013536,,4.677990243,6.94073589,2.080174272
UKE4,2021,,25645307,,,4.677990243,6.94073589
UKE4,2022,,16695000,,,,4.677990243
UKE4,2023,,0,,,,
UKE4,2024,,0,,,,
UKE4,2025,,0,,,,
UKF1,1986,,0,,,,
UKF1,1987,,0,,,,
UKF1,1988,,0,,,,
UKF1,1989,,0,,,,
UKF1,1990,,2260565,,,,
UKF1,1991,,205,,,,
UKF1,1992,,13212305,,,,
UKF1,1993,,4949241,,,,
UKF1,1994,,23888222,,,,
UKF1,1995,,2713565,,,,
UKF1,1996,,12575036,,,,
UKF1,1997,,25815172,,,,
UKF1,1998,,6955862,,,,
UKF1,1999,,18211610,,,,
UKF1,2000,,18148443,,,,
UKF1,2001,,17729682,,,,
UKF1,2002,,3105524,,,,
UKF1,2003,,17242604,,,,
UKF1,2004,,26843245,,,,
UKF1,2005,,39471183,,,,
UKF1,2006,,20535440,,,,
UKF1,2007,,29467498,,,,
UKF1,2008,,27800639,,,,
UKF1,2009,,19637579,,,,
UKF1,2010,,15975574,,,,
UKF1,2011,,18247490,,,,
UKF1,2012,,14667950,,,,
UKF1,2013,,0,,,,
UKF1,2014,,30673880,,,,
UKF1,2015,,0,,,,
UKF1,2016,2170611,40856418,18.82254259,,,
UKF1,2017,2187643,6371024,2.912277735,18.82254259,,
UKF1,2018,2199851,23344011,10.61163279,2.912277735,18.82254259,
UKF1,2019,2210381,14475253,6.548759241,10.61163279,2.912277735,18.82254259
UKF1,2020,,22648998,,6.548759241,10.61163279,2.912277735
UKF1,2021,,34139906,,,6.548759241,10.61163279
UKF1,2022,,22224953,,,,6.548759241
UKF1,2023,,0,,,,
UKF1,2024,,0,,,,
UKF1,2025,,0,,,,
UKF2,1986,,0,,,,
UKF2,1987,,0,,,,
UKF2,1988,,0,,,,
UKF2,1989,,0,,,,
UKF2,1990,,1695424,,,,
UKF2,1991,,153,,,,
UKF2,1992,,9909232,,,,
UKF2,1993,,3711932,,,,
UKF2,1994,,17965809,,,,
UKF2,1995,,2053809,,,,
UKF2,1996,,7437603,,,,
UKF2,1997,,20380126,,,,
UKF2,1998,,5289056,,,,
UKF2,1999,,13851219,,,,
UKF2,2000,,13291548,,,,
UKF2,2001,,10739535,,,,
UKF2,2002,,2290334,,,,
UKF2,2003,,9452290,,,,
UKF2,2004,,14837735,,,,
UKF2,2005,,21831599,,,,
UKF2,2006,,10883510,,,,
UKF2,2007,,15807286,,,,
UKF2,2008,,15152310,,,,
UKF2,2009,,10720332,,,,
UKF2,2010,,8903763,,,,
UKF2,2011,,10168289,,,,
UKF2,2012,,8173614,,,,
UKF2,2013,,0,,,,
UKF2,2014,,17092810,,,,
UKF2,2015,,0,,,,
UKF2,2016,1789613,22768590,12.72263333,,,
UKF2,2017,1812852,3771246,2.080283443,12.72263333,,
UKF2,2018,1828762,13617282,7.446175063,2.080283443,12.72263333,
UKF2,2019,1843764,8670489,4.702602394,7.446175063,2.080283443,12.72263333
UKF2,2020,,13494573,,4.702602394,7.446175063,2.080283443
UKF2,2021,,20341008,,,4.702602394,7.446175063
UKF2,2022,,13241921,,,,4.702602394
UKF2,2023,,0,,,,
UKF2,2024,,0,,,,
UKF2,2025,,0,,,,
UKF3,1986,,0,,,,
UKF3,1987,,0,,,,
UKF3,1988,,0,,,,
UKF3,1989,,0,,,,
UKF3,1990,,677004,,,,
UKF3,1991,,61,,,,
UKF3,1992,,3956880,,,,
UKF3,1993,,1482221,,,,
UKF3,1994,,7185517,,,,
UKF3,1995,,2933445,,,,
UKF3,1996,,2991431,,,,
UKF3,1997,,13653795,,,,
UKF3,1998,,9318915,,,,
UKF3,1999,,5575742,,,,
UKF3,2000,,22726963,,,,
UKF3,2001,,6846385,,,,
UKF3,2002,,1299334,,,,
UKF3,2003,,7257345,,,,
UKF3,2004,,11130615,,,,
UKF3,2005,,16537721,,,,
UKF3,2006,,8377208,,,,
UKF3,2007,,11916146,,,,
UKF3,2008,,11283295,,,,
UKF3,2009,,7723637,,,,
UKF3,2010,,5414003,,,,
UKF3,2011,,6175525,,,,
UKF3,2012,,4964096,,,,
UKF3,2013,,0,,,,
UKF3,2014,,10381008,,,,
UKF3,2015,,0,,,,
UKF3,2016,741087,13815447,18.64213918,,,
UKF3,2017,747996,1039487,1.389695934,18.64213918,,
UKF3,2018,752671,4475470,5.946117228,1.389695934,18.64213918,
UKF3,2019,756920,1614067,2.132414258,5.946117228,1.389695934,18.64213918
UKF3,2020,,2925144,,2.132414258,5.946117228,1.389695934
UKF3,2021,,4260717,,,2.132414258,5.946117228
UKF3,2022,,3532286,,,,2.132414258
UKF3,2023,,0,,,,
UKF3,2024,,0,,,,
UKF3,2025,,0,,,,
UKG1,1986,,0,,,,
UKG1,1987,,0,,,,
UKG1,1988,,0,,,,
UKG1,1989,,0,,,,
UKG1,1990,,51626,,,,
UKG1,1991,,121,,,,
UKG1,1992,,1781856,,,,
UKG1,1993,,170199,,,,
UKG1,1994,,12280858,,,,
UKG1,1995,,1855763,,,,
UKG1,1996,,11922600,,,,
UKG1,1997,,41419724,,,,
UKG1,1998,,10991606,,,,
UKG1,1999,,12413300,,,,
UKG1,2000,,37389539,,,,
UKG1,2001,,321322,,,,
UKG1,2002,,489272,,,,
UKG1,2003,,9038199,,,,
UKG1,2004,,1229186,,,,
UKG1,2005,,159076,,,,
UKG1,2006,,73507,,,,
UKG1,2007,,2099209,,,,
UKG1,2008,,3148813,,,,
UKG1,2009,,4995156,,,,
UKG1,2010,,9849582,,,,
UKG1,2011,,10948423,,,,
UKG1,2012,,5848816,,,,
UKG1,2013,,0,,,,
UKG1,2014,,35055108,,,,
UKG1,2015,,20563624,,,,
UKG1,2016,1327386,7221693,5.440537266,,,
UKG1,2017,1338055,2226739,1.66416104,5.440537266,,
UKG1,2018,1344393,5701144,4.240682598,1.66416104,5.440537266,
UKG1,2019,1352539,10319487,7.629714929,4.240682598,1.66416104,5.440537266
UKG1,2020,,7919424,,7.629714929,4.240682598,1.66416104
UKG1,2021,,11937322,,,7.629714929,4.240682598
UKG1,2022,,7771153,,,,7.629714929
UKG1,2023,,0,,,,
UKG1,2024,,0,,,,
UKG1,2025,,0,,,,
UKG2,1986,,0,,,,
UKG2,1987,,0,,,,
UKG2,1988,,0,,,,
UKG2,1989,,0,,,,
UKG2,1990,,64521,,,,
UKG2,1991,,152,,,,
UKG2,1992,,8038569,,,,
UKG2,1993,,2732712,,,,
UKG2,1994,,17452244,,,,
UKG2,1995,,7383295,,,,
UKG2,1996,,14796692,,,,
UKG2,1997,,51804567,,,,
UKG2,1998,,13641879,,,,
UKG2,1999,,15405610,,,,
UKG2,2000,,47451852,,,,
UKG2,2001,,398779,,,,
UKG2,2002,,774871,,,,
UKG2,2003,,11216918,,,,
UKG2,2004,,1525490,,,,
UKG2,2005,,300399,,,,
UKG2,2006,,171716,,,,
UKG2,2007,,1569234,,,,
UKG2,2008,,2353852,,,,
UKG2,2009,,3734060,,,,
UKG2,2010,,7362918,,,,
UKG2,2011,,8184341,,,,
UKG2,2012,,4372201,,,,
UKG2,2013,,0,,,,
UKG2,2014,,26204964,,,,
UKG2,2015,,15372051,,,,
UKG2,2016,1603003,5447457,3.398282474,,,
UKG2,2017,1613788,11213219,6.948384174,3.398282474,,
UKG2,2018,1619877,22591771,13.94659656,6.948384174,3.398282474,
UKG2,2019,1626956,21226866,13.04698222,13.94659656,6.948384174,3.398282474
UKG2,2020,,31437152,,13.04698222,13.94659656,6.948384174
UKG2,2021,,45790836,,,13.04698222,13.94659656
UKG2,2022,,37962228,,,,13.04698222
UKG2,2023,,0,,,,
UKG2,2024,,0,,,,
UKG2,2025,,0,,,,
UKG3,1986,,0,,,,
UKG3,1987,,0,,,,
UKG3,1988,,0,,,,
UKG3,1989,,0,,,,
UKG3,1990,,117267,,,,
UKG3,1991,,277,,,,
UKG3,1992,,6820531,,,,
UKG3,1993,,13945551,,,,
UKG3,1994,,38220873,,,,
UKG3,1995,,10933959,,,,
UKG3,1996,,26557075,,,,
UKG3,1997,,92261148,,,,
UKG3,1998,,32953138,,,,
UKG3,1999,,27649730,,,,
UKG3,2000,,83282500,,,,
UKG3,2001,,50402563,,,,
UKG3,2002,,790835,,,,
