freq,na_item,unit,geo,time,obs_value
A,B1GQ,I15,BE25,2020,101.5
A,B1GQ,I15,BE25,2021,108.7
A,B1GQ,I15,BE25,2022,111.9
A,B1GQ,I15,BE25,2023,114.2
A,B1GQ,I15,BE3,2000,81.3
A,B1GQ,I15,BE3,2001,81.7
A,B1GQ,I15,BE3,2002,82.4
A,B1GQ,I15,BE3,2003,83.5
A,B1GQ,I15,BE3,2004,87.2
A,B1GQ,I15,BE3,2005,89.2
A,B1GQ,I15,BE3,2006,90.2
A,B1GQ,I15,BE3,2007,93.2
A,B1GQ,I15,BE3,2008,94.4
A,B1GQ,I15,BE3,2009,92.2
A,B1GQ,I15,BE3,2010,96.1
A,B1GQ,I15,BE3,2011,96.9
A,B1GQ,I15,BE3,2012,97.2
A,B1GQ,I15,BE3,2013,97.5
A,B1GQ,I15,BE3,2014,98.8
A,B1GQ,I15,BE3,2015,100
A,B1GQ,I15,BE3,2016,101.5
A,B1GQ,I15,BE3,2017,103.3
A,B1GQ,I15,BE3,2018,106.4
A,B1GQ,I15,BE3,2019,109.1
A,B1GQ,I15,BE3,2020,104.5
A,B1GQ,I15,BE3,2021,108.2
A,B1GQ,I15,BE3,2022,112.4
A,B1GQ,I15,BE3,2023,113.9
A,B1GQ,I15,BE31,2000,65.7
A,B1GQ,I15,BE31,2001,67.5
A,B1GQ,I15,BE31,2002,69.7
A,B1GQ,I15,BE31,2003,69.9
A,B1GQ,I15,BE31,2004,74.8
A,B1GQ,I15,BE31,2005,78.9
A,B1GQ,I15,BE31,2006,77.7
A,B1GQ,I15,BE31,2007,83
A,B1GQ,I15,BE31,2008,84.1
A,B1GQ,I15,BE31,2009,84.6
A,B1GQ,I15,BE31,2010,94.2
A,B1GQ,I15,BE31,2011,88
A,B1GQ,I15,BE31,2012,90.6
A,B1GQ,I15,BE31,2013,94.2
A,B1GQ,I15,BE31,2014,98.6
A,B1GQ,I15,BE31,2015,100
A,B1GQ,I15,BE31,2016,104.4
A,B1GQ,I15,BE31,2017,107.8
A,B1GQ,I15,BE31,2018,117
A,B1GQ,I15,BE31,2019,128.1
A,B1GQ,I15,BE31,2020,122.1
A,B1GQ,I15,BE31,2021,115.2
A,B1GQ,I15,BE31,2022,124.1
A,B1GQ,I15,BE31,2023,128.9
A,B1GQ,I15,BE32,2000,85.1
A,B1GQ,I15,BE32,2001,85
A,B1GQ,I15,BE32,2002,84.8
A,B1GQ,I15,BE32,2003,87.2
A,B1GQ,I15,BE32,2004,91.5
A,B1GQ,I15,BE32,2005,92.5
A,B1GQ,I15,BE32,2006,93.2
A,B1GQ,I15,BE32,2007,96
A,B1GQ,I15,BE32,2008,97.7
A,B1GQ,I15,BE32,2009,93.3
A,B1GQ,I15,BE32,2010,96.3
A,B1GQ,I15,BE32,2011,98.7
A,B1GQ,I15,BE32,2012,98.1
A,B1GQ,I15,BE32,2013,97.6
A,B1GQ,I15,BE32,2014,98.8
A,B1GQ,I15,BE32,2015,100
A,B1GQ,I15,BE32,2016,100.7
A,B1GQ,I15,BE32,2017,101.8
A,B1GQ,I15,BE32,2018,104.1
A,B1GQ,I15,BE32,2019,104.3
A,B1GQ,I15,BE32,2020,98.8
A,B1GQ,I15,BE32,2021,104.2
A,B1GQ,I15,BE32,2022,106.9
A,B1GQ,I15,BE32,2023,107
A,B1GQ,I15,BE33,2000,85.5
A,B1GQ,I15,BE33,2001,85.4
A,B1GQ,I15,BE33,2002,85.7
A,B1GQ,I15,BE33,2003,86.2
A,B1GQ,I15,BE33,2004,89.2
A,B1GQ,I15,BE33,2005,90.9
A,B1GQ,I15,BE33,2006,92.3
A,B1GQ,I15,BE33,2007,95.3
A,B1GQ,I15,BE33,2008,96.1
A,B1GQ,I15,BE33,2009,94.3
A,B1GQ,I15,BE33,2010,96.2
A,B1GQ,I15,BE33,2011,98.9
A,B1GQ,I15,BE33,2012,99.3
A,B1GQ,I15,BE33,2013,99.1
A,B1GQ,I15,BE33,2014,98.9
A,B1GQ,I15,BE33,2015,100
A,B1GQ,I15,BE33,2016,100.8
A,B1GQ,I15,BE33,2017,102.7
A,B1GQ,I15,BE33,2018,104.2
A,B1GQ,I15,BE33,2019,105.7
A,B1GQ,I15,BE33,2020,102.5
A,B1GQ,I15,BE33,2021,108.4
A,B1GQ,I15,BE33,2022,111.5
A,B1GQ,I15,BE33,2023,112.5
A,B1GQ,I15,BE34,2000,86.2
A,B1GQ,I15,BE34,2001,84.9
A,B1GQ,I15,BE34,2002,86.7
A,B1GQ,I15,BE34,2003,87
A,B1GQ,I15,BE34,2004,88.9
A,B1GQ,I15,BE34,2005,91.8
A,B1GQ,I15,BE34,2006,95
A,B1GQ,I15,BE34,2007,96.6
A,B1GQ,I15,BE34,2008,95.6
A,B1GQ,I15,BE34,2009,94.1
A,B1GQ,I15,BE34,2010,96.5
A,B1GQ,I15,BE34,2011,98.6
A,B1GQ,I15,BE34,2012,97.4
A,B1GQ,I15,BE34,2013,97.3
A,B1GQ,I15,BE34,2014,97.9
A,B1GQ,I15,BE34,2015,100
A,B1GQ,I15,BE34,2016,100.6
A,B1GQ,I15,BE34,2017,102.7
A,B1GQ,I15,BE34,2018,104
A,B1GQ,I15,BE34,2019,105.9
A,B1GQ,I15,BE34,2020,102.5
A,B1GQ,I15,BE34,2021,110
A,B1GQ,I15,BE34,2022,113.8
A,B1GQ,I15,BE34,2023,113.8
A,B1GQ,I15,BE35,2000,81.2
A,B1GQ,I15,BE35,2001,81.8
A,B1GQ,I15,BE35,2002,83
A,B1GQ,I15,BE35,2003,84.7
A,B1GQ,I15,BE35,2004,87.5
A,B1GQ,I15,BE35,2005,89.4
A,B1GQ,I15,BE35,2006,91.6
A,B1GQ,I15,BE35,2007,93.2
A,B1GQ,I15,BE35,2008,95.4
A,B1GQ,I15,BE35,2009,93.9
A,B1GQ,I15,BE35,2010,97.3
A,B1GQ,I15,BE35,2011,98.7
A,B1GQ,I15,BE35,2012,98.4
A,B1GQ,I15,BE35,2013,97.7
A,B1GQ,I15,BE35,2014,99
A,B1GQ,I15,BE35,2015,100
A,B1GQ,I15,BE35,2016,101.7
A,B1GQ,I15,BE35,2017,102.9
A,B1GQ,I15,BE35,2018,104.5
A,B1GQ,I15,BE35,2019,105.7
A,B1GQ,I15,BE35,2020,101.4
A,B1GQ,I15,BE35,2021,108.2
A,B1GQ,I15,BE35,2022,112.5
A,B1GQ,I15,BE35,2023,115.4
A,B1GQ,I15,BEZ,2000,202.8
A,B1GQ,I15,BEZ,2001,203.4
A,B1GQ,I15,BEZ,2002,191
A,B1GQ,I15,BEZ,2003,159.1
A,B1GQ,I15,BEZ,2004,112.8
A,B1GQ,I15,BEZ,2005,91.4
A,B1GQ,I15,BEZ,2006,86.5
A,B1GQ,I15,BEZ,2007,85.4
A,B1GQ,I15,BEZ,2008,86.3
A,B1GQ,I15,BEZ,2009,87.5
A,B1GQ,I15,BEZ,2010,104.4
A,B1GQ,I15,BEZ,2011,102
A,B1GQ,I15,BEZ,2012,105.1
A,B1GQ,I15,BEZ,2013,101.9
A,B1GQ,I15,BEZ,2014,103.1
A,B1GQ,I15,BEZ,2015,100
A,B1GQ,I15,BEZ,2016,69.2
A,B1GQ,I15,BEZ,2017,71.4
A,B1GQ,I15,BEZ,2018,92.6
A,B1GQ,I15,BEZ,2019,101
A,B1GQ,I15,BEZ,2020,61.9
A,B1GQ,I15,BEZ,2021,63.1
A,B1GQ,I15,BEZ,2022,64.2
A,B1GQ,I15,BEZ,2023,65.1
A,B1GQ,I15,BEZZ,2000,202.9
A,B1GQ,I15,BEZZ,2001,203.5
A,B1GQ,I15,BEZZ,2002,191
A,B1GQ,I15,BEZZ,2003,159.1
A,B1GQ,I15,BEZZ,2004,112.8
A,B1GQ,I15,BEZZ,2005,91.4
A,B1GQ,I15,BEZZ,2006,86.5
A,B1GQ,I15,BEZZ,2007,85.4
A,B1GQ,I15,BEZZ,2008,86.3
A,B1GQ,I15,BEZZ,2009,87.5
A,B1GQ,I15,BEZZ,2010,104.4
A,B1GQ,I15,BEZZ,2011,102
A,B1GQ,I15,BEZZ,2012,105.1
A,B1GQ,I15,BEZZ,2013,101.9
A,B1GQ,I15,BEZZ,2014,103.1
A,B1GQ,I15,BEZZ,2015,100
A,B1GQ,I15,BEZZ,2016,69.2
A,B1GQ,I15,BEZZ,2017,71.4
A,B1GQ,I15,BEZZ,2018,92.6
A,B1GQ,I15,BEZZ,2019,101
A,B1GQ,I15,BEZZ,2020,61.9
A,B1GQ,I15,BEZZ,2021,63.1
A,B1GQ,I15,BEZZ,2022,64.2
A,B1GQ,I15,BEZZ,2023,65.1
A,B1GQ,I15,BG,2000,59.8
A,B1GQ,I15,BG,2001,62.1
A,B1GQ,I15,BG,2002,65.8
A,B1GQ,I15,BG,2003,69.2
A,B1GQ,I15,BG,2004,73.7
A,B1GQ,I15,BG,2005,78.9
A,B1GQ,I15,BG,2006,84.3
A,B1GQ,I15,BG,2007,89.9
A,B1GQ,I15,BG,2008,95.4
A,B1GQ,I15,BG,2009,92.2
A,B1GQ,I15,BG,2010,93.7
A,B1GQ,I15,BG,2011,95.6
A,B1GQ,I15,BG,2012,96.3
A,B1GQ,I15,BG,2013,95.8
A,B1GQ,I15,BG,2014,96.7
A,B1GQ,I15,BG,2015,100
A,B1GQ,I15,BG,2016,103
A,B1GQ,I15,BG,2017,105.9
A,B1GQ,I15,BG,2018,108.6
A,B1GQ,I15,BG,2019,112.7
A,B1GQ,I15,BG,2020,109
A,B1GQ,I15,BG,2021,117.5
A,B1GQ,I15,BG,2022,122.3
A,B1GQ,I15,BG,2023,124.6
A,B1GQ,I15,BG3,2000,78.2
A,B1GQ,I15,BG3,2001,78.2
A,B1GQ,I15,BG3,2002,81
A,B1GQ,I15,BG3,2003,83.2
A,B1GQ,I15,BG3,2004,86.5
A,B1GQ,I15,BG3,2005,91.9
A,B1GQ,I15,BG3,2006,93.3
A,B1GQ,I15,BG3,2007,94.9
A,B1GQ,I15,BG3,2008,99.6
A,B1GQ,I15,BG3,2009,94.1
A,B1GQ,I15,BG3,2010,93.8
A,B1GQ,I15,BG3,2011,94.6
A,B1GQ,I15,BG3,2012,96.9
A,B1GQ,I15,BG3,2013,97.1
A,B1GQ,I15,BG3,2014,99.3
A,B1GQ,I15,BG3,2015,100
A,B1GQ,I15,BG3,2016,104
A,B1GQ,I15,BG3,2017,106.5
A,B1GQ,I15,BG3,2018,109.8
A,B1GQ,I15,BG3,2019,108.3
A,B1GQ,I15,BG3,2020,102.1
A,B1GQ,I15,BG3,2021,108.8
A,B1GQ,I15,BG3,2022,110
A,B1GQ,I15,BG3,2023,111.3
A,B1GQ,I15,BG31,2000,105.3
A,B1GQ,I15,BG31,2001,107.5
A,B1GQ,I15,BG31,2002,108.6
A,B1GQ,I15,BG31,2003,108
A,B1GQ,I15,BG31,2004,108.6
A,B1GQ,I15,BG31,2005,112.9
A,B1GQ,I15,BG31,2006,110.5
A,B1GQ,I15,BG31,2007,111.8
A,B1GQ,I15,BG31,2008,114.1
A,B1GQ,I15,BG31,2009,106.7
A,B1GQ,I15,BG31,2010,103.2
A,B1GQ,I15,BG31,2011,102.5
A,B1GQ,I15,BG31,2012,100.6
A,B1GQ,I15,BG31,2013,99.6
A,B1GQ,I15,BG31,2014,102.8
A,B1GQ,I15,BG31,2015,100
A,B1GQ,I15,BG31,2016,102.4
A,B1GQ,I15,BG31,2017,107.1
A,B1GQ,I15,BG31,2018,117.5
A,B1GQ,I15,BG31,2019,113.3
A,B1GQ,I15,BG31,2020,114.2
A,B1GQ,I15,BG31,2021,120.6
A,B1GQ,I15,BG31,2022,118.2
A,B1GQ,I15,BG31,2023,122.3
A,B1GQ,I15,BG32,2000,78.7
A,B1GQ,I15,BG32,2001,83.1
A,B1GQ,I15,BG32,2002,90.3
A,B1GQ,I15,BG32,2003,88.1
A,B1GQ,I15,BG32,2004,90.4
A,B1GQ,I15,BG32,2005,95.8
A,B1GQ,I15,BG32,2006,96.6
A,B1GQ,I15,BG32,2007,98.7
A,B1GQ,I15,BG32,2008,101.4
A,B1GQ,I15,BG32,2009,95.9
A,B1GQ,I15,BG32,2010,94.8
A,B1GQ,I15,BG32,2011,95.7
A,B1GQ,I15,BG32,2012,98.5
A,B1GQ,I15,BG32,2013,99.3
A,B1GQ,I15,BG32,2014,101.6
A,B1GQ,I15,BG32,2015,100
A,B1GQ,I15,BG32,2016,101.8
A,B1GQ,I15,BG32,2017,104.1
A,B1GQ,I15,BG32,2018,106.4
A,B1GQ,I15,BG32,2019,107.3
A,B1GQ,I15,BG32,2020,102.6
A,B1GQ,I15,BG32,2021,108.6
A,B1GQ,I15,BG32,2022,115.1
A,B1GQ,I15,BG32,2023,121.7
A,B1GQ,I15,BG33,2000,66.7
A,B1GQ,I15,BG33,2001,67
A,B1GQ,I15,BG33,2002,70.5
A,B1GQ,I15,BG33,2003,73.8
A,B1GQ,I15,BG33,2004,77.9
A,B1GQ,I15,BG33,2005,82.9
A,B1GQ,I15,BG33,2006,89
A,B1GQ,I15,BG33,2007,93.3
A,B1GQ,I15,BG33,2008,99.2
A,B1GQ,I15,BG33,2009,91.7
A,B1GQ,I15,BG33,2010,92.8
A,B1GQ,I15,BG33,2011,94.9
A,B1GQ,I15,BG33,2012,97.3
A,B1GQ,I15,BG33,2013,98
A,B1GQ,I15,BG33,2014,99.6
A,B1GQ,I15,BG33,2015,100
A,B1GQ,I15,BG33,2016,101.1
A,B1GQ,I15,BG33,2017,103.3
A,B1GQ,I15,BG33,2018,106.6
A,B1GQ,I15,BG33,2019,107.7
A,B1GQ,I15,BG33,2020,100.9
A,B1GQ,I15,BG33,2021,105.4
A,B1GQ,I15,BG33,2022,110.8
A,B1GQ,I15,BG33,2023,115.1
A,B1GQ,I15,BG34,2000,73.5
A,B1GQ,I15,BG34,2001,69.4
A,B1GQ,I15,BG34,2002,69.6
A,B1GQ,I15,BG34,2003,75.2
A,B1GQ,I15,BG34,2004,79.9
A,B1GQ,I15,BG34,2005,86.2
A,B1GQ,I15,BG34,2006,85.8
A,B1GQ,I15,BG34,2007,85.2
A,B1GQ,I15,BG34,2008,91.3
A,B1GQ,I15,BG34,2009,88.4
A,B1GQ,I15,BG34,2010,89.1
A,B1GQ,I15,BG34,2011,89.3
A,B1GQ,I15,BG34,2012,93.6
A,B1GQ,I15,BG34,2013,93.7
A,B1GQ,I15,BG34,2014,95.9
A,B1GQ,I15,BG34,2015,100
A,B1GQ,I15,BG34,2016,108.9
A,B1GQ,I15,BG34,2017,110.6
A,B1GQ,I15,BG34,2018,110.7
A,B1GQ,I15,BG34,2019,106.8
A,B1GQ,I15,BG34,2020,96.3
A,B1GQ,I15,BG34,2021,105.6
A,B1GQ,I15,BG34,2022,101.7
A,B1GQ,I15,BG34,2023,97.3
A,B1GQ,I15,BG4,2000,48.7
A,B1GQ,I15,BG4,2001,52.4
A,B1GQ,I15,BG4,2002,56.6
A,B1GQ,I15,BG4,2003,60.7
A,B1GQ,I15,BG4,2004,66
A,B1GQ,I15,BG4,2005,71
A,B1GQ,I15,BG4,2006,78.8
A,B1GQ,I15,BG4,2007,86.8
A,B1GQ,I15,BG4,2008,92.8
A,B1GQ,I15,BG4,2009,91.1
A,B1GQ,I15,BG4,2010,93.6
A,B1GQ,I15,BG4,2011,96.2
A,B1GQ,I15,BG4,2012,96
A,B1GQ,I15,BG4,2013,95
A,B1GQ,I15,BG4,2014,95.1
A,B1GQ,I15,BG4,2015,100
A,B1GQ,I15,BG4,2016,102.4
A,B1GQ,I15,BG4,2017,105.5
A,B1GQ,I15,BG4,2018,107.8
A,B1GQ,I15,BG4,2019,115.2
A,B1GQ,I15,BG4,2020,113.1
A,B1GQ,I15,BG4,2021,122.6
A,B1GQ,I15,BG4,2022,129.6
A,B1GQ,I15,BG4,2023,132.6
A,B1GQ,I15,BG41,2000,44
A,B1GQ,I15,BG41,2001,47.9
A,B1GQ,I15,BG41,2002,52.8
A,B1GQ,I15,BG41,2003,56.5
A,B1GQ,I15,BG41,2004,61.6
A,B1GQ,I15,BG41,2005,66.7
A,B1GQ,I15,BG41,2006,75.6
A,B1GQ,I15,BG41,2007,85.5
A,B1GQ,I15,BG41,2008,92.6
A,B1GQ,I15,BG41,2009,91.2
A,B1GQ,I15,BG41,2010,94.1
A,B1GQ,I15,BG41,2011,97.5
A,B1GQ,I15,BG41,2012,96.4
A,B1GQ,I15,BG41,2013,95.1
A,B1GQ,I15,BG41,2014,95.6
A,B1GQ,I15,BG41,2015,100
A,B1GQ,I15,BG41,2016,102.6
A,B1GQ,I15,BG41,2017,105.9
A,B1GQ,I15,BG41,2018,107.7
A,B1GQ,I15,BG41,2019,116.4
A,B1GQ,I15,BG41,2020,114.2
A,B1GQ,I15,BG41,2021,124.7
A,B1GQ,I15,BG41,2022,130.2
A,B1GQ,I15,BG41,2023,134.9
A,B1GQ,I15,BG42,2000,64.7
A,B1GQ,I15,BG42,2001,67.3
A,B1GQ,I15,BG42,2002,69.4
A,B1GQ,I15,BG42,2003,75
A,B1GQ,I15,BG42,2004,80.7
A,B1GQ,I15,BG42,2005,85.8
A,B1GQ,I15,BG42,2006,89.6
A,B1GQ,I15,BG42,2007,91.3
A,B1GQ,I15,BG42,2008,93.7
A,B1GQ,I15,BG42,2009,90.6
A,B1GQ,I15,BG42,2010,92
A,B1GQ,I15,BG42,2011,92.1
A,B1GQ,I15,BG42,2012,94.7
A,B1GQ,I15,BG42,2013,94.5
A,B1GQ,I15,BG42,2014,93.4
A,B1GQ,I15,BG42,2015,100
A,B1GQ,I15,BG42,2016,102
A,B1GQ,I15,BG42,2017,104
A,B1GQ,I15,BG42,2018,107.9
A,B1GQ,I15,BG42,2019,111
A,B1GQ,I15,BG42,2020,109.1
A,B1GQ,I15,BG42,2021,115.5
A,B1GQ,I15,BG42,2022,127.5
A,B1GQ,I15,BG42,2023,124.7
A,B1GQ,I15,CY,2000,78
A,B1GQ,I15,CY,2001,81.1
A,B1GQ,I15,CY,2002,84.1
A,B1GQ,I15,CY,2003,86.3
A,B1GQ,I15,CY,2004,90.7
A,B1GQ,I15,CY,2005,95.1
A,B1GQ,I15,CY,2006,99.6
A,B1GQ,I15,CY,2007,104.6
A,B1GQ,I15,CY,2008,108.5
A,B1GQ,I15,CY,2009,106.3
A,B1GQ,I15,CY,2010,108.7
A,B1GQ,I15,CY,2011,109.1
A,B1GQ,I15,CY,2012,105.4
A,B1GQ,I15,CY,2013,98.4
A,B1GQ,I15,CY,2014,96.7
A,B1GQ,I15,CY,2015,100
A,B1GQ,I15,CY,2016,106.6
A,B1GQ,I15,CY,2017,112.7
A,B1GQ,I15,CY,2018,119.8
A,B1GQ,I15,CY,2019,126.8
A,B1GQ,I15,CY,2020,122.7
A,B1GQ,I15,CY,2021,136.7
A,B1GQ,I15,CY,2022,146.8
A,B1GQ,I15,CY,2023,150.6
A,B1GQ,I15,CY0,2000,78
A,B1GQ,I15,CY0,2001,81.1
A,B1GQ,I15,CY0,2002,84.1
A,B1GQ,I15,CY0,2003,86.3
A,B1GQ,I15,CY0,2004,90.7
A,B1GQ,I15,CY0,2005,95.1
A,B1GQ,I15,CY0,2006,99.6
A,B1GQ,I15,CY0,2007,104.6
A,B1GQ,I15,CY0,2008,108.5
A,B1GQ,I15,CY0,2009,106.3
A,B1GQ,I15,CY0,2010,108.7
A,B1GQ,I15,CY0,2011,109.1
A,B1GQ,I15,CY0,2012,105.4
A,B1GQ,I15,CY0,2013,98.4
A,B1GQ,I15,CY0,2014,96.7
A,B1GQ,I15,CY0,2015,100
A,B1GQ,I15,CY0,2016,106.6
A,B1GQ,I15,CY0,2017,112.7
A,B1GQ,I15,CY0,2018,119.8
A,B1GQ,I15,CY0,2019,126.8
A,B1GQ,I15,CY0,2020,122.7
A,B1GQ,I15,CY0,2021,136.7
A,B1GQ,I15,CY0,2022,146.8
A,B1GQ,I15,CY0,2023,150.6
A,B1GQ,I15,CY00,2000,78
A,B1GQ,I15,CY00,2001,81.1
A,B1GQ,I15,CY00,2002,84.1
A,B1GQ,I15,CY00,2003,86.3
A,B1GQ,I15,CY00,2004,90.7
A,B1GQ,I15,CY00,2005,95.1
A,B1GQ,I15,CY00,2006,99.6
A,B1GQ,I15,CY00,2007,104.6
A,B1GQ,I15,CY00,2008,108.5
A,B1GQ,I15,CY00,2009,106.3
A,B1GQ,I15,CY00,2010,108.7
A,B1GQ,I15,CY00,2011,109.1
A,B1GQ,I15,CY00,2012,105.4
A,B1GQ,I15,CY00,2013,98.4
A,B1GQ,I15,CY00,2014,96.7
A,B1GQ,I15,CY00,2015,100
A,B1GQ,I15,CY00,2016,106.6
A,B1GQ,I15,CY00,2017,112.7
A,B1GQ,I15,CY00,2018,119.8
A,B1GQ,I15,CY00,2019,126.8
A,B1GQ,I15,CY00,2020,122.7
A,B1GQ,I15,CY00,2021,136.7
A,B1GQ,I15,CY00,2022,146.8
A,B1GQ,I15,CY00,2023,150.6
A,B1GQ,I15,CZ,2000,68
A,B1GQ,I15,CZ,2001,70
A,B1GQ,I15,CZ,2002,71.1
A,B1GQ,I15,CZ,2003,73.4
A,B1GQ,I15,CZ,2004,76.9
A,B1GQ,I15,CZ,2005,81.8
A,B1GQ,I15,CZ,2006,87.2
A,B1GQ,I15,CZ,2007,92
A,B1GQ,I15,CZ,2008,94.4
A,B1GQ,I15,CZ,2009,89.9
A,B1GQ,I15,CZ,2010,92.3
A,B1GQ,I15,CZ,2011,93.9
A,B1GQ,I15,CZ,2012,93.2
A,B1GQ,I15,CZ,2013,93.2
A,B1GQ,I15,CZ,2014,95.3
A,B1GQ,I15,CZ,2015,100
A,B1GQ,I15,CZ,2016,102.6
A,B1GQ,I15,CZ,2017,107.9
A,B1GQ,I15,CZ,2018,110.9
A,B1GQ,I15,CZ,2019,114.9
A,B1GQ,I15,CZ,2020,108.8
A,B1GQ,I15,CZ,2021,113.2
A,B1GQ,I15,CZ,2022,116.4
A,B1GQ,I15,CZ,2023,116.3
A,B1GQ,I15,CZ0,2000,68
A,B1GQ,I15,CZ0,2001,70
A,B1GQ,I15,CZ0,2002,71.1
A,B1GQ,I15,CZ0,2003,73.4
A,B1GQ,I15,CZ0,2004,76.9
A,B1GQ,I15,CZ0,2005,81.8
A,B1GQ,I15,CZ0,2006,87.2
A,B1GQ,I15,CZ0,2007,92
A,B1GQ,I15,CZ0,2008,94.4
A,B1GQ,I15,CZ0,2009,89.9
A,B1GQ,I15,CZ0,2010,92.3
A,B1GQ,I15,CZ0,2011,93.9
A,B1GQ,I15,CZ0,2012,93.2
A,B1GQ,I15,CZ0,2013,93.2
A,B1GQ,I15,CZ0,2014,95.3
A,B1GQ,I15,CZ0,2015,100
A,B1GQ,I15,CZ0,2016,102.6
A,B1GQ,I15,CZ0,2017,107.9
A,B1GQ,I15,CZ0,2018,110.9
A,B1GQ,I15,CZ0,2019,114.9
A,B1GQ,I15,CZ0,2020,108.8
A,B1GQ,I15,CZ0,2021,113.2
A,B1GQ,I15,CZ0,2022,116.4
A,B1GQ,I15,CZ0,2023,116.3
A,B1GQ,I15,CZ01,2000,60
A,B1GQ,I15,CZ01,2001,63.1
A,B1GQ,I15,CZ01,2002,65.4
A,B1GQ,I15,CZ01,2003,68.9
A,B1GQ,I15,CZ01,2004,73.6
A,B1GQ,I15,CZ01,2005,79
A,B1GQ,I15,CZ01,2006,82.7
A,B1GQ,I15,CZ01,2007,91.3
A,B1GQ,I15,CZ01,2008,92.6
A,B1GQ,I15,CZ01,2009,87.2
A,B1GQ,I15,CZ01,2010,90.5
A,B1GQ,I15,CZ01,2011,89.2
A,B1GQ,I15,CZ01,2012,89.4
A,B1GQ,I15,CZ01,2013,91.1
A,B1GQ,I15,CZ01,2014,94.7
A,B1GQ,I15,CZ01,2015,100
A,B1GQ,I15,CZ01,2016,102.9
A,B1GQ,I15,CZ01,2017,107.6
A,B1GQ,I15,CZ01,2018,112.6
A,B1GQ,I15,CZ01,2019,116.7
A,B1GQ,I15,CZ01,2020,111
A,B1GQ,I15,CZ01,2021,118.1
A,B1GQ,I15,CZ01,2022,122.6
A,B1GQ,I15,CZ01,2023,119.9
A,B1GQ,I15,CZ02,2000,58.4
A,B1GQ,I15,CZ02,2001,60.1
A,B1GQ,I15,CZ02,2002,63.6
A,B1GQ,I15,CZ02,2003,64.1
A,B1GQ,I15,CZ02,2004,67.9
A,B1GQ,I15,CZ02,2005,71.4
A,B1GQ,I15,CZ02,2006,81.2
A,B1GQ,I15,CZ02,2007,89.9
A,B1GQ,I15,CZ02,2008,93.9
A,B1GQ,I15,CZ02,2009,87.9
A,B1GQ,I15,CZ02,2010,89.3
A,B1GQ,I15,CZ02,2011,95.7
A,B1GQ,I15,CZ02,2012,95
A,B1GQ,I15,CZ02,2013,92.6
A,B1GQ,I15,CZ02,2014,94.6
A,B1GQ,I15,CZ02,2015,100
A,B1GQ,I15,CZ02,2016,105.4
A,B1GQ,I15,CZ02,2017,113.1
A,B1GQ,I15,CZ02,2018,115.9
A,B1GQ,I15,CZ02,2019,125.2
A,B1GQ,I15,CZ02,2020,114.6
A,B1GQ,I15,CZ02,2021,118.4
A,B1GQ,I15,CZ02,2022,125.3
A,B1GQ,I15,CZ02,2023,127.1
A,B1GQ,I15,CZ03,2000,75.3
A,B1GQ,I15,CZ03,2001,76.7
A,B1GQ,I15,CZ03,2002,76.7
A,B1GQ,I15,CZ03,2003,78.9
A,B1GQ,I15,CZ03,2004,84.4
A,B1GQ,I15,CZ03,2005,89.3
A,B1GQ,I15,CZ03,2006,95
A,B1GQ,I15,CZ03,2007,90.9
A,B1GQ,I15,CZ03,2008,94
A,B1GQ,I15,CZ03,2009,91.6
A,B1GQ,I15,CZ03,2010,94.8
A,B1GQ,I15,CZ03,2011,96
A,B1GQ,I15,CZ03,2012,94.2
A,B1GQ,I15,CZ03,2013,94.7
A,B1GQ,I15,CZ03,2014,96.2
A,B1GQ,I15,CZ03,2015,100
A,B1GQ,I15,CZ03,2016,101.9
A,B1GQ,I15,CZ03,2017,108.3
A,B1GQ,I15,CZ03,2018,110.8
A,B1GQ,I15,CZ03,2019,113.6
A,B1GQ,I15,CZ03,2020,107.9
A,B1GQ,I15,CZ03,2021,111.3
A,B1GQ,I15,CZ03,2022,113.3
A,B1GQ,I15,CZ03,2023,114.4
A,B1GQ,I15,CZ04,2000,84.6
A,B1GQ,I15,CZ04,2001,84.2
A,B1GQ,I15,CZ04,2002,84.7
A,B1GQ,I15,CZ04,2003,88.7
A,B1GQ,I15,CZ04,2004,88.3
A,B1GQ,I15,CZ04,2005,92.3
A,B1GQ,I15,CZ04,2006,98.9
A,B1GQ,I15,CZ04,2007,99.8
A,B1GQ,I15,CZ04,2008,100.9
A,B1GQ,I15,CZ04,2009,101.3
A,B1GQ,I15,CZ04,2010,97.5
A,B1GQ,I15,CZ04,2011,95.6
A,B1GQ,I15,CZ04,2012,96.1
A,B1GQ,I15,CZ04,2013,94.6
A,B1GQ,I15,CZ04,2014,94.8
A,B1GQ,I15,CZ04,2015,100
A,B1GQ,I15,CZ04,2016,99.6
A,B1GQ,I15,CZ04,2017,101.7
A,B1GQ,I15,CZ04,2018,101
A,B1GQ,I15,CZ04,2019,104.9
A,B1GQ,I15,CZ04,2020,97.2
A,B1GQ,I15,CZ04,2021,99.2
A,B1GQ,I15,CZ04,2022,101.3
A,B1GQ,I15,CZ04,2023,100
A,B1GQ,I15,CZ05,2000,72.2
A,B1GQ,I15,CZ05,2001,73.4
A,B1GQ,I15,CZ05,2002,73.5
A,B1GQ,I15,CZ05,2003,73.9
A,B1GQ,I15,CZ05,2004,77.3
A,B1GQ,I15,CZ05,2005,82.7
A,B1GQ,I15,CZ05,2006,88.2
