freq,unit,geo,time,obs_value
A,PPS_EU27_2020_HAB,BE23,2012,28200
A,PPS_EU27_2020_HAB,BE23,2013,28600
A,PPS_EU27_2020_HAB,BE23,2014,29100
A,PPS_EU27_2020_HAB,BE23,2015,30400
A,PPS_EU27_2020_HAB,BE23,2016,31000
A,PPS_EU27_2020_HAB,BE23,2017,32000
A,PPS_EU27_2020_HAB,BE23,2018,32600
A,PPS_EU27_2020_HAB,BE23,2019,33500
A,PPS_EU27_2020_HAB,BE23,2020,32900
A,PPS_EU27_2020_HAB,BE23,2021,36400
A,PPS_EU27_2020_HAB,BE23,2022,40500
A,PPS_EU27_2020_HAB,BE23,2023,42000
A,PPS_EU27_2020_HAB,BE24,2003,26000
A,PPS_EU27_2020_HAB,BE24,2004,27000
A,PPS_EU27_2020_HAB,BE24,2005,28000
A,PPS_EU27_2020_HAB,BE24,2006,29300
A,PPS_EU27_2020_HAB,BE24,2007,30400
A,PPS_EU27_2020_HAB,BE24,2008,30800
A,PPS_EU27_2020_HAB,BE24,2009,30700
A,PPS_EU27_2020_HAB,BE24,2010,31900
A,PPS_EU27_2020_HAB,BE24,2011,32200
A,PPS_EU27_2020_HAB,BE24,2012,33500
A,PPS_EU27_2020_HAB,BE24,2013,33900
A,PPS_EU27_2020_HAB,BE24,2014,34500
A,PPS_EU27_2020_HAB,BE24,2015,35800
A,PPS_EU27_2020_HAB,BE24,2016,36800
A,PPS_EU27_2020_HAB,BE24,2017,37600
A,PPS_EU27_2020_HAB,BE24,2018,38700
A,PPS_EU27_2020_HAB,BE24,2019,39900
A,PPS_EU27_2020_HAB,BE24,2020,38000
A,PPS_EU27_2020_HAB,BE24,2021,42700
A,PPS_EU27_2020_HAB,BE24,2022,48300
A,PPS_EU27_2020_HAB,BE24,2023,51700
A,PPS_EU27_2020_HAB,BE25,2003,23700
A,PPS_EU27_2020_HAB,BE25,2004,24400
A,PPS_EU27_2020_HAB,BE25,2005,25300
A,PPS_EU27_2020_HAB,BE25,2006,26600
A,PPS_EU27_2020_HAB,BE25,2007,27800
A,PPS_EU27_2020_HAB,BE25,2008,27800
A,PPS_EU27_2020_HAB,BE25,2009,26800
A,PPS_EU27_2020_HAB,BE25,2010,28400
A,PPS_EU27_2020_HAB,BE25,2011,28900
A,PPS_EU27_2020_HAB,BE25,2012,29700
A,PPS_EU27_2020_HAB,BE25,2013,30300
A,PPS_EU27_2020_HAB,BE25,2014,31200
A,PPS_EU27_2020_HAB,BE25,2015,32000
A,PPS_EU27_2020_HAB,BE25,2016,32800
A,PPS_EU27_2020_HAB,BE25,2017,33700
A,PPS_EU27_2020_HAB,BE25,2018,34500
A,PPS_EU27_2020_HAB,BE25,2019,35700
A,PPS_EU27_2020_HAB,BE25,2020,34800
A,PPS_EU27_2020_HAB,BE25,2021,37900
A,PPS_EU27_2020_HAB,BE25,2022,41600
A,PPS_EU27_2020_HAB,BE25,2023,44000
A,PPS_EU27_2020_HAB,BE3,2003,18200
A,PPS_EU27_2020_HAB,BE3,2004,18800
A,PPS_EU27_2020_HAB,BE3,2005,19600
A,PPS_EU27_2020_HAB,BE3,2006,20000
A,PPS_EU27_2020_HAB,BE3,2007,20800
A,PPS_EU27_2020_HAB,BE3,2008,21300
A,PPS_EU27_2020_HAB,BE3,2009,20600
A,PPS_EU27_2020_HAB,BE3,2010,22100
A,PPS_EU27_2020_HAB,BE3,2011,22200
A,PPS_EU27_2020_HAB,BE3,2012,22600
A,PPS_EU27_2020_HAB,BE3,2013,22800
A,PPS_EU27_2020_HAB,BE3,2014,23300
A,PPS_EU27_2020_HAB,BE3,2015,23800
A,PPS_EU27_2020_HAB,BE3,2016,24200
A,PPS_EU27_2020_HAB,BE3,2017,24900
A,PPS_EU27_2020_HAB,BE3,2018,25900
A,PPS_EU27_2020_HAB,BE3,2019,27000
A,PPS_EU27_2020_HAB,BE3,2020,26500
A,PPS_EU27_2020_HAB,BE3,2021,28000
A,PPS_EU27_2020_HAB,BE3,2022,30900
A,PPS_EU27_2020_HAB,BE3,2023,32700
A,PPS_EU27_2020_HAB,BE31,2003,25300
A,PPS_EU27_2020_HAB,BE31,2004,26600
A,PPS_EU27_2020_HAB,BE31,2005,28400
A,PPS_EU27_2020_HAB,BE31,2006,28000
A,PPS_EU27_2020_HAB,BE31,2007,30000
A,PPS_EU27_2020_HAB,BE31,2008,30800
A,PPS_EU27_2020_HAB,BE31,2009,30500
A,PPS_EU27_2020_HAB,BE31,2010,34600
A,PPS_EU27_2020_HAB,BE31,2011,32100
A,PPS_EU27_2020_HAB,BE31,2012,33500
A,PPS_EU27_2020_HAB,BE31,2013,34700
A,PPS_EU27_2020_HAB,BE31,2014,36200
A,PPS_EU27_2020_HAB,BE31,2015,37000
A,PPS_EU27_2020_HAB,BE31,2016,38700
A,PPS_EU27_2020_HAB,BE31,2017,40200
A,PPS_EU27_2020_HAB,BE31,2018,44400
A,PPS_EU27_2020_HAB,BE31,2019,49600
A,PPS_EU27_2020_HAB,BE31,2020,48600
A,PPS_EU27_2020_HAB,BE31,2021,46400
A,PPS_EU27_2020_HAB,BE31,2022,52300
A,PPS_EU27_2020_HAB,BE31,2023,56600
A,PPS_EU27_2020_HAB,BE32,2003,16300
A,PPS_EU27_2020_HAB,BE32,2004,17100
A,PPS_EU27_2020_HAB,BE32,2005,17600
A,PPS_EU27_2020_HAB,BE32,2006,18000
A,PPS_EU27_2020_HAB,BE32,2007,18600
A,PPS_EU27_2020_HAB,BE32,2008,19200
A,PPS_EU27_2020_HAB,BE32,2009,18200
A,PPS_EU27_2020_HAB,BE32,2010,19400
A,PPS_EU27_2020_HAB,BE32,2011,19900
A,PPS_EU27_2020_HAB,BE32,2012,20100
A,PPS_EU27_2020_HAB,BE32,2013,20100
A,PPS_EU27_2020_HAB,BE32,2014,20600
A,PPS_EU27_2020_HAB,BE32,2015,21000
A,PPS_EU27_2020_HAB,BE32,2016,21300
A,PPS_EU27_2020_HAB,BE32,2017,21800
A,PPS_EU27_2020_HAB,BE32,2018,22500
A,PPS_EU27_2020_HAB,BE32,2019,22800
A,PPS_EU27_2020_HAB,BE32,2020,22200
A,PPS_EU27_2020_HAB,BE32,2021,23900
A,PPS_EU27_2020_HAB,BE32,2022,26100
A,PPS_EU27_2020_HAB,BE32,2023,27400
A,PPS_EU27_2020_HAB,BE33,2003,18400
A,PPS_EU27_2020_HAB,BE33,2004,19000
A,PPS_EU27_2020_HAB,BE33,2005,19700
A,PPS_EU27_2020_HAB,BE33,2006,20300
A,PPS_EU27_2020_HAB,BE33,2007,21000
A,PPS_EU27_2020_HAB,BE33,2008,21500
A,PPS_EU27_2020_HAB,BE33,2009,20900
A,PPS_EU27_2020_HAB,BE33,2010,21900
A,PPS_EU27_2020_HAB,BE33,2011,22500
A,PPS_EU27_2020_HAB,BE33,2012,22900
A,PPS_EU27_2020_HAB,BE33,2013,23000
A,PPS_EU27_2020_HAB,BE33,2014,23100
A,PPS_EU27_2020_HAB,BE33,2015,23600
A,PPS_EU27_2020_HAB,BE33,2016,23900
A,PPS_EU27_2020_HAB,BE33,2017,24600
A,PPS_EU27_2020_HAB,BE33,2018,25300
A,PPS_EU27_2020_HAB,BE33,2019,26100
A,PPS_EU27_2020_HAB,BE33,2020,25900
A,PPS_EU27_2020_HAB,BE33,2021,28000
A,PPS_EU27_2020_HAB,BE33,2022,30900
A,PPS_EU27_2020_HAB,BE33,2023,32400
A,PPS_EU27_2020_HAB,BE34,2003,17400
A,PPS_EU27_2020_HAB,BE34,2004,17500
A,PPS_EU27_2020_HAB,BE34,2005,18200
A,PPS_EU27_2020_HAB,BE34,2006,19100
A,PPS_EU27_2020_HAB,BE34,2007,19300
A,PPS_EU27_2020_HAB,BE34,2008,19300
A,PPS_EU27_2020_HAB,BE34,2009,18800
A,PPS_EU27_2020_HAB,BE34,2010,19700
A,PPS_EU27_2020_HAB,BE34,2011,20000
A,PPS_EU27_2020_HAB,BE34,2012,20000
A,PPS_EU27_2020_HAB,BE34,2013,20100
A,PPS_EU27_2020_HAB,BE34,2014,20200
A,PPS_EU27_2020_HAB,BE34,2015,20600
A,PPS_EU27_2020_HAB,BE34,2016,20700
A,PPS_EU27_2020_HAB,BE34,2017,21300
A,PPS_EU27_2020_HAB,BE34,2018,21800
A,PPS_EU27_2020_HAB,BE34,2019,22500
A,PPS_EU27_2020_HAB,BE34,2020,22100
A,PPS_EU27_2020_HAB,BE34,2021,24100
A,PPS_EU27_2020_HAB,BE34,2022,26600
A,PPS_EU27_2020_HAB,BE34,2023,28000
A,PPS_EU27_2020_HAB,BE35,2003,17400
A,PPS_EU27_2020_HAB,BE35,2004,17900
A,PPS_EU27_2020_HAB,BE35,2005,18600
A,PPS_EU27_2020_HAB,BE35,2006,19300
A,PPS_EU27_2020_HAB,BE35,2007,19700
A,PPS_EU27_2020_HAB,BE35,2008,20400
A,PPS_EU27_2020_HAB,BE35,2009,19900
A,PPS_EU27_2020_HAB,BE35,2010,21200
A,PPS_EU27_2020_HAB,BE35,2011,21400
A,PPS_EU27_2020_HAB,BE35,2012,21700
A,PPS_EU27_2020_HAB,BE35,2013,21900
A,PPS_EU27_2020_HAB,BE35,2014,22300
A,PPS_EU27_2020_HAB,BE35,2015,22600
A,PPS_EU27_2020_HAB,BE35,2016,23000
A,PPS_EU27_2020_HAB,BE35,2017,23500
A,PPS_EU27_2020_HAB,BE35,2018,24100
A,PPS_EU27_2020_HAB,BE35,2019,24500
A,PPS_EU27_2020_HAB,BE35,2020,24000
A,PPS_EU27_2020_HAB,BE35,2021,26000
A,PPS_EU27_2020_HAB,BE35,2022,28600
A,PPS_EU27_2020_HAB,BE35,2023,30800
A,PPS_EU27_2020_HAB,BG,2000,5300
A,PPS_EU27_2020_HAB,BG,2001,5800
A,PPS_EU27_2020_HAB,BG,2002,6400
A,PPS_EU27_2020_HAB,BG,2003,6900
A,PPS_EU27_2020_HAB,BG,2004,7500
A,PPS_EU27_2020_HAB,BG,2005,8300
A,PPS_EU27_2020_HAB,BG,2006,9000
A,PPS_EU27_2020_HAB,BG,2007,10000
A,PPS_EU27_2020_HAB,BG,2008,10900
A,PPS_EU27_2020_HAB,BG,2009,10500
A,PPS_EU27_2020_HAB,BG,2010,11100
A,PPS_EU27_2020_HAB,BG,2011,11700
A,PPS_EU27_2020_HAB,BG,2012,12100
A,PPS_EU27_2020_HAB,BG,2013,12200
A,PPS_EU27_2020_HAB,BG,2014,12900
A,PPS_EU27_2020_HAB,BG,2015,13600
A,PPS_EU27_2020_HAB,BG,2016,14400
A,PPS_EU27_2020_HAB,BG,2017,15300
A,PPS_EU27_2020_HAB,BG,2018,16300
A,PPS_EU27_2020_HAB,BG,2019,17400
A,PPS_EU27_2020_HAB,BG,2020,17500
A,PPS_EU27_2020_HAB,BG,2021,19800
A,PPS_EU27_2020_HAB,BG,2022,22500
A,PPS_EU27_2020_HAB,BG,2023,24300
A,PPS_EU27_2020_HAB,BG3,2000,4900
A,PPS_EU27_2020_HAB,BG3,2001,5200
A,PPS_EU27_2020_HAB,BG3,2002,5500
A,PPS_EU27_2020_HAB,BG3,2003,5900
A,PPS_EU27_2020_HAB,BG3,2004,6300
A,PPS_EU27_2020_HAB,BG3,2005,7000
A,PPS_EU27_2020_HAB,BG3,2006,7100
A,PPS_EU27_2020_HAB,BG3,2007,7600
A,PPS_EU27_2020_HAB,BG3,2008,8300
A,PPS_EU27_2020_HAB,BG3,2009,7900
A,PPS_EU27_2020_HAB,BG3,2010,8100
A,PPS_EU27_2020_HAB,BG3,2011,8700
A,PPS_EU27_2020_HAB,BG3,2012,9200
A,PPS_EU27_2020_HAB,BG3,2013,9300
A,PPS_EU27_2020_HAB,BG3,2014,10000
A,PPS_EU27_2020_HAB,BG3,2015,10300
A,PPS_EU27_2020_HAB,BG3,2016,11000
A,PPS_EU27_2020_HAB,BG3,2017,11700
A,PPS_EU27_2020_HAB,BG3,2018,12300
A,PPS_EU27_2020_HAB,BG3,2019,12500
A,PPS_EU27_2020_HAB,BG3,2020,12400
A,PPS_EU27_2020_HAB,BG3,2021,14600
A,PPS_EU27_2020_HAB,BG3,2022,17400
A,PPS_EU27_2020_HAB,BG3,2023,18400
A,PPS_EU27_2020_HAB,BG31,2000,4700
A,PPS_EU27_2020_HAB,BG31,2001,5100
A,PPS_EU27_2020_HAB,BG31,2002,5300
A,PPS_EU27_2020_HAB,BG31,2003,5500
A,PPS_EU27_2020_HAB,BG31,2004,5700
A,PPS_EU27_2020_HAB,BG31,2005,6300
A,PPS_EU27_2020_HAB,BG31,2006,6200
A,PPS_EU27_2020_HAB,BG31,2007,6700
A,PPS_EU27_2020_HAB,BG31,2008,7100
A,PPS_EU27_2020_HAB,BG31,2009,6600
A,PPS_EU27_2020_HAB,BG31,2010,6800
A,PPS_EU27_2020_HAB,BG31,2011,7400
A,PPS_EU27_2020_HAB,BG31,2012,7600
A,PPS_EU27_2020_HAB,BG31,2013,7600
A,PPS_EU27_2020_HAB,BG31,2014,8200
A,PPS_EU27_2020_HAB,BG31,2015,8200
A,PPS_EU27_2020_HAB,BG31,2016,8600
A,PPS_EU27_2020_HAB,BG31,2017,9400
A,PPS_EU27_2020_HAB,BG31,2018,10500
A,PPS_EU27_2020_HAB,BG31,2019,10400
A,PPS_EU27_2020_HAB,BG31,2020,11100
A,PPS_EU27_2020_HAB,BG31,2021,13000
A,PPS_EU27_2020_HAB,BG31,2022,14900
A,PPS_EU27_2020_HAB,BG31,2023,16200
A,PPS_EU27_2020_HAB,BG32,2000,4300
A,PPS_EU27_2020_HAB,BG32,2001,4900
A,PPS_EU27_2020_HAB,BG32,2002,5500
A,PPS_EU27_2020_HAB,BG32,2003,5500
A,PPS_EU27_2020_HAB,BG32,2004,5800
A,PPS_EU27_2020_HAB,BG32,2005,6500
A,PPS_EU27_2020_HAB,BG32,2006,6600
A,PPS_EU27_2020_HAB,BG32,2007,7000
A,PPS_EU27_2020_HAB,BG32,2008,7500
A,PPS_EU27_2020_HAB,BG32,2009,7100
A,PPS_EU27_2020_HAB,BG32,2010,7300
A,PPS_EU27_2020_HAB,BG32,2011,7900
A,PPS_EU27_2020_HAB,BG32,2012,8400
A,PPS_EU27_2020_HAB,BG32,2013,8700
A,PPS_EU27_2020_HAB,BG32,2014,9400
A,PPS_EU27_2020_HAB,BG32,2015,9600
A,PPS_EU27_2020_HAB,BG32,2016,10000
A,PPS_EU27_2020_HAB,BG32,2017,10600
A,PPS_EU27_2020_HAB,BG32,2018,11300
A,PPS_EU27_2020_HAB,BG32,2019,11900
A,PPS_EU27_2020_HAB,BG32,2020,12000
A,PPS_EU27_2020_HAB,BG32,2021,13800
A,PPS_EU27_2020_HAB,BG32,2022,15000
A,PPS_EU27_2020_HAB,BG32,2023,16700
A,PPS_EU27_2020_HAB,BG33,2000,5100
A,PPS_EU27_2020_HAB,BG33,2001,5200
A,PPS_EU27_2020_HAB,BG33,2002,5600
A,PPS_EU27_2020_HAB,BG33,2003,6100
A,PPS_EU27_2020_HAB,BG33,2004,6600
A,PPS_EU27_2020_HAB,BG33,2005,7200
A,PPS_EU27_2020_HAB,BG33,2006,7900
A,PPS_EU27_2020_HAB,BG33,2007,8600
A,PPS_EU27_2020_HAB,BG33,2008,9500
A,PPS_EU27_2020_HAB,BG33,2009,8700
A,PPS_EU27_2020_HAB,BG33,2010,9000
A,PPS_EU27_2020_HAB,BG33,2011,9600
A,PPS_EU27_2020_HAB,BG33,2012,10100
A,PPS_EU27_2020_HAB,BG33,2013,10200
A,PPS_EU27_2020_HAB,BG33,2014,11000
A,PPS_EU27_2020_HAB,BG33,2015,11400
A,PPS_EU27_2020_HAB,BG33,2016,11900
A,PPS_EU27_2020_HAB,BG33,2017,12600
A,PPS_EU27_2020_HAB,BG33,2018,13500
A,PPS_EU27_2020_HAB,BG33,2019,14100
A,PPS_EU27_2020_HAB,BG33,2020,13800
A,PPS_EU27_2020_HAB,BG33,2021,15500
A,PPS_EU27_2020_HAB,BG33,2022,17300
A,PPS_EU27_2020_HAB,BG33,2023,19000
A,PPS_EU27_2020_HAB,BG34,2000,5500
A,PPS_EU27_2020_HAB,BG34,2001,5500
A,PPS_EU27_2020_HAB,BG34,2002,5700
A,PPS_EU27_2020_HAB,BG34,2003,6300
A,PPS_EU27_2020_HAB,BG34,2004,6800
A,PPS_EU27_2020_HAB,BG34,2005,7800
A,PPS_EU27_2020_HAB,BG34,2006,7800
A,PPS_EU27_2020_HAB,BG34,2007,8100
A,PPS_EU27_2020_HAB,BG34,2008,9000
A,PPS_EU27_2020_HAB,BG34,2009,8800
A,PPS_EU27_2020_HAB,BG34,2010,9200
A,PPS_EU27_2020_HAB,BG34,2011,9500
A,PPS_EU27_2020_HAB,BG34,2012,10200
A,PPS_EU27_2020_HAB,BG34,2013,10300
A,PPS_EU27_2020_HAB,BG34,2014,11100
A,PPS_EU27_2020_HAB,BG34,2015,11300
A,PPS_EU27_2020_HAB,BG34,2016,12800
A,PPS_EU27_2020_HAB,BG34,2017,13500
A,PPS_EU27_2020_HAB,BG34,2018,13400
A,PPS_EU27_2020_HAB,BG34,2019,13200
A,PPS_EU27_2020_HAB,BG34,2020,12300
A,PPS_EU27_2020_HAB,BG34,2021,15400
A,PPS_EU27_2020_HAB,BG34,2022,20800
A,PPS_EU27_2020_HAB,BG34,2023,20800
A,PPS_EU27_2020_HAB,BG4,2000,5800
A,PPS_EU27_2020_HAB,BG4,2001,6600
A,PPS_EU27_2020_HAB,BG4,2002,7300
A,PPS_EU27_2020_HAB,BG4,2003,8000
A,PPS_EU27_2020_HAB,BG4,2004,8800
A,PPS_EU27_2020_HAB,BG4,2005,9800
A,PPS_EU27_2020_HAB,BG4,2006,10900
A,PPS_EU27_2020_HAB,BG4,2007,12500
A,PPS_EU27_2020_HAB,BG4,2008,13800
A,PPS_EU27_2020_HAB,BG4,2009,13400
A,PPS_EU27_2020_HAB,BG4,2010,14300
A,PPS_EU27_2020_HAB,BG4,2011,14900
A,PPS_EU27_2020_HAB,BG4,2012,15200
A,PPS_EU27_2020_HAB,BG4,2013,15200
A,PPS_EU27_2020_HAB,BG4,2014,15800
A,PPS_EU27_2020_HAB,BG4,2015,16900
A,PPS_EU27_2020_HAB,BG4,2016,17800
A,PPS_EU27_2020_HAB,BG4,2017,18900
A,PPS_EU27_2020_HAB,BG4,2018,20200
A,PPS_EU27_2020_HAB,BG4,2019,22200
A,PPS_EU27_2020_HAB,BG4,2020,22400
A,PPS_EU27_2020_HAB,BG4,2021,24700
A,PPS_EU27_2020_HAB,BG4,2022,27300
A,PPS_EU27_2020_HAB,BG4,2023,29900
A,PPS_EU27_2020_HAB,BG41,2000,7200
A,PPS_EU27_2020_HAB,BG41,2001,8200
A,PPS_EU27_2020_HAB,BG41,2002,9200
A,PPS_EU27_2020_HAB,BG41,2003,10000
A,PPS_EU27_2020_HAB,BG41,2004,11000
A,PPS_EU27_2020_HAB,BG41,2005,12400
A,PPS_EU27_2020_HAB,BG41,2006,14000
A,PPS_EU27_2020_HAB,BG41,2007,16400
A,PPS_EU27_2020_HAB,BG41,2008,18200
A,PPS_EU27_2020_HAB,BG41,2009,17700
A,PPS_EU27_2020_HAB,BG41,2010,19000
A,PPS_EU27_2020_HAB,BG41,2011,19500
A,PPS_EU27_2020_HAB,BG41,2012,19700
A,PPS_EU27_2020_HAB,BG41,2013,19600
A,PPS_EU27_2020_HAB,BG41,2014,20500
A,PPS_EU27_2020_HAB,BG41,2015,21900
A,PPS_EU27_2020_HAB,BG41,2016,23000
A,PPS_EU27_2020_HAB,BG41,2017,24300
A,PPS_EU27_2020_HAB,BG41,2018,25900
A,PPS_EU27_2020_HAB,BG41,2019,28600
A,PPS_EU27_2020_HAB,BG41,2020,28600
A,PPS_EU27_2020_HAB,BG41,2021,32300
A,PPS_EU27_2020_HAB,BG41,2022,35000
A,PPS_EU27_2020_HAB,BG41,2023,39000
A,PPS_EU27_2020_HAB,BG42,2000,4000
A,PPS_EU27_2020_HAB,BG42,2001,4500
A,PPS_EU27_2020_HAB,BG42,2002,4700
A,PPS_EU27_2020_HAB,BG42,2003,5200
A,PPS_EU27_2020_HAB,BG42,2004,5800
A,PPS_EU27_2020_HAB,BG42,2005,6400
A,PPS_EU27_2020_HAB,BG42,2006,6700
A,PPS_EU27_2020_HAB,BG42,2007,7200
A,PPS_EU27_2020_HAB,BG42,2008,7600
A,PPS_EU27_2020_HAB,BG42,2009,7400
A,PPS_EU27_2020_HAB,BG42,2010,7800
A,PPS_EU27_2020_HAB,BG42,2011,8200
A,PPS_EU27_2020_HAB,BG42,2012,8600
A,PPS_EU27_2020_HAB,BG42,2013,8600
A,PPS_EU27_2020_HAB,BG42,2014,8700
A,PPS_EU27_2020_HAB,BG42,2015,9600
A,PPS_EU27_2020_HAB,BG42,2016,10100
A,PPS_EU27_2020_HAB,BG42,2017,10700
A,PPS_EU27_2020_HAB,BG42,2018,11500
A,PPS_EU27_2020_HAB,BG42,2019,12300
A,PPS_EU27_2020_HAB,BG42,2020,12700
A,PPS_EU27_2020_HAB,BG42,2021,13100
A,PPS_EU27_2020_HAB,BG42,2022,15300
A,PPS_EU27_2020_HAB,BG42,2023,15700
A,PPS_EU27_2020_HAB,CH,2014,45400
A,PPS_EU27_2020_HAB,CH,2015,46900
A,PPS_EU27_2020_HAB,CH,2016,46800
A,PPS_EU27_2020_HAB,CH,2017,46800
A,PPS_EU27_2020_HAB,CH,2018,47900
A,PPS_EU27_2020_HAB,CH,2019,47900
A,PPS_EU27_2020_HAB,CH0,2014,45400
A,PPS_EU27_2020_HAB,CH0,2015,46900
A,PPS_EU27_2020_HAB,CH0,2016,46800
A,PPS_EU27_2020_HAB,CH0,2017,46800
A,PPS_EU27_2020_HAB,CH0,2018,47900
A,PPS_EU27_2020_HAB,CH0,2019,47900
A,PPS_EU27_2020_HAB,CH01,2014,43900
A,PPS_EU27_2020_HAB,CH01,2015,44900
A,PPS_EU27_2020_HAB,CH01,2016,45400
A,PPS_EU27_2020_HAB,CH01,2017,44700
A,PPS_EU27_2020_HAB,CH01,2018,46400
A,PPS_EU27_2020_HAB,CH01,2019,46300
A,PPS_EU27_2020_HAB,CH02,2014,41400
A,PPS_EU27_2020_HAB,CH02,2015,42800
A,PPS_EU27_2020_HAB,CH02,2016,42000
A,PPS_EU27_2020_HAB,CH02,2017,42200
A,PPS_EU27_2020_HAB,CH02,2018,42900
A,PPS_EU27_2020_HAB,CH02,2019,43400
A,PPS_EU27_2020_HAB,CH03,2014,47200
A,PPS_EU27_2020_HAB,CH03,2015,49000
A,PPS_EU27_2020_HAB,CH03,2016,49700
A,PPS_EU27_2020_HAB,CH03,2017,50500
A,PPS_EU27_2020_HAB,CH03,2018,50900
A,PPS_EU27_2020_HAB,CH03,2019,50900
A,PPS_EU27_2020_HAB,CH04,2014,56100
A,PPS_EU27_2020_HAB,CH04,2015,57600
A,PPS_EU27_2020_HAB,CH04,2016,57000
A,PPS_EU27_2020_HAB,CH04,2017,57300
A,PPS_EU27_2020_HAB,CH04,2018,59500
A,PPS_EU27_2020_HAB,CH04,2019,58100
A,PPS_EU27_2020_HAB,CH05,2014,39600
A,PPS_EU27_2020_HAB,CH05,2015,40700
A,PPS_EU27_2020_HAB,CH05,2016,40600
A,PPS_EU27_2020_HAB,CH05,2017,40700
A,PPS_EU27_2020_HAB,CH05,2018,41200
A,PPS_EU27_2020_HAB,CH05,2019,41700
A,PPS_EU27_2020_HAB,CH06,2014,43400
A,PPS_EU27_2020_HAB,CH06,2015,46000
A,PPS_EU27_2020_HAB,CH06,2016,45800
A,PPS_EU27_2020_HAB,CH06,2017,45500
A,PPS_EU27_2020_HAB,CH06,2018,45900
A,PPS_EU27_2020_HAB,CH06,2019,46400
A,PPS_EU27_2020_HAB,CH07,2014,47500
A,PPS_EU27_2020_HAB,CH07,2015,49000
A,PPS_EU27_2020_HAB,CH07,2016,48400
A,PPS_EU27_2020_HAB,CH07,2017,47800
A,PPS_EU27_2020_HAB,CH07,2018,49600
A,PPS_EU27_2020_HAB,CH07,2019,50400
A,PPS_EU27_2020_HAB,CY,2000,17700
A,PPS_EU27_2020_HAB,CY,2001,18900
A,PPS_EU27_2020_HAB,CY,2002,19300
A,PPS_EU27_2020_HAB,CY,2003,19900
A,PPS_EU27_2020_HAB,CY,2004,21200
A,PPS_EU27_2020_HAB,CY,2005,22700
A,PPS_EU27_2020_HAB,CY,2006,23900
A,PPS_EU27_2020_HAB,CY,2007,26000
A,PPS_EU27_2020_HAB,CY,2008,27000
A,PPS_EU27_2020_HAB,CY,2009,25600
A,PPS_EU27_2020_HAB,CY,2010,25400
A,PPS_EU27_2020_HAB,CY,2011,24900
A,PPS_EU27_2020_HAB,CY,2012,23600
A,PPS_EU27_2020_HAB,CY,2013,22000
A,PPS_EU27_2020_HAB,CY,2014,21600
A,PPS_EU27_2020_HAB,CY,2015,23000
A,PPS_EU27_2020_HAB,CY,2016,24900
A,PPS_EU27_2020_HAB,CY,2017,26400
A,PPS_EU27_2020_HAB,CY,2018,27800
A,PPS_EU27_2020_HAB,CY,2019,29300
A,PPS_EU27_2020_HAB,CY,2020,27700
A,PPS_EU27_2020_HAB,CY,2021,31100
A,PPS_EU27_2020_HAB,CY,2022,35100
A,PPS_EU27_2020_HAB,CY,2023,37100
A,PPS_EU27_2020_HAB,CY0,2000,17700
A,PPS_EU27_2020_HAB,CY0,2001,18900
A,PPS_EU27_2020_HAB,CY0,2002,19300
A,PPS_EU27_2020_HAB,CY0,2003,19900
A,PPS_EU27_2020_HAB,CY0,2004,21200
A,PPS_EU27_2020_HAB,CY0,2005,22700
A,PPS_EU27_2020_HAB,CY0,2006,23900
A,PPS_EU27_2020_HAB,CY0,2007,26000
A,PPS_EU27_2020_HAB,CY0,2008,27000
A,PPS_EU27_2020_HAB,CY0,2009,25600
A,PPS_EU27_2020_HAB,CY0,2010,25400
A,PPS_EU27_2020_HAB,CY0,2011,24900
A,PPS_EU27_2020_HAB,CY0,2012,23600
A,PPS_EU27_2020_HAB,CY0,2013,22000
A,PPS_EU27_2020_HAB,CY0,2014,21600
A,PPS_EU27_2020_HAB,CY0,2015,23000
A,PPS_EU27_2020_HAB,CY0,2016,24900
A,PPS_EU27_2020_HAB,CY0,2017,26400
A,PPS_EU27_2020_HAB,CY0,2018,27800
A,PPS_EU27_2020_HAB,CY0,2019,29300
A,PPS_EU27_2020_HAB,CY0,2020,27700
A,PPS_EU27_2020_HAB,CY0,2021,31100
A,PPS_EU27_2020_HAB,CY0,2022,35100
A,PPS_EU27_2020_HAB,CY0,2023,37100
A,PPS_EU27_2020_HAB,CY00,2000,17700
A,PPS_EU27_2020_HAB,CY00,2001,18900
A,PPS_EU27_2020_HAB,CY00,2002,19300
A,PPS_EU27_2020_HAB,CY00,2003,19900
A,PPS_EU27_2020_HAB,CY00,2004,21200
A,PPS_EU27_2020_HAB,CY00,2005,22700
A,PPS_EU27_2020_HAB,CY00,2006,23900
A,PPS_EU27_2020_HAB,CY00,2007,26000
A,PPS_EU27_2020_HAB,CY00,2008,27000
A,PPS_EU27_2020_HAB,CY00,2009,25600
A,PPS_EU27_2020_HAB,CY00,2010,25400
A,PPS_EU27_2020_HAB,CY00,2011,24900
A,PPS_EU27_2020_HAB,CY00,2012,23600
A,PPS_EU27_2020_HAB,CY00,2013,22000
A,PPS_EU27_2020_HAB,CY00,2014,21600
A,PPS_EU27_2020_HAB,CY00,2015,23000
A,PPS_EU27_2020_HAB,CY00,2016,24900
A,PPS_EU27_2020_HAB,CY00,2017,26400
A,PPS_EU27_2020_HAB,CY00,2018,27800
A,PPS_EU27_2020_HAB,CY00,2019,29300
A,PPS_EU27_2020_HAB,CY00,2020,27700
