STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,isced11,International Standard Classification of Education (ISCED 2011),sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2023,,7.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2024,,6.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2013,,6.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2014,,6.2,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2015,,7.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2016,,9.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2017,,9.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2018,,8.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2019,,11.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2020,,9.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2021,,9.5,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2022,,8.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2023,,8.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR41,"Bursa, Eskişehir, Bilecik",2024,,8.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2013,,9.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2014,,9.9,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2015,,10.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2016,,10.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2017,,10.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2018,,10.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2019,,13.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2020,,12.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2021,,9.5,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2022,,10.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2023,,9.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2024,,8.5,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2013,,9.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2014,,11.5,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2015,,11.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2016,,11.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2017,,11.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2018,,10.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2019,,14.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2020,,14.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2021,,13.5,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2022,,12.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2023,,11.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR51,Ankara,2024,,9.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2013,,3.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2014,,5.6,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2015,,6.5,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2016,,6.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2017,,5.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2018,,5.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2019,,8.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2020,,7.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2021,,7.9,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2022,,7.5,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2023,,6.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR52,"Konya, Karaman",2024,,7.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2013,,7.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2014,,8.4,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2015,,9.5,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2016,,11.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2017,,11.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2018,,11.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2019,,13.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2020,,12.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2021,,11.8,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2022,,9.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2023,,7.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR61,"Antalya, Isparta, Burdur",2024,,5.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2013,,11.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2014,,10.7,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2015,,9.8,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2016,,10.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2017,,10.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2018,,11.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2019,,12.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2020,,13.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2021,,13.3,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2022,,12.5,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2023,,11.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR62,"Adana, Mersin",2024,,9.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2013,,10.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2014,,15.4,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2015,,16.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2016,,14.5,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2017,,11.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2018,,14.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2019,,18.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2020,,15.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2021,,17.0,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2022,,14.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2023,,15.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR63,"Hatay, Kahramanmaraş, Osmaniye",2024,,11.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2013,,5.6,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2014,,7.6,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2015,,10.0,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2016,,13.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2017,,11.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2018,,10.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2019,,13.2,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2020,,11.9,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2021,,12.9,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2022,,9.5,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2023,,8.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2024,,8.3,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR72,"Kayseri, Sivas, Yozgat",2013,,8.5,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR72,"Kayseri, Sivas, Yozgat",2014,,9.6,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR72,"Kayseri, Sivas, Yozgat",2015,,9.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR72,"Kayseri, Sivas, Yozgat",2016,,8.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR72,"Kayseri, Sivas, Yozgat",2017,,11.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR72,"Kayseri, Sivas, Yozgat",2018,,13.1,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR72,"Kayseri, Sivas, Yozgat",2019,,14.4,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR72,"Kayseri, Sivas, Yozgat",2020,,12.7,,,,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR72,"Kayseri, Sivas, Yozgat",2021,,11.8,,b,break in time series,,
dataflow,ESTAT:TGS00010(1.0),Unemployment rate by NUTS 2 region,A,Annual,TOTAL,All ISCED 2011 levels,T,Total,Y15-74,From 15 to 74 years,PC,Percentage,TR72,"Kayseri, Sivas, Yozgat",2022,,9.4,,,,,
