nuts2_id,country,year,population,erdf_eur,erdf_eur_pc,erdf_eur_pc_l1,erdf_eur_pc_l2,erdf_eur_pc_l3,gdp_mio_eur,gdp_eur,gdp_pc,log_gdp_pc,gdp_pc_growth,gdp_pc_pps,log_gdp_pc_pps,gdp_pc_pps_growth,gdp_volume_index,gdp_pc_real,log_gdp_pc_real,gdp_pc_real_growth,unemp_rate,emp_rate,tertiary_share_25_64,rd_gerd,gva,category_2014_2020
AT13,AT,2014,,0,,,,,83467.6,8.34676e+10,,,,42100,10.64780302,-0.4739345364,99.6,47664.82182,10.77194892,-0.8000042667,10.2,64.7,39.1,,99.8,more_developed
AT13,AT,2015,,7213606,,,,,86162.34,8.616234e+10,,,,42700,10.6619542,1.415117955,100,47856.24681,10.77595694,0.4008021398,10.6,64.6,39.3,3.63,100,more_developed
AT13,AT,2016,1840226,0,0,,,,90444.1,9.04441e+10,49148.36547,10.80259887,,43600,10.68281243,2.085823012,102.7,49148.36547,10.80259887,2.664193095,11.3,64.9,39.9,,102.7,more_developed
AT13,AT,2017,1867582,8064382,4.318087238,0,,,91606.81,9.160681e+10,49051.02427,10.80061635,-0.1982522275,43200,10.67359577,-0.9216655105,102.7,49148.36547,10.80259887,0,10.4,65.3,42.1,3.6,102.8,more_developed
AT13,AT,2018,1888776,9565134,5.064197131,4.318087238,0,,95891.94,9.589194e+10,50769.35539,10.83504821,3.443186438,44900,10.71219307,3.85972995,105.8,50631.90912,10.83233727,2.973840249,10,66.8,42.3,,106.1,more_developed
AT13,AT,2019,1897491,15867897,8.362567728,5.064197131,4.318087238,0,98542.48,9.854248e+10,51933.04211,10.85771052,2.26623048,45600,10.727663,1.546992177,106.6,51014.7591,10.83987026,0.7532992308,9.3,67.1,42.9,3.67,106.9,more_developed
AT13,AT,2020,1911191,161880,0.08470111046,8.362567728,5.064197131,4.318087238,95759.07,9.575907e+10,50104.39564,10.82186402,-3.584649556,43800,10.6873891,-4.027389914,100.4,48047.6718,10.77994896,-5.992130447,10.7,65.5,42.7,,100.9,more_developed
AT13,AT,2021,1920949,31026276,16.15153552,0.08470111046,8.362567728,5.064197131,103425.65,1.0342565e+11,53840.91405,10.89378894,7.192492083,47600,10.77058804,8.319894385,105.9,50679.76537,10.833282,5.333304535,12.1,66.2,44.5,4.04,106,more_developed
AT13,AT,2022,1931593,39387220,20.39105547,16.15153552,0.08470111046,8.362567728,110702.62,1.1070262e+11,57311.56615,10.95625773,6.246879362,50500,10.82972862,5.914057504,109.7,52498.30275,10.86853612,3.525411467,9.2,67.8,45.6,,110.7,more_developed
AT13,AT,2023,1982097,0,0,20.39105547,16.15153552,0.08470111046,118679.71,1.1867971e+11,59875.83352,11.00002826,4.377052077,52500,10.86856845,3.883983332,112.4,53790.42141,10.89285069,2.431457018,9.6,67.4,46.3,3.95,113.2,more_developed
AT13,AT,2024,2005760,0,0,0,20.39105547,16.15153552,,,,,,,,,,,,,9.4,67.1,46.5,,,more_developed
AT13,AT,2025,2028289,0,0,0,0,20.39105547,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1986,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1987,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1988,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1989,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1990,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1991,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1992,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1993,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1994,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1995,,2744603,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1996,,2436149,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1997,,6312838,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1998,,5854819,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,1999,,6064131,,,,,,,,,,,,,,,,,,,,,,more_developed
AT21,AT,2000,,7676445,,,,,,,,,,20500,9.928180165,,87.2,30032.72639,10.31004295,,,,,,,more_developed
AT21,AT,2001,,10126394,,,,,,,,,,20600,9.933046355,0.4866189651,88,30308.25599,10.31917543,0.9132483563,,,,,,more_developed
AT21,AT,2002,,8300554,,,,,,,,,,21500,9.975808214,4.276185934,89.1,30687.10919,10.33159795,1.242252,,,,,,more_developed
AT21,AT,2003,,10738875,,,,,,,,,,22300,10.01234196,3.653374333,90,30997.07999,10.34164829,1.005033585,,,,,,more_developed
AT21,AT,2004,,12309622,,,,,,,,,,23500,10.0647557,5.241374268,92.5,31858.10999,10.36904726,2.739897419,,,,,,more_developed
AT21,AT,2005,,7445160,,,,,,,,,,24200,10.09410791,2.935221201,92.7,31926.99239,10.37120709,0.2159828053,,,,,,more_developed
AT21,AT,2006,,16320209,,,,,,,,,,25400,10.14250445,4.839654086,95.6,32925.78719,10.40201144,3.080434749,,,,,,more_developed
AT21,AT,2007,,13561292,,,,,,,,,,26900,10.19988157,5.737711258,100,34441.19999,10.4470088,4.499736593,,,,,,more_developed
AT21,AT,2008,,10313596,,,,,,,,,,27700,10.22918769,2.930612659,101.4,34923.37679,10.46091171,1.390290517,,,,,,more_developed
AT21,AT,2009,,10266644,,,,,,,,,,26100,10.16969059,-5.949709886,95.1,32753.58119,10.39676758,-6.414412161,,,,,,more_developed
AT21,AT,2010,,2826143,,,,,,,,,,27000,10.20359214,3.390155168,97,33407.96399,10.41654959,1.978200895,,,,,,more_developed
AT21,AT,2011,,10099259,,,,,,,,,,28300,10.25061708,4.702493864,99.6,34303.43519,10.44300078,2.645118609,,,,,,more_developed
AT21,AT,2012,,0,,,,,,,,,,29200,10.28192399,3.130690463,99.2,34165.67039,10.43897663,-0.40241503,,,,,,more_developed
AT21,AT,2013,,10783077,,,,,,,,,,29200,10.28192399,0,97.9,33717.93479,10.42578516,-1.319146475,5.5,69.4,17.3,2.83,,more_developed
AT21,AT,2014,,9794050,,,,,18654.09,1.865409e+10,,,,30100,10.31228045,3.035646248,100.2,34510.08239,10.4490068,2.322163911,6,69.2,28.8,,100.4,more_developed
AT21,AT,2015,,10342103,,,,,18935.65,1.893565e+10,,,,30500,10.32548196,1.320151186,100,34441.19999,10.4470088,-0.1998002663,6.1,69,28.3,3.13,100,more_developed
AT21,AT,2016,560482,8471411,15.11451037,,,,19342.28,1.934228e+10,34510.08239,10.4490068,,30800,10.33526997,0.9788006366,100.2,34510.08239,10.4490068,0.1998002663,5.4,69.9,29.4,,100.2,more_developed
AT21,AT,2017,561077,2044961,3.64470652,15.11451037,,,20107.36,2.010736e+10,35837.07762,10.48673832,3.773152054,31800,10.36722157,3.195159981,103.6,35681.08319,10.48237594,3.336914117,4.8,70.5,29.7,2.93,103.7,more_developed
AT21,AT,2018,560898,4171950,7.437983377,3.64470652,15.11451037,,21056.21,2.105621e+10,37540.17665,10.53316702,4.64286915,33300,10.41331268,4.60911072,106.9,36817.64279,10.51373243,3.135648821,4.1,71.8,30.6,,107.3,more_developed
AT21,AT,2019,560939,4668914,8.323389887,7.437983377,3.64470652,15.11451037,21722.58,2.172258e+10,38725.38725,10.56425067,3.108364965,34100,10.43705266,2.37399873,108.3,37299.81959,10.52674377,1.301133598,3.8,72.2,30.8,3.23,108.6,more_developed
AT21,AT,2020,561293,-14805,-0.02637659832,8.323389887,7.437983377,3.64470652,21178.66,2.117866e+10,37731.91542,10.53826158,-2.598908722,33100,10.40728856,-2.976410191,102.8,35405.55359,10.47462397,-5.211980099,4.7,70.2,32.1,,103.4,more_developed
AT21,AT,2021,562089,9043688,16.08942356,-0.02637659832,8.323389887,7.437983377,22576.35,2.257635e+10,40165.08062,10.60075326,6.249167772,35500,10.47728798,6.99994141,108,37196.49599,10.52396984,4.93458741,5.6,70.7,33.6,2.98,108.1,more_developed
AT21,AT,2022,564513,11488340,20.35088652,16.08942356,-0.02637659832,8.323389887,25123.21,2.512321e+10,44504.21868,10.70333927,10.25860097,39600,10.5865844,10.92964218,113.9,39228.52679,10.57715949,5.318964333,4.5,72.5,33.3,,114.9,more_developed
AT21,AT,2023,568984,0,0,20.35088652,16.08942356,-0.02637659832,26638.91,2.663891e+10,46818.38154,10.75403117,5.069190719,41300,10.62861778,4.203338171,112.5,38746.34999,10.56479184,-1.236764881,4.5,72.8,33.8,3.39,113.2,more_developed
AT21,AT,2024,569744,0,0,0,20.35088652,16.08942356,,,,,,,,,,,,,4.3,73.5,35.4,,,more_developed
AT21,AT,2025,570095,0,0,0,0,20.35088652,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1986,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1987,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1988,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1989,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1990,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1991,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1992,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1993,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1994,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1995,,6954000,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1996,,10717029,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1997,,12129260,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1998,,15651155,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,1999,,1699352,,,,,,,,,,,,,,,,,,,,,,more_developed
AT22,AT,2000,,18284985,,,,,,,,,,21200,9.961756461,,84.3,30539.0275,10.32676073,,,,,,,more_developed
AT22,AT,2001,,29917606,,,,,,,,,,21500,9.975808214,1.405175346,85.6,31009.97336,10.34206415,1.530341814,,,,,,more_developed
AT22,AT,2002,,9675720,,,,,,,,,,22000,9.998797732,2.298951822,85.6,31009.97336,10.34206415,0,,,,,,more_developed
AT22,AT,2003,,28290835,,,,,,,,,,23100,10.0475879,4.879016417,87.7,31770.73205,10.36630077,2.423661623,,,,,,more_developed
AT22,AT,2004,,40068547,,,,,,,,,,24400,10.10233841,5.475051477,90.6,32821.30358,10.39883308,3.253231367,,,,,,more_developed
AT22,AT,2005,,31024748,,,,,,,,,,25200,10.13459927,3.226086222,91.5,33147.34302,10.40871784,0.9884759233,,,,,,more_developed
AT22,AT,2006,,31408946,,,,,,,,,,26500,10.18490001,5.030073847,94.5,34234.14115,10.4409787,3.226086222,,,,,,more_developed
AT22,AT,2007,,22435551,,,,,,,,,,27900,10.23638197,5.148195584,98.6,35719.43193,10.48345013,4.247142711,,,,,,more_developed
AT22,AT,2008,,32470947,,,,,,,,,,28600,10.261162,2.4780029,99.7,36117.92458,10.49454455,1.109441536,,,,,,more_developed
AT22,AT,2009,,13499995,,,,,,,,,,27400,10.21829829,-4.286370443,93.7,33944.32831,10.43247706,-6.206748772,,,,,,more_developed
AT22,AT,2010,,19552626,,,,,,,,,,28100,10.24352486,2.522656295,95,34415.27417,10.44625576,1.377870236,,,,,,more_developed
AT22,AT,2011,,11591241,,,,,,,,,,29600,10.29552964,5.200478499,98.5,35683.20532,10.48243542,3.617965658,,,,,,more_developed
AT22,AT,2012,,4809913,,,,,,,,,,31000,10.34174248,4.621284316,99.9,36190.37779,10.49654856,1.411313748,,,,,,more_developed
AT22,AT,2013,,0,,,,,,,,,,30800,10.33526997,-0.6472514506,97.9,35465.8457,10.47632542,-2.022313612,4.7,71.1,17.5,4.85,,more_developed
AT22,AT,2014,,0,,,,,42745.58,4.274558e+10,,,,31500,10.35774282,2.247285585,99.4,36009.24476,10.49153098,1.520556413,5,70.7,25.7,,99.7,more_developed
AT22,AT,2015,,55170080,,,,,43716.71,4.371671e+10,,,,32100,10.37661131,1.88684843,100,36226.60439,10.49754906,0.6018072326,4.7,70.8,26.7,5.11,100,more_developed
AT22,AT,2016,1232012,9468238,7.685183261,,,,45702.77,4.570277e+10,37096.0429,10.52126558,,33100,10.40728856,3.067725225,102.4,37096.0429,10.52126558,2.371652662,5.1,71.4,27.4,,102.4,more_developed
AT22,AT,2017,1237298,4509588,3.644706449,7.685183261,,,47880.87,4.788087e+10,38697.92887,10.56354136,4.227577771,34300,10.44290063,3.561207179,106.3,38508.88047,10.55864416,3.737857274,4.5,72.2,27.8,4.88,106.4,more_developed
AT22,AT,2018,1240214,6240595,5.0318695,3.644706449,7.685183261,,49180.94,4.918094e+10,39655.20467,10.58797748,2.443612356,35100,10.46595641,2.30557763,107.6,38979.82632,10.57079952,1.215536238,4,73.2,28.7,,108,more_developed
AT22,AT,2019,1243052,10370219,8.34254641,5.0318695,3.644706449,7.685183261,51158.67,5.115867e+10,41155.69582,10.62511761,3.714012888,36200,10.4968144,3.085798836,110,39849.26483,10.59285924,2.205971806,3.2,74.7,30.1,5.14,110.4,more_developed
AT22,AT,2020,1246395,10567,0.008478050698,8.34254641,5.0318695,3.644706449,48992.47,4.899247e+10,39307.33836,10.57916651,-4.595110532,34400,10.44581184,-5.100255445,102.2,37023.58969,10.51931055,-7.354868802,4.4,73.3,31.1,,102.7,more_developed
AT22,AT,2021,1247077,20046371,16.07468585,0.008478050698,8.34254641,5.0318695,52163.84,5.216384e+10,41828.88466,10.6413424,6.217589329,37000,10.51867319,7.286134826,107.7,39016.05293,10.57172845,5.241790639,4.3,72.9,30.2,5.17,107.8,more_developed
AT22,AT,2022,1252922,25513428,20.36314152,16.07468585,0.008478050698,8.34254641,57583.13,5.758313e+10,45959.07008,10.7355065,9.416409793,40900,10.61888534,10.02121504,112.9,40899.83636,10.61888134,4.715288699,3.7,74.7,32.2,,113.9,more_developed
AT22,AT,2023,1265198,0,0,20.36314152,16.07468585,0.008478050698,61223.94,6.122394e+10,48390.79733,10.78706494,5.155843835,42600,10.65960953,4.072419023,111.7,40465.1171,10.60819558,-1.068576508,4.3,75.2,33.1,5.31,112.4,more_developed
AT22,AT,2024,1269801,0,0,0,20.36314152,16.07468585,,,,,,,,,,,,,4.4,74.9,33.6,,,more_developed
AT22,AT,2025,1271716,0,0,0,0,20.36314152,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1986,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1987,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1988,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1989,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1990,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1991,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1992,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1993,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1994,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1995,,6105400,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1996,,5459548,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1997,,10830736,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1998,,6423675,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,1999,,10744028,,,,,,,,,,,,,,,,,,,,,,more_developed
AT31,AT,2000,,10526056,,,,,,,,,,23400,10.0604913,,77.5,32051.33804,10.37509421,,,,,,,more_developed
AT31,AT,2001,,12443845,,,,,,,,,,24000,10.08580911,2.531780798,80,33085.25217,10.40684291,3.174869831,,,,,,more_developed
AT31,AT,2002,,8534304,,,,,,,,,,24800,10.11859893,3.278982282,80.8,33416.10469,10.41679324,0.9950330853,,,,,,more_developed
AT31,AT,2003,,21918630,,,,,,,,,,25900,10.16199825,4.339931553,82.6,34160.52286,10.43882595,2.2032715,,,,,,more_developed
AT31,AT,2004,,19219956,,,,,,,,,,26900,10.19988157,3.78833179,84.1,34780.87134,10.45682284,1.799688645,,,,,,more_developed
AT31,AT,2005,,18001156,,,,,,,,,,28400,10.25414442,5.426285856,87.2,36062.92486,10.4930206,3.619776394,,,,,,more_developed
AT31,AT,2006,,20085988,,,,,,,,,,29700,10.29890232,4.475790064,90,37220.90869,10.52462594,3.160533942,,,,,,more_developed
AT31,AT,2007,,23080520,,,,,,,,,,31000,10.34174248,4.284015868,93.6,38709.74504,10.56384666,3.922071315,,,,,,more_developed
AT31,AT,2008,,11847562,,,,,,,,,,32400,10.3859137,4.417121831,96.2,39785.01573,10.59124563,2.739897419,,,,,,more_developed
AT31,AT,2009,,3808707,,,,,,,,,,30800,10.33526997,-5.064373282,89.6,37055.48243,10.52017159,-7.107403769,,,,,,more_developed
AT31,AT,2010,,10574982,,,,,,,,,,31700,10.36407196,2.88019909,91.2,37717.18747,10.53787117,1.76995771,,,,,,more_developed
AT31,AT,2011,,21685125,,,,,,,,,,33600,10.42228135,5.820938609,95.2,39371.45008,10.58079622,4.292504472,,,,,,more_developed
AT31,AT,2012,,8003289,,,,,,,,,,34700,10.45449497,3.221361998,95.9,39660.94604,10.58812226,0.7326040092,,,,,,more_developed
AT31,AT,2013,,12919896,,,,,,,,,,35400,10.4744671,1.997213319,97,40115.86825,10.59952725,1.140499661,4.3,74.4,17.2,3.14,,more_developed
AT31,AT,2014,,12140122,,,,,57092.71,5.709271e+10,,,,35800,10.48570317,1.123607327,98.2,40612.14704,10.61182249,1.229523686,4.1,74.9,26.7,,98.4,more_developed
AT31,AT,2015,,18775930,,,,,59137.46,5.913746e+10,,,,36900,10.51596683,3.026365764,100,41356.56521,10.62998646,1.816397063,4.1,74.8,27.5,3.15,100,more_developed
AT31,AT,2016,1453948,3400120,2.338543057,,,,61092.38,6.109238e+10,42018.27025,10.64585981,,37400,10.52942598,1.345915337,101.6,42018.27025,10.64585981,1.587334916,4.5,75.5,29.1,,101.6,more_developed
AT31,AT,2017,1465045,5339659,3.644706477,2.338543057,,,63441.65,6.344165e+10,43303.5504,10.67598991,3.013009734,38300,10.55320518,2.377919177,104.5,43217.61065,10.67400334,2.814353626,4,75.8,29.2,3.48,104.6,more_developed
AT31,AT,2018,1473576,12210483,8.286293344,3.644706477,2.338543057,,66564.81,6.656481e+10,45172.29515,10.71823924,4.224933269,39900,10.5941316,4.092642771,107.8,44582.3773,10.70509393,3.109058707,3.2,76.2,29,,108.2,more_developed
AT31,AT,2019,1482095,12408958,8.372579356,8.286293344,3.644706477,2.338543057,68767.6,6.87676e+10,46398.91505,10.74503136,2.679211662,40800,10.61643736,2.230575751,109.6,45326.79547,10.72165365,1.655971604,2.9,77.1,31.8,3.51,110,more_developed
AT31,AT,2020,1490279,83772,0.05621229313,8.372579356,8.286293344,3.644706477,66531.34,6.653134e+10,44643.54661,10.70646504,-3.856631231,39000,10.57131693,-4.512043528,104,43010.82782,10.66920717,-5.244647537,3.9,76,31.1,,104.6,more_developed
AT31,AT,2021,1495608,24117909,16.12582241,0.05621229313,8.372579356,8.286293344,71148.91,7.114891e+10,47571.89718,10.76999747,6.353242745,42000,10.6454249,7.410797215,111,45905.78738,10.73434647,6.513930217,3.8,76.3,30.5,3.58,111.1,more_developed
AT31,AT,2022,1505140,30732269,20.41821292,16.12582241,0.05621229313,8.372579356,77403.32,7.740332e+10,51425.9936,10.84789904,7.790156506,45700,10.72985358,8.442867962,115.5,47766.83282,10.7740868,3.974032865,2.9,77.7,32.4,,116.5,more_developed
AT31,AT,2023,1522825,0,0,20.41821292,16.12582241,0.05621229313,81776.31,8.177631e+10,53700.39893,10.89117571,4.327667374,47300,10.76426557,3.44119976,113.6,46981.05808,10.75749978,-1.658702367,3.5,77.7,33.1,3.52,114.3,more_developed
AT31,AT,2024,1530349,0,0,0,20.41821292,16.12582241,,,,,,,,,,,,,3.8,77.2,33.8,,,more_developed
AT31,AT,2025,1535519,0,0,0,0,20.41821292,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1986,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1987,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1988,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1989,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1990,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1991,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1992,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1993,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1994,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1995,,676000,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1996,,846866,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1997,,1215852,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1998,,1148117,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,1999,,1999964,,,,,,,,,,,,,,,,,,,,,,more_developed
AT32,AT,2000,,1992923,,,,,,,,,,26600,10.18866649,,78.9,36735.8381,10.51150807,,,,,,,more_developed
AT32,AT,2001,,2337370,,,,,,,,,,26800,10.19615717,0.7490671729,79.7,37108.31808,10.52159643,1.008835794,,,,,,more_developed
AT32,AT,2002,,1102575,,,,,,,,,,27900,10.23638197,4.022480131,80.9,37667.03805,10.53654067,1.494423827,,,,,,more_developed
AT32,AT,2003,,3996304,,,,,,,,,,29200,10.28192399,4.554202045,82.4,38365.43801,10.55491228,1.837161285,,,,,,more_developed
AT32,AT,2004,,2964865,,,,,,,,,,30800,10.33526997,5.334598071,85.4,39762.23794,10.59067295,3.576066388,,,,,,more_developed
AT32,AT,2005,,3646472,,,,,,,,,,32100,10.37661131,4.134134016,87.2,40600.3179,10.61153118,2.085823012,,,,,,more_developed
AT32,AT,2006,,3529798,,,,,,,,,,33800,10.42821608,5.160477235,90.4,42090.23782,10.64757111,3.603993648,,,,,,more_developed
AT32,AT,2007,,2516556,,,,,,,,,,35600,10.48010092,5.188483537,94.6,44045.75772,10.69298432,4.541320866,,,,,,more_developed
AT32,AT,2008,,1532585,,,,,,,,,,36100,10.49404814,1.394722748,94.1,43812.95773,10.68768489,-0.5299429466,,,,,,more_developed
AT32,AT,2009,,1831509,,,,,,,,,,34800,10.45737267,-3.667547856,90.7,42229.91781,10.6508842,-3.680068947,,,,,,more_developed
AT32,AT,2010,,2040521,,,,,,,,,,36800,10.51325312,5.588045839,94.9,44185.43771,10.69615055,4.526634849,,,,,,more_developed
AT32,AT,2011,,1880206,,,,,,,,,,38200,10.55059079,3.733767044,97.7,45489.11764,10.7252284,2.907785343,,,,,,more_developed
AT32,AT,2012,,0,,,,,,,,,,40100,10.59913161,4.85408187,99.6,46373.7576,10.74448901,1.926060554,,,,,,more_developed
AT32,AT,2013,,2661688,,,,,,,,,,39600,10.5865844,-1.254721605,97.5,45395.99765,10.72317922,-2.130978659,3.2,75.4,21.8,1.49,,more_developed
AT32,AT,2014,,2118619,,,,,23829.41,2.382941e+10,,,,39900,10.5941316,0.7547205635,97.6,45442.55764,10.72420434,0.1025115415,3.5,73.7,29.8,,97.8,more_developed
AT32,AT,2015,,2826236,,,,,24928.54,2.492854e+10,,,,41400,10.63103616,3.690455694,100,46559.99759,10.74849703,2.429269257,3.5,74.1,30.2,1.5,100,more_developed
AT32,AT,2016,545815,0,0,,,,26099.3,2.60993e+10,47817.11752,10.77513896,,42600,10.65960953,2.857337244,102.7,47817.11752,10.77513896,2.664193095,3.4,75.1,31.5,,102.6,more_developed
AT32,AT,2017,549263,2001902,3.644705724,0,,,26911.47,2.691147e+10,48995.59956,10.79948577,2.43468066,43300,10.67590791,1.629838173,105.2,48981.11746,10.79919014,2.405118337,3.1,75.6,31.2,1.6,105.3,more_developed
AT32,AT,2018,552579,3244438,5.871446436,3.644705724,0,,27984.39,2.798439e+10,50643.23834,10.832561,3.307523496,44800,10.70996342,3.405550441,107.5,50051.99741,10.82081769,2.162754726,2.8,77,32.3,,107.8,more_developed
AT32,AT,2019,555221,4643870,8.364002802,5.871446436,3.644705724,0,29028.88,2.902888e+10,52283.46911,10.86443552,3.187451871,45900,10.7342204,2.425697765,109.7,51076.31735,10.84107621,2.025851971,2.4,77.2,32.8,1.7,110.1,more_developed
AT32,AT,2020,558410,33470,0.05993803836,8.364002802,5.871446436,3.644705724,28079.62,2.807962e+10,50284.95192,10.82546114,-3.897437712,44000,10.69194491,-4.227548315,103.8,48329.27749,10.78579282,-5.528339655,3,76.1,32.5,,104.4,more_developed
AT32,AT,2021,560710,9047032,16.13495746,0.05993803836,8.364002802,5.871446436,29478.79,2.947879e+10,52574.04006,10.86997774,4.451659718,46500,10.74720759,5.526267868,107.7,50145.1174,10.82267643,3.688361343,4.6,75.5,33.6,1.75,107.8,more_developed
AT32,AT,2022,562606,11432367,20.32037874,16.13495746,0.05993803836,8.364002802,33801.58,3.380158e+10,60080.37596,11.00343854,13.34608023,53500,10.88743693,14.02293413,119.7,55732.31711,10.92831546,10.56390284,3,77.7,33.2,,120.7,more_developed
AT32,AT,2023,568346,0,0,20.32037874,16.13495746,0.05993803836,36289.85,3.628985e+10,63851.68542,11.06431826,6.087971347,56200,10.93667204,4.9235103,119.7,55732.31711,10.92831546,0,3,78.1,36.1,1.6,120.5,more_developed
AT32,AT,2024,571479,0,0,0,20.32037874,16.13495746,,,,,,,,,,,,,3.4,78.8,34.7,,,more_developed
AT32,AT,2025,572846,0,0,0,0,20.32037874,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1986,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1987,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1988,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1989,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1990,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1991,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1992,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1993,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1994,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1995,,1321000,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1996,,2765789,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1997,,1414169,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1998,,2967098,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,1999,,3149160,,,,,,,,,,,,,,,,,,,,,,more_developed
AT33,AT,2000,,3383988,,,,,,,,,,24300,10.09823163,,78.9,33048.99927,10.40574657,,,,,,,more_developed
AT33,AT,2001,,3440209,,,,,,,,,,24800,10.11859893,2.036730282,80.8,33844.85604,10.4295423,2.379573768,,,,,,more_developed
AT33,AT,2002,,3751893,,,,,,,,,,25800,10.15812977,3.953083876,82,34347.50241,10.44428459,1.474228174,,,,,,more_developed
AT33,AT,2003,,10642509,,,,,,,,,,26900,10.19988157,4.175179468,83.2,34850.14879,10.45881269,1.452810056,,,,,,more_developed
AT33,AT,2004,,3496608,,,,,,,,,,27600,10.22557105,2.568948612,83.8,35101.47198,10.46599835,0.7185659661,,,,,,more_developed
AT33,AT,2005,,9550786,,,,,,,,,,29400,10.28874995,6.317890162,87.7,36735.0727,10.51148724,4.548889189,,,,,,more_developed
